1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.2,0.8,8.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,1.9000000000000001,0.0,0.0,0.0,0.0,9.600000000000001,0.0,3.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,13.5,7.4,0.0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.6,0.0,0.0,5.6000000000000005,0.0,2.8000000000000003,1.4000000000000001,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005,0.8,3.5,16.1,2.3000000000000003,0.0,8.6,2.0,0.0,0.0,0.0,6.5,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,4.2,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,2.1,0.1,2.9000000000000004,0.0,0.0,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.4,0.0,1.9000000000000001,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,5.1000000000000005,0.0,0.1,0.0,0.1,0.0,12.3,6.5,0.0,0.1,0.0,2.0,21.6,3.3000000000000003,0.0,0.0,0.0,0.2,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,4.3,0.1,0.0,3.0,2.0,1.6,16.3,1.5,3.2,0.0,0.0,0.0,1.0,0.0,0.0,4.5,9.2,0.0
0.8,13.8,0.0,0.7000000000000001,0.0,4.6000000000000005,1.3,0.0,0.0,1.6,15.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.4,12.200000000000001,0.0,0.0,1.1,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.9000000000000004,0.6000000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.4,0.0,4.2,0.0,0.1,23.6,1.3,0.0,0.0,0.0,0.2,1.8,0.0,6.800000000000001,6.9,0.0
0.0,0.0,0.0,0.5,0.0,0.30000000000000004,4.6000000000000005,5.800000000000001,3.1,0.0,0.0,0.0,3.5,0.0,0.0,35.2,0.0,0.5,0.0,0.0,0.0,0.0,0.1,1.9000000000000001,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,6.6000000000000005,0.1,9.5,2.0
0.0,4.4,0.0,0.0,0.4,0.1,0.0,0.0,0.0,3.2,0.0,0.0,10.5,0.0,4.800000000000001,3.7,0.0,0.0,0.0,0.0,15.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.2000000000000002,0.1,3.5,0.4,0.0,2.7,0.0,0.0,3.8000000000000003,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0.0,0.0,2.6,0.2,0.4,2.7,1.3,0.0,0.0,4.7
6.4,0.0,3.4000000000000004,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,2.8000000000000003,0.0,1.5,0.0,0.0,8.700000000000001,0.0,0.0,0.0,0.2,5.9,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,2.0,1.7000000000000002,3.8000000000000003,0.0,4.2,18.8,5.9,3.3000000000000003,0.0,0.0,12.100000000000001,0.7000000000000001,0.0,9.700000000000001,9.1,0.0,0.0,0.0,0.0,0.0,8.9,6.0,1.5,31.5,0.2,1.5,0.0,5.7,0.0,0.0,0.1
2.8000000000000003,0.0,0.0,0.0,0.0,2.9000000000000004,11.700000000000001,2.4000000000000004,0.0,3.2,0.0,3.6,0.0,7.2,0.0,59.7,0.0,0.0,16.7,9.5,0.0,0.0,2.4000000000000004,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,16.3,4.800000000000001,0.0,3.0,14.0,1.1,0.1,0.0,0.0,0.0,6.4,0.0,0.0,0.0,3.7,0.1,0.0,0.0,6.800000000000001,0.0,0.0,0.30000000000000004,0.0,4.1000000000000005,0.0,0.30000000000000004,0.30000000000000004,0.0,3.5,13.700000000000001,0.0,0.0
0.0,0.0,0.1,0.0,0.0,0.2,5.9,1.0,1.3,1.3,0.30000000000000004,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.7000000000000001,5.1000000000000005,0.0,1.1,14.4,0.0,4.1000000000000005,0.0,0.0,0.0,22.400000000000002,16.6,12.0,2.4000000000000004,4.2,0.0,0.0,0.0,0.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,22.6,8.5,0.0,0.1,14.3,0.0,45.5,10.5,0.5,0.0,3.4000000000000004,0.0,1.6,0.6000000000000001,1.3,7.0,5.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,18.400000000000002,28.200000000000003,0.0,0.2,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,1.8,0.0,12.4,0.0,0.0,0.0,0.0,2.7,6.6000000000000005,3.8000000000000003,18.900000000000002,0.0,0.0,0.0,3.8000000000000003,6.2,0.1,8.1,0.1,0.0,0.0,9.9,0.0,0.0,4.0,0.0,0.0,4.5,20.3,0.0,3.3000000000000003,0.9,3.6,0.0,37.8
