13.9,0.6000000000000001,7.300000000000001,0.4,31.400000000000002,11.5,11.4,19.3,0.6000000000000001,0.1,0.0,21.900000000000002,0.0,8.5,0.0,0.0,0.0,0.6000000000000001,33.6,0.1,0.0,0.1,0.1,1.7000000000000002,0.0,0.0,0.1,0.0,9.700000000000001,4.2,0.5
4.6000000000000005,0.0,0.0,0.0,0.0,0.0,8.200000000000001,0.2,0.0,2.5,0.2,13.600000000000001,0.5,4.1000000000000005,0.0,0.0,2.1,0.0,0.0,2.2,0.6000000000000001,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,0.4
73.9,6.9,1.6,9.700000000000001,0.6000000000000001,0.0,1.6,0.0,0.0,0.0,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,12.8,21.3,0.1,0.0,0.1,0.1,0.2,0.0,2.9000000000000004,0.2,0.0,0.0,0.0,4.3
0.30000000000000004,0.0,5.7,27.1,0.0,0.0,0.0,2.4000000000000004,0.1,0.0,0.30000000000000004,2.2,0.7000000000000001,0.0,0.4,0.0,0.1,9.4,0.0,0.0,25.700000000000003,0.0,5.5,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0
0.0,0.0,0.0,0.0,5.7,14.9,0.0,16.6,7.2,0.0,0.5,4.5,13.0,0.8,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.7,1.2000000000000002,1.2000000000000002,39.5,1.1,0.0,0.0,0.2,0.0
0.0,0.0,0.7000000000000001,3.0,1.5,0.0,17.1,0.4,0.2,0.0,0.0,1.3,0.9,0.0,0.0,0.0,0.1,0.0,0.0,11.4,0.0,3.4000000000000004,2.9000000000000004,15.8,10.4,4.1000000000000005,15.700000000000001,28.0,4.0,8.9,0.1
0.0,0.0,0.5,1.7000000000000002,0.30000000000000004,0.4,0.5,16.5,2.2,0.0,0.0,0.0,0.0,3.9000000000000004,3.3000000000000003,11.100000000000001,8.8,2.9000000000000004,12.3,0.7000000000000001,2.4000000000000004,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0.0,2.0,0.0,38.2,0.30000000000000004,16.3,3.8000000000000003,60.6,37.5,0.1,1.3,0.7000000000000001,0.30000000000000004,0.1,0.0,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,52.800000000000004,11.5,0.0,0.0,0.0,40.5,9.8
7.0,0.0,0.0,13.9,2.7,13.4,2.0,12.4,7.4,1.8,27.900000000000002,9.1,10.600000000000001,31.900000000000002,0.8,0.0,16.6,7.4,5.7,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,18.7,6.4,8.1,0.0,0.30000000000000004,0.1
0.0,0.0,0.0,0.2,0.0,0.8,7.7,0.1,0.30000000000000004,56.7,10.5,0.7000000000000001,0.0,3.4000000000000004,6.7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,17.8,0.1,0.0,0.0,4.3,0.0,0.0,0.0,17.5
