1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0.8,1.6,0.0,2.9000000000000004,0.9,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,23.700000000000003,30.3,12.0,3.6,1.1,0.1,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.4,0.0,13.8,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0
8.0,0.0,13.9,0.2,0.0,0.2,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,22.900000000000002,0.0,0.0,16.0,0.0,10.200000000000001,0.5,0.0,15.4,0.0,0.2,4.5,0.0,18.7,0.0,0.0,0.0,0.0,4.4,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,3.4000000000000004,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.400000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,13.9,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.9000000000000004,0.0,0.0,44.300000000000004,22.6,0.0,1.4000000000000001,17.7,2.7,0.1,8.6,2.8000000000000003,1.4000000000000001,0.0,0.0,0.0,2.6,0.7000000000000001,4.5,0.0,0.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.9,0.2,0.0,0.0,26.0,0.0,0.0,0.0
0.0,9.0,0.0,42.800000000000004,3.1,0.8,0.0,0.0,2.1,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,0.0,29.700000000000003,0.0,0.0,0.0,0.0,26.6,0.0,0.0,5.7,0.0,9.4,0.0,17.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.1,12.200000000000001,0.0,0.2
0.0,0.0,0.0,0.0,2.6,12.700000000000001,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.5,16.0,0.7000000000000001,0.0,0.1,0.0,0.0,0.0,7.0,0.0,0.1,11.0,1.7000000000000002,2.2,0.0,0.0,0.0,0.1,7.0,0.4,29.700000000000003,0.0,0.0,0.0,0.0,5.4,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.30000000000001,0.0,0.0
0.0,0.0,14.200000000000001,5.4,0.0,1.5,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,13.100000000000001,0.0,5.800000000000001,0.0,0.0,0.0,1.2000000000000002,3.6,0.0,0.0,6.5,0.0,6.800000000000001,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,34.2,16.1,0.0,6.6000000000000005,0.5,1.6,11.5,0.1,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,47.800000000000004,0.0,0.0,0.4,0.0,0.0,22.3,0.0,0.0
0.0,0.0,15.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,13.0,4.9,7.300000000000001,1.4000000000000001,19.200000000000003,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,14.700000000000001,0.0,0.0,0.0,0.0,17.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,9.1,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0
0.0,11.3,23.700000000000003,0.0,0.0,0.2,0.0,0.0,0.7000000000000001,8.0,0.0,0.0,1.7000000000000002,19.5,0.5,0.1,0.8,49.300000000000004,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.4,0.0,0.0,0.0,0.0,0.0,10.9,6.9,0.0,0.0,25.5,0.0,14.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.1,17.1,0.0,0.0,0.0,0.0,0.0,15.4,1.1,3.8
5.9,0.0,0.0,5.9,0.5,68.5,0.0,0.0,0.0,2.1,0.0,0.0,0.0,4.3,0.0,0.0,19.3,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,2.3000000000000003,0.4,0.0,0.0,0.0,5.300000000000001,0.1,0.0,0.0,0.0,0.0,1.1,0.5,0.0,0.0,22.900000000000002,0.0,0.0,0.8,0.0,0.1,3.9000000000000004,1.6,5.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2000000000000002,0.2,0.0,0.0,0.0
1.3,0.0,0.0,2.2,0.0,0.0,0.0,0.0,46.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,37.800000000000004,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,19.8,0.0,52.2,0.0,0.0,4.0,0.0,0.0,1.5,35.0,0.0,0.0,0.0,11.5,0.0,0.0,0.4,0.0,3.1,0.0,0.3
