Stanum,Lat,Lon,Rain
50136,5258,12231,-0.98
50246,5221,12443,-0.13
50247,5202,12334,-0.94
50349,5140,12424,-0.39
50353,5144,12638,-0.94
50425,5015,12011,0.44
50434,5029,12141,-1.12
50442,5024,12407,-0.8
50468,5015,12728,-0.52
50514,4935,11719,0.69
50527,4915,11942,0.06
50548,4912,12343,-0.42
50557,4909,12514,-0.13
50564,4925,12720,-0.48
50603,4841,11649,1.02
50618,4813,11816,0.28
50639,4800,12244,0.5
50656,4816,12630,0.44
50658,4805,12547,0.88
50727,4710,11956,-0.2
50739,4718,12315,-1.24
50742,4748,12429,0.06
50745,4723,12355,-0.21
50756,4727,12652,-0.51
50758,4709,12554,0.36
50774,4742,12850,0.35
50788,4714,13160,-1.03
50834,4636,12113,0.48
50844,4624,12327,0.85
50853,4637,12658,-0.82
50854,4623,12519,-0.71
50862,4659,12759,-0.3
50873,4647,13018,-1.54
50877,4618,12935,-0.85
50888,4623,13210,-0.23
50915,4531,11658,0.1
50936,4538,12250,-0.09
50945,4530,12414,-0.21
50948,4500,12401,0.76
50949,4505,12452,0.51
50950,4542,12515,1.22
50953,4556,12634,0.51
50963,4558,12844,-0.75
50968,4513,12758,-1.32
50973,4545,13036,-1.13
50978,4518,13055,-0.44
50983,4546,13253,-0.24
51053,4803,8624,-1.14
51060,4742,8652,-1.22
51068,4707,8729,-1.37
51076,4744,8805,-0.94
51087,4701,8930,0.34
51133,4644,8300,-0.4
51156,4649,8545,0.91
51232,4511,8233,-0.68
51238,4454,8204,0.01
51241,4556,8336,2.42
51243,4537,8451,1.45
51334,4434,8249,-0.48
51367,4410,8651,-0.54
51469,4327,8711,0.38
51470,4353,8807,-1.19
51477,4321,8819,-0.68
51526,4214,8813,2.98
51542,4302,8409,0.62
51567,4203,8636,-1.07
51573,4257,8914,-0.79
51628,4107,8023,-0.64
51639,4115,8246,-0.58
51656,4144,8549,-0.03
51704,3944,7613,0.04
51705,3943,7515,0.36
51709,3929,7545,-0.08
51720,4030,7903,-0.44
51730,4033,8116,0.01
51747,3900,8340,1.44
51765,4038,8742,0.27
51810,3855,7738,0.04
51811,3826,7716,-0.62
51818,3737,7817,-0.01
51828,3708,7956,0.09
51839,3704,8234,-0.91
51855,3809,8533,1.27
51931,3651,8139,-0.64
52101,4336,9303,-0.95
52112,4345,9459,-0.65
52118,4316,9442,0.79
52203,4249,9331,-0.67
52313,4132,9440,2.18
52323,4148,9702,0.38
52533,3946,9829,-0.44
52546,3922,9950,-0.48
52602,3845,9320,5.46
52652,3905,10017,-0.78
52674,3813,10156,0.25
52679,3753,10252,-0.44
52681,3838,10305,-0.72
52707,3648,9341,0.07
52787,3712,10252,-0.38
52797,3711,10403,-0.79
52818,3625,9454,-1.08
52825,3626,9626,0.59
52836,3618,9806,0.95
52856,3616,10037,0.12
52866,3640,10144,-0.94
52868,3601,10122,0.66
52876,3620,10250,-0.43
52884,3621,10357,-0.54
52895,3634,10441,-0.7
52908,3513,9305,-0.31
52943,3535,9960,-0.4
52955,3535,10044,0.9
52974,3533,10202,1.8
52983,3552,10409,-0.34
52984,3535,10311,-0.68
52986,3522,10352,-0.46
52996,3523,10500,-1.39
53068,4338,11156,-0.48
53083,4437,11409,-1.23
53149,4232,11008,-0.3
53192,4401,11500,-0.39
53231,4124,10624,-0.23
53336,4134,10831,-0.2
53352,4142,11026,0.5
53362,4133,11139,0.09
53391,4154,11400,-0.72
53399,4109,11442,-0.71
53446,4032,10953,-0.66
53463,4051,11134,0.34
53478,4000,11228,1.15
53480,4102,11304,-0.28
53487,4005,11325,0.89
53490,4026,11404,0.26
53513,4044,10722,-0.59
53519,3912,10646,0.06
53529,3905,10758,0.71
53543,3949,11001,-0.05
53564,3922,11113,-0.13
53578,3922,11226,-1.29
53588,3856,11331,-0.88
53593,3950,11434,-0.55
53594,3927,11413,-0.08
53612,3759,10611,0.36
53614,3828,10612,0.36
53615,3848,10642,0.6
53646,3816,10947,0.35
53651,3849,11028,0.54
53663,3856,11149,-1.03
53664,3828,11108,0.15
53673,3844,11243,-1.06
53687,3747,11338,-0.3
53704,3732,10511,-0.42
53705,3729,10541,0.25
53723,3748,10715,0.38
53725,3735,10735,-1.08
53735,3737,10848,0.28
53738,3655,10810,0.76
53740,3756,10914,-0.56
53754,3730,11013,0.55
53764,3730,11107,-0.7
53772,3737,11235,-0.8
53775,3725,11236,-0.64
53787,3704,11259,0.6
53798,3711,11422,-0.93
53806,3634,10539,-0.13
53810,3658,10554,-0.32
53817,3602,10614,0.22
53821,3634,10718,0.3
53853,3642,11057,1.36
53854,3635,11004,0.7
53859,3605,11040,1.44
53863,3704,11157,1.2
53868,3604,11130,0.68
53877,3608,11215,-0.17
53882,3604,11302,0.01
53884,3630,11302,0.47
53898,3603,11408,0.06
53903,3558,10543,0.67
53910,3540,10612,-0.5
53915,3532,10640,0.68
53923,3544,10738,0.99
53929,3512,10748,-0.1
53942,3547,10922,1.22
53948,3453,10938,0.26
53959,3507,11104,0.27
53963,3539,11122,0.54
53968,3517,11140,0.08
53975,3529,11225,0.44
53986,3519,11355,0.17
54012,4434,11738,0.18
54026,4434,12054,-0.35
54027,4357,11919,0.36
54041,4448,12304,0.84
54049,4415,12358,-1.03
54063,4458,12600,-1.29
54064,4423,12509,0.1
54094,4430,12940,-1.15
54096,4424,13111,-0.13
54102,4357,11607,-0.66
54115,4338,11802,-1.04
54134,4336,12117,-0.32
54135,4336,12216,0.31
54142,4331,12327,0.7
54157,4307,12423,-0.0
54161,4354,12513,-0.99
54165,4333,12538,-0.32
54171,4342,12631,-0.64
54181,4342,12720,-1.07
54186,4322,12812,-0.34
54195,4318,12947,-0.62
54208,4212,11628,-0.62
54213,4256,11901,-0.42
54218,4218,11850,-0.78
54226,4220,12042,-0.37
54236,4223,12233,-0.34
54243,4247,12406,-0.56
54254,4232,12403,-0.02
54259,4204,12452,-0.57
54260,4255,12505,-0.66
54263,4258,12605,-0.54
54266,4232,12538,0.09
54273,4259,12645,-0.23
54276,4224,12648,0.13
54284,4209,12730,-0.6
54285,4224,12807,-0.08
54286,4232,12900,-0.14
54292,4252,12930,-0.69
54308,4112,11638,-0.5
54311,4158,11746,-0.79
54324,4133,12026,0.35
54326,4125,11937,-1.06
54333,4158,12251,-1.01
54339,4105,12260,-1.27
54342,4144,12331,-0.37
54346,4118,12347,-1.01
54351,4155,12404,-0.69
54353,4143,12502,-1.06
54363,4141,12554,-0.98
54374,4148,12653,-0.33
54377,4109,12613,-1.15
54386,4125,12811,-0.38
54401,4046,11455,-0.53
54405,4025,11530,-0.17
54406,4027,11558,-0.24
54416,4023,11652,-0.99
54423,4058,11755,-0.72
54429,4012,11757,-1.01
54436,4025,11857,-0.22
54449,3951,11931,0.0
54452,4048,11948,-0.51
54454,4020,12018,-0.26
54455,4037,12039,-0.9
54470,4101,12203,-1.1
54471,4040,12210,-0.24
54476,4011,12209,-0.8
54486,4020,12317,-1.07
54493,4043,12447,-0.73
54497,4002,12420,-0.57
54511,3948,11628,0.27
54518,3910,11624,-0.83
54525,3944,11717,0.04
54527,3905,11703,0.01
54534,3939,11806,-0.87
54539,3926,11853,-0.66
54563,3938,12201,-0.47
54579,3916,12235,1.58
54584,3943,12257,0.68
54602,3844,11529,-0.91
54606,3813,11545,-0.87
