Stanum,Lat,Lon,Rain
50136,5258,12231,0.82
50246,5221,12443,0.21
50247,5202,12334,-1.22
50349,5140,12424,-0.9
50353,5144,12638,0.62
50425,5015,12011,0.37
50434,5029,12141,0.19
50442,5024,12407,-1.04
50468,5015,12728,-0.26
50514,4935,11719,0.63
50527,4915,11942,0.81
50548,4912,12343,0.05
50557,4909,12514,-0.17
50564,4925,12720,0.94
50603,4841,11649,0.58
50618,4813,11816,0.55
50639,4800,12244,0.2
50656,4816,12630,0.73
50658,4805,12547,-0.45
50727,4710,11956,0.95
50739,4718,12315,-0.94
50742,4748,12429,-0.62
50745,4723,12355,-0.75
50756,4727,12652,0.7
50758,4709,12554,-0.48
50774,4742,12850,0.95
50788,4714,13160,-1.08
50834,4636,12113,1.42
50844,4624,12327,0.09
50853,4637,12658,0.17
50854,4623,12519,-0.03
50862,4659,12759,1.28
50873,4647,13018,-1.28
50877,4618,12935,-0.7
50888,4623,13210,-0.52
50915,4531,11658,0.02
50936,4538,12250,-0.18
50945,4530,12414,-0.92
50948,4500,12401,-0.04
50949,4505,12452,-0.09
50950,4542,12515,-0.4
50953,4556,12634,0.83
50963,4558,12844,-1.07
50968,4513,12758,-0.7
50973,4545,13036,-0.62
50978,4518,13055,-1.26
50983,4546,13253,-1.14
51053,4803,8624,-0.84
51060,4742,8652,-0.3
51068,4707,8729,-1.03
51076,4744,8805,-0.84
51087,4701,8930,-0.42
51133,4644,8300,0.39
51156,4649,8545,0.53
51232,4511,8233,0.71
51238,4454,8204,0.85
51241,4556,8336,0.55
51243,4537,8451,0.19
51334,4434,8249,-0.63
51367,4410,8651,-0.07
51469,4327,8711,-0.5
51470,4353,8807,0.13
51477,4321,8819,-0.82
51526,4214,8813,0.41
51542,4302,8409,-0.69
51567,4203,8636,-0.33
51573,4257,8914,-0.53
51628,4107,8023,0.36
51639,4115,8246,0.12
51656,4144,8549,-0.07
51704,3944,7613,-0.21
51705,3943,7515,0.18
51709,3929,7545,-0.44
51720,4030,7903,-0.03
51730,4033,8116,0.05
51747,3900,8340,-0.22
51765,4038,8742,-0.18
51810,3855,7738,-0.29
51811,3826,7716,-0.06
51818,3737,7817,-0.02
51828,3708,7956,-0.1
51839,3704,8234,-0.05
51855,3809,8533,-1.21
51931,3651,8139,-0.06
52101,4336,9303,0.22
52112,4345,9459,-0.03
52118,4316,9442,0.68
52203,4249,9331,0.01
52313,4132,9440,0.29
52323,4148,9702,0.63
52533,3946,9829,0.22
52546,3922,9950,-0.38
52602,3845,9320,-0.05
52652,3905,10017,-0.21
52674,3813,10156,-0.53
52679,3753,10252,-0.84
52681,3838,10305,1.91
52707,3648,9341,-0.76
52787,3712,10252,-0.61
52797,3711,10403,1.12
52818,3625,9454,-1.12
52825,3626,9626,0.6
52836,3618,9806,0.9
52856,3616,10037,-0.44
52866,3640,10144,-0.21
52868,3601,10122,-1.06
52876,3620,10250,0.54
52884,3621,10357,0.35
52895,3634,10441,1.57
52908,3513,9305,-1.25
52943,3535,9960,-0.78
52955,3535,10044,0.87
52974,3533,10202,-0.81
52983,3552,10409,-0.15
52984,3535,10311,-1.14
52986,3522,10352,-0.97
52996,3523,10500,-0.33
53068,4338,11156,-0.3
53083,4437,11409,-0.15
53149,4232,11008,3.02
53192,4401,11500,2.6
53231,4124,10624,-0.2
53336,4134,10831,0.52
53352,4142,11026,0.55
53362,4133,11139,0.58
53391,4154,11400,0.5
53399,4109,11442,-0.41
53446,4032,10953,0.13
53463,4051,11134,-0.42
53478,4000,11228,-1.22
53480,4102,11304,0.36
53487,4005,11325,0.33
53490,4026,11404,0.24
53513,4044,10722,-0.32
53519,3912,10646,-0.56
53529,3905,10758,-0.92
53543,3949,11001,-0.32
53564,3922,11113,-1.16
53578,3922,11226,-0.26
53588,3856,11331,-0.59
53593,3950,11434,1.02
53594,3927,11413,-0.29
53612,3759,10611,0.18
53614,3828,10612,0.78
53615,3848,10642,-0.96
53646,3816,10947,-1.12
53651,3849,11028,-0.29
53663,3856,11149,0.14
53664,3828,11108,0.11
53673,3844,11243,-0.28
53687,3747,11338,2.75
53704,3732,10511,-1.31
53705,3729,10541,0.25
53723,3748,10715,-0.73
53725,3735,10735,0.06
53735,3737,10848,-0.1
53738,3655,10810,-0.19
53740,3756,10914,-0.16
53754,3730,11013,-0.07
53764,3730,11107,-0.37
53772,3737,11235,0.35
53775,3725,11236,0.8
53787,3704,11259,-0.49
53798,3711,11422,0.43
53806,3634,10539,0.04
53810,3658,10554,-1.09
53817,3602,10614,-0.36
53821,3634,10718,0.36
53853,3642,11057,-1.2
53854,3635,11004,-0.81
53859,3605,11040,0.04
53863,3704,11157,0.27
53868,3604,11130,0.02
53877,3608,11215,0.38
53882,3604,11302,0.63
53884,3630,11302,0.08
53898,3603,11408,-0.5
53903,3558,10543,-0.67
53910,3540,10612,-0.5
53915,3532,10640,-0.41
53923,3544,10738,-1.01
53929,3512,10748,-0.53
53942,3547,10922,-0.29
53948,3453,10938,0.12
53959,3507,11104,-0.34
53963,3539,11122,-0.41
53968,3517,11140,4.49
53975,3529,11225,-0.94
53986,3519,11355,0.06
54012,4434,11738,0.54
54026,4434,12054,0.16
54027,4357,11919,0.88
54041,4448,12304,-1.18
54049,4415,12358,-0.42
54063,4458,12600,-0.51
54064,4423,12509,-0.22
54094,4430,12940,-0.71
