Stanum,Lat,Lon,Rain
50136,5258,12231,-0.4
50246,5221,12443,0.53
50247,5202,12334,-0.6
50349,5140,12424,-0.5
50353,5144,12638,-0.58
50425,5015,12011,0.46
50434,5029,12141,-0.5
50442,5024,12407,0.05
50468,5015,12728,-0.2
50514,4935,11719,-0.82
50527,4915,11942,0.38
50548,4912,12343,-0.33
50557,4909,12514,0.01
50564,4925,12720,-0.96
50603,4841,11649,-0.16
50618,4813,11816,-0.06
50639,4800,12244,-0.91
50656,4816,12630,-0.92
50658,4805,12547,-0.0
50727,4710,11956,-1.19
50739,4718,12315,-0.46
50742,4748,12429,-0.94
50745,4723,12355,0.33
50756,4727,12652,1.48
50758,4709,12554,1.02
50774,4742,12850,-1.06
50788,4714,13160,-1.48
50834,4636,12113,-0.51
50844,4624,12327,-1.23
50853,4637,12658,-0.21
50854,4623,12519,0.67
50862,4659,12759,-0.94
50873,4647,13018,1.0
50877,4618,12935,1.63
50888,4623,13210,0.89
50915,4531,11658,2.51
50936,4538,12250,-0.44
50945,4530,12414,0.15
50948,4500,12401,1.88
50949,4505,12452,2.28
50950,4542,12515,3.02
50953,4556,12634,1.06
50963,4558,12844,-0.46
50968,4513,12758,-1.08
50973,4545,13036,-0.91
50978,4518,13055,-0.92
50983,4546,13253,1.66
51053,4803,8624,-1.08
51060,4742,8652,-0.01
51068,4707,8729,-0.49
51076,4744,8805,-0.51
51087,4701,8930,-0.07
51133,4644,8300,-0.28
51156,4649,8545,-0.73
51232,4511,8233,3.04
51238,4454,8204,2.64
51241,4556,8336,2.57
51243,4537,8451,3.32
51334,4434,8249,0.15
51367,4410,8651,-1.16
51469,4327,8711,2.12
51470,4353,8807,-1.23
51477,4321,8819,3.48
51526,4214,8813,0.68
51542,4302,8409,0.39
51567,4203,8636,0.3
51573,4257,8914,4.0
51628,4107,8023,0.52
51639,4115,8246,-0.72
51656,4144,8549,-0.39
51704,3944,7613,0.24
51705,3943,7515,0.14
51709,3929,7545,0.34
51720,4030,7903,-0.83
51730,4033,8116,-1.07
51747,3900,8340,2.17
51765,4038,8742,-0.1
51810,3855,7738,-0.27
51811,3826,7716,-0.36
51818,3737,7817,-0.09
51828,3708,7956,-0.3
51839,3704,8234,2.19
51855,3809,8533,-0.38
51931,3651,8139,0.99
52101,4336,9303,-0.53
52112,4345,9459,3.26
52118,4316,9442,-0.78
52203,4249,9331,2.4
52313,4132,9440,0.4
52323,4148,9702,2.3
52533,3946,9829,0.42
52546,3922,9950,-0.8
52602,3845,9320,-0.15
52652,3905,10017,-1.2
52674,3813,10156,0.05
52679,3753,10252,1.24
52681,3838,10305,1.99
52707,3648,9341,-0.38
52787,3712,10252,-0.68
52797,3711,10403,2.82
52818,3625,9454,1.9
52825,3626,9626,-0.68
52836,3618,9806,2.38
52856,3616,10037,-0.99
52866,3640,10144,-0.84
52868,3601,10122,-0.88
52876,3620,10250,0.67
52884,3621,10357,-0.22
52895,3634,10441,0.59
52908,3513,9305,0.56
52943,3535,9960,-0.21
52955,3535,10044,-1.23
52974,3533,10202,-0.8
52983,3552,10409,-0.96
52984,3535,10311,-1.44
52986,3522,10352,-0.46
52996,3523,10500,-0.98
53068,4338,11156,-1.08
53083,4437,11409,-1.08
53149,4232,11008,0.02
53192,4401,11500,0.11
53231,4124,10624,-0.23
53336,4134,10831,0.45
53352,4142,11026,3.74
53362,4133,11139,-0.3
53391,4154,11400,2.1
53399,4109,11442,-0.24
53446,4032,10953,2.9
53463,4051,11134,4.28
53478,4000,11228,3.61
53480,4102,11304,1.86
53487,4005,11325,0.98
53490,4026,11404,-0.53
53513,4044,10722,2.89
53519,3912,10646,3.35
53529,3905,10758,3.61
53543,3949,11001,1.81
53564,3922,11113,0.02
53578,3922,11226,1.68
53588,3856,11331,4.46
53593,3950,11434,1.8
53594,3927,11413,0.85
53612,3759,10611,3.08
53614,3828,10612,2.87
53615,3848,10642,3.27
53646,3816,10947,4.21
53651,3849,11028,2.13
53663,3856,11149,2.48
53664,3828,11108,2.64
53673,3844,11243,1.47
53687,3747,11338,1.53
53704,3732,10511,1.58
53705,3729,10541,2.1
53723,3748,10715,4.85
53725,3735,10735,1.69
53735,3737,10848,4.18
53738,3655,10810,2.96
53740,3756,10914,4.19
53754,3730,11013,2.05
53764,3730,11107,2.87
53772,3737,11235,1.87
53775,3725,11236,1.78
53787,3704,11259,0.59
53798,3711,11422,-0.07
53806,3634,10539,3.21
53810,3658,10554,2.74
53817,3602,10614,-0.25
53821,3634,10718,5.22
53853,3642,11057,0.41
53854,3635,11004,2.27
53859,3605,11040,-0.71
53863,3704,11157,0.59
53868,3604,11130,1.23
53877,3608,11215,0.35
53882,3604,11302,-1.1
53884,3630,11302,-0.55
53898,3603,11408,-0.78
53903,3558,10543,0.68
53910,3540,10612,0.91
53915,3532,10640,2.8
53923,3544,10738,2.24
53929,3512,10748,1.78
53942,3547,10922,1.97
53948,3453,10938,-0.9
53959,3507,11104,-0.98
53963,3539,11122,0.61
53968,3517,11140,-0.06
53975,3529,11225,-1.19
53986,3519,11355,-0.29
54012,4434,11738,-0.99
54026,4434,12054,-0.31
