Stanum,Lat,Lon,Rain
50136,5258,12231,3.91
50246,5221,12443,-0.57
50247,5202,12334,-1.45
50349,5140,12424,-0.12
50353,5144,12638,-0.08
50425,5015,12011,2.07
50434,5029,12141,0.79
50442,5024,12407,-0.71
50468,5015,12728,2.42
50514,4935,11719,2.42
50527,4915,11942,3.47
50548,4912,12343,0.75
50557,4909,12514,1.87
50564,4925,12720,0.33
50603,4841,11649,2.17
50618,4813,11816,1.88
50639,4800,12244,-0.72
50656,4816,12630,-0.16
50658,4805,12547,-0.26
50727,4710,11956,-1.02
50739,4718,12315,-0.85
50742,4748,12429,-0.74
50745,4723,12355,-1.01
50756,4727,12652,-0.7
50758,4709,12554,-1.15
50774,4742,12850,-0.57
50788,4714,13160,1.06
50834,4636,12113,0.41
50844,4624,12327,-0.77
50853,4637,12658,-0.05
50854,4623,12519,-1.08
50862,4659,12759,-0.26
50873,4647,13018,-0.35
50877,4618,12935,0.62
50888,4623,13210,-0.96
50915,4531,11658,-0.6
50936,4538,12250,-0.37
50945,4530,12414,-1.17
50948,4500,12401,-0.71
50949,4505,12452,-0.03
50950,4542,12515,0.35
50953,4556,12634,1.62
50963,4558,12844,0.77
50968,4513,12758,2.13
50973,4545,13036,-0.93
50978,4518,13055,-1.36
50983,4546,13253,0.02
51053,4803,8624,0.42
51060,4742,8652,0.26
51068,4707,8729,0.71
51076,4744,8805,0.61
51087,4701,8930,0.29
51133,4644,8300,0.2
51156,4649,8545,0.6
51232,4511,8233,0.8
51238,4454,8204,1.01
51241,4556,8336,0.77
51243,4537,8451,0.41
51334,4434,8249,0.71
51367,4410,8651,-0.82
51469,4327,8711,-1.15
51470,4353,8807,-0.0
51477,4321,8819,0.37
51526,4214,8813,0.07
51542,4302,8409,1.97
51567,4203,8636,0.33
51573,4257,8914,0.08
51628,4107,8023,0.63
51639,4115,8246,0.13
51656,4144,8549,0.29
51704,3944,7613,0.15
51705,3943,7515,0.93
51709,3929,7545,0.05
51720,4030,7903,0.45
51730,4033,8116,0.22
51747,3900,8340,-0.22
51765,4038,8742,-0.34
51810,3855,7738,0.15
51811,3826,7716,-0.06
51818,3737,7817,-0.02
51828,3708,7956,-0.24
51839,3704,8234,-0.34
51855,3809,8533,1.33
51931,3651,8139,-0.15
52101,4336,9303,-1.03
52112,4345,9459,-0.12
52118,4316,9442,0.31
52203,4249,9331,0.36
52313,4132,9440,0.07
52323,4148,9702,-0.82
52533,3946,9829,-1.13
52546,3922,9950,0.29
52602,3845,9320,-0.6
52652,3905,10017,-0.18
52674,3813,10156,-0.03
52679,3753,10252,-0.03
52681,3838,10305,-0.72
52707,3648,9341,-0.78
52787,3712,10252,-1.25
52797,3711,10403,-0.55
52818,3625,9454,-0.37
52825,3626,9626,-0.54
52836,3618,9806,-0.51
52856,3616,10037,1.66
52866,3640,10144,0.08
52868,3601,10122,0.48
52876,3620,10250,0.0
52884,3621,10357,-1.44
52895,3634,10441,0.68
52908,3513,9305,0.97
52943,3535,9960,0.28
52955,3535,10044,0.49
52974,3533,10202,0.63
52983,3552,10409,-1.05
52984,3535,10311,-0.9
52986,3522,10352,-0.8
52996,3523,10500,0.2
53068,4338,11156,-0.56
53083,4437,11409,-1.22
53149,4232,11008,-0.49
53192,4401,11500,-1.14
53231,4124,10624,-0.2
53336,4134,10831,-0.04
53352,4142,11026,-0.48
53362,4133,11139,-1.3
53391,4154,11400,-1.17
53399,4109,11442,-0.88
53446,4032,10953,-1.07
53463,4051,11134,0.44
53478,4000,11228,-0.26
53480,4102,11304,-0.84
53487,4005,11325,0.44
53490,4026,11404,0.4
53513,4044,10722,0.49
53519,3912,10646,1.83
53529,3905,10758,1.11
53543,3949,11001,-0.12
53564,3922,11113,-1.02
53578,3922,11226,-0.32
53588,3856,11331,0.85
53593,3950,11434,1.11
53594,3927,11413,0.2
53612,3759,10611,-0.84
53614,3828,10612,-0.96
53615,3848,10642,0.25
53646,3816,10947,-1.19
53651,3849,11028,-1.08
53663,3856,11149,-0.6
53664,3828,11108,-0.32
53673,3844,11243,-0.34
53687,3747,11338,-0.5
53704,3732,10511,-0.57
53705,3729,10541,-0.95
53723,3748,10715,1.39
53725,3735,10735,0.66
53735,3737,10848,-1.3
53738,3655,10810,-0.73
53740,3756,10914,0.7
53754,3730,11013,-0.5
53764,3730,11107,-0.21
53772,3737,11235,0.84
53775,3725,11236,1.21
53787,3704,11259,1.18
53798,3711,11422,-0.23
53806,3634,10539,-1.19
53810,3658,10554,-0.67
53817,3602,10614,-1.21
53821,3634,10718,-0.57
53853,3642,11057,0.72
53854,3635,11004,0.62
53859,3605,11040,-0.27
53863,3704,11157,0.3
53868,3604,11130,0.17
53877,3608,11215,0.15
53882,3604,11302,-0.06
53884,3630,11302,-0.87
53898,3603,11408,1.29
53903,3558,10543,-0.97
53910,3540,10612,1.61
53915,3532,10640,-0.55
53923,3544,10738,-0.18
53929,3512,10748,-0.47
53942,3547,10922,-0.75
53948,3453,10938,0.29
53959,3507,11104,0.17
53963,3539,11122,0.26
53968,3517,11140,-0.44
53975,3529,11225,-0.71
53986,3519,11355,-0.85
54012,4434,11738,-0.57
54026,4434,12054,0.02
54027,4357,11919,-0.71
54041,4448,12304,-1.34
54049,4415,12358,1.9
54063,4458,12600,1.47
54064,4423,12509,2.53
54094,4430,12940,-0.5
54096,4424,13111,-0.04
54102,4357,11607,-0.62
54115,4338,11802,0.27
54134,4336,12117,0.9
54135,4336,12216,1.48
54142,4331,12327,4.13
54157,4307,12423,-0.12
54161,4354,12513,1.59
54165,4333,12538,-1.05
54171,4342,12631,-0.52
54181,4342,12720,-1.68
54186,4322,12812,0.12
54195,4318,12947,0.36
54208,4212,11628,0.07
54213,4256,11901,-0.85
54218,4218,11850,-0.94
54226,4220,12042,2.42
54236,4223,12233,1.04
54243,4247,12406,0.02
54254,4232,12403,-0.45
54259,4204,12452,-1.08
54260,4255,12505,-0.41
54263,4258,12605,-0.92
54266,4232,12538,-0.49
54273,4259,12645,0.11
54276,4224,12648,-0.87
54284,4209,12730,0.01
54285,4224,12807,-1.02
54286,4232,12900,-1.14
54292,4252,12930,0.23
54308,4112,11638,-0.62
54311,4158,11746,-0.69
54324,4133,12026,0.96
54326,4125,11937,2.29
54333,4158,12251,1.46
54339,4105,12260,0.28
54342,4144,12331,-0.1
54346,4118,12347,-0.7
54351,4155,12404,0.29
54353,4143,12502,-0.11
54363,4141,12554,-1.16
54374,4148,12653,0.19
54377,4109,12613,-1.01
54386,4125,12811,-0.56
54401,4046,11455,0.41
54405,4025,11530,-0.17
54406,4027,11558,-0.07
54416,4023,11652,-0.33
54423,4058,11755,-0.37
54429,4012,11757,1.53
54436,4025,11857,3.88
54449,3951,11931,0.35
54452,4048,11948,3.31
54454,4020,12018,0.73
54455,4037,12039,1.53
54470,4101,12203,0.9
54471,4040,12210,-0.61
54476,4011,12209,-0.6
54486,4020,12317,-1.35
54493,4043,12447,0.87
54497,4002,12420,0.88
54511,3948,11628,1.09
54518,3910,11624,-0.33
54525,3944,11717,2.1
54527,3905,11703,2.29
54534,3939,11806,2.0
54539,3926,11853,-1.11
54563,3938,12201,-0.27
54579,3916,12235,0.57
54584,3943,12257,-0.16
54602,3844,11529,-0.81
54606,3813,11545,0.44
54618,3805,11633,-0.19
54623,3903,11743,3.06
54624,3824,11719,-0.86
54662,3854,12138,0.37
54705,3722,11523,0.22
54715,3719,11631,1.23
54725,3730,11732,0.72
54727,3639,11731,-0.75
54744,3735,11833,-1.17
54751,3756,12044,-0.58
54753,3738,12020,-0.25
54764,3729,12114,0.23
54776,3724,12242,0.32
54808,3613,11538,-0.88
54823,3636,11700,-1.08
54826,3615,11706,0.75
54836,3611,11810,0.02
54842,3647,12000,-0.94
54843,3645,11912,-0.27
54857,3604,12020,-1.25
54863,3647,12111,0.07
