Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,2.53,5.11,41.94
50246,5221,12443,0.54,4.19,46.43
50247,5202,12334,0.02,3.93,33.63
50349,5140,12424,-0.03,4.12,55.81
50353,5144,12638,-0.11,3.27,35.77
50425,5015,12011,1.77,4.04,53.19
50434,5029,12141,1.83,5.07,53.83
50442,5024,12407,-0.78,3.15,33.25
50468,5015,12728,-0.47,2.02,13.67
50514,4935,11719,0.24,2.73,50.98
50527,4915,11942,0.67,3.14,50.35
50548,4912,12343,0.77,5.0,130.8
50557,4909,12514,-0.55,3.4,27.94
50564,4925,12720,-0.6,3.68,50.93
50603,4841,11649,-1.16,1.47,6.01
50618,4813,11816,3.76,4.59,256.05
50639,4800,12244,-0.39,4.11,47.34
50656,4816,12630,-0.86,3.35,29.1
50658,4805,12547,-0.85,3.33,25.07
50727,4710,11956,0.18,3.58,103.44
50739,4718,12315,-0.6,3.43,109.22
50742,4748,12429,-0.72,2.18,9.88
50745,4723,12355,-1.02,2.17,38.62
50756,4727,12652,0.61,5.55,106.49
50758,4709,12554,-0.7,3.48,43.47
50774,4742,12850,0.92,6.44,117.26
50788,4714,13160,1.53,4.91,45.19
50834,4636,12113,-1.36,3.23,60.33
50844,4624,12327,-0.51,1.78,35.74
50853,4637,12658,1.93,5.76,141.66
50854,4623,12519,-1.4,2.59,27.48
50862,4659,12759,-1.14,3.93,41.68
50873,4647,13018,0.87,4.84,53.93
50877,4618,12935,-0.47,3.58,30.57
50888,4623,13210,-0.23,3.45,52.01
50915,4531,11658,-0.95,1.61,5.99
50936,4538,12250,-0.64,3.27,78.59
50945,4530,12414,-0.99,2.78,72.46
50948,4500,12401,0.57,0.87,5.15
50949,4505,12452,-0.76,2.15,64.15
50950,4542,12515,-0.15,3.6,150.1
50953,4556,12634,-1.12,3.07,88.03
50963,4558,12844,-0.45,3.68,52.73
50968,4513,12758,0.6,5.1,167.3
50973,4545,13036,1.33,4.94,50.04
50978,4518,13055,1.24,5.23,81.45
50983,4546,13253,0.11,3.96,109.36
51053,4803,8624,-0.93,0.58,3.66
51060,4742,8652,-0.94,0.47,1.4
51068,4707,8729,-0.91,0.34,1.2
51076,4744,8805,-0.64,0.43,1.72
51087,4701,8930,-1.0,0.79,5.97
51133,4644,8300,-0.53,0.65,4.76
51156,4649,8545,1.52,0.05,0.03
51232,4511,8233,-0.64,0.39,1.79
51238,4454,8204,-0.6,0.74,2.81
51241,4556,8336,-0.17,0.73,4.8
51243,4537,8451,-0.19,0.26,0.6
51334,4434,8249,-0.17,0.25,0.54
51367,4410,8651,-0.32,0.44,1.65
51469,4327,8711,-0.11,3.54,30.73
51470,4353,8807,-0.75,2.91,31.78
51477,4321,8819,-0.0,0.17,0.39
51526,4214,8813,-0.78,0.28,1.25
51542,4302,8409,1.61,0.72,1.92
51567,4203,8636,-0.86,0.35,1.02
51573,4257,8914,0.0,0.0,0.0
51628,4107,8023,-0.22,0.12,0.12
51639,4115,8246,-0.89,0.39,2.24
