Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-0.65,3.8,45.19
50246,5221,12443,-0.76,3.19,27.38
50247,5202,12334,2.58,7.14,143.69
50349,5140,12424,1.38,6.09,65.56
50353,5144,12638,-0.13,2.15,19.5
50425,5015,12011,-0.21,3.98,33.81
50434,5029,12141,2.07,6.53,139.88
50442,5024,12407,0.85,5.9,79.72
50468,5015,12728,-0.1,2.52,45.96
50514,4935,11719,-0.38,2.99,34.98
50527,4915,11942,-1.32,2.77,27.59
50548,4912,12343,2.34,8.03,186.86
50557,4909,12514,-0.92,3.42,41.11
50564,4925,12720,2.97,9.26,254.71
50603,4841,11649,-0.58,1.51,14.87
50618,4813,11816,0.15,1.09,7.14
50639,4800,12244,1.77,8.91,545.51
50656,4816,12630,-0.84,3.99,29.71
50658,4805,12547,-1.22,3.63,51.34
50727,4710,11956,-0.53,3.48,64.01
50739,4718,12315,1.24,7.53,350.15
50742,4748,12429,-0.93,3.63,34.47
50745,4723,12355,-1.28,2.88,70.69
50756,4727,12652,-0.99,3.69,51.07
50758,4709,12554,-1.05,3.86,50.77
50774,4742,12850,-0.64,5.79,51.25
50788,4714,13160,0.34,1.67,10.04
50834,4636,12113,0.09,4.65,67.96
50844,4624,12327,-0.72,2.11,40.34
50853,4637,12658,0.42,6.1,119.29
50854,4623,12519,-1.04,3.54,55.18
50862,4659,12759,-0.7,3.8,64.62
50873,4647,13018,-1.4,4.13,83.14
50877,4618,12935,-1.14,3.89,58.39
50888,4623,13210,-0.83,4.21,89.43
50915,4531,11658,-0.9,2.03,18.97
50936,4538,12250,-0.07,1.36,9.16
50945,4530,12414,-0.76,3.73,54.75
50948,4500,12401,0.03,1.48,7.41
50949,4505,12452,-1.01,2.79,20.52
50950,4542,12515,-0.9,3.82,58.04
50953,4556,12634,-1.38,3.56,35.41
50963,4558,12844,-0.09,2.58,26.27
50968,4513,12758,-0.09,6.44,132.81
50973,4545,13036,0.29,5.36,57.68
50978,4518,13055,0.48,5.9,70.04
50983,4546,13253,0.83,6.28,134.66
51053,4803,8624,0.02,0.88,8.65
51060,4742,8652,-0.93,0.4,3.43
51068,4707,8729,0.05,0.25,0.82
51076,4744,8805,-0.01,0.21,0.66
51087,4701,8930,-1.28,0.56,3.49
51133,4644,8300,-0.37,0.34,2.41
51156,4649,8545,-1.16,0.79,7.14
