Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-0.27,2.6,16.62
50246,5221,12443,1.45,0.0,0.0
50247,5202,12334,1.11,0.0,0.0
50349,5140,12424,1.48,0.0,0.0
50353,5144,12638,-1.12,4.12,121.15
50425,5015,12011,-0.27,2.41,13.37
50434,5029,12141,-0.23,2.89,30.77
50442,5024,12407,-0.78,5.36,100.11
50468,5015,12728,-0.21,3.05,69.46
50514,4935,11719,-0.13,1.66,15.33
50527,4915,11942,-0.14,4.36,94.46
50548,4912,12343,-1.27,4.69,91.99
50557,4909,12514,0.25,6.36,151.69
50564,4925,12720,-0.72,4.04,82.11
50603,4841,11649,-0.23,1.46,13.39
50618,4813,11816,0.15,1.44,8.01
50639,4800,12244,-1.1,4.95,68.17
50656,4816,12630,-0.6,5.83,105.24
50658,4805,12547,-0.19,3.19,35.83
50727,4710,11956,0.55,5.88,105.26
50739,4718,12315,-0.98,5.37,158.68
50742,4748,12429,0.23,2.49,38.28
50745,4723,12355,-0.34,2.96,42.1
50756,4727,12652,-1.05,4.69,96.73
50758,4709,12554,-1.08,5.55,90.8
50774,4742,12850,0.01,7.06,226.81
50788,4714,13160,-1.11,3.73,67.82
50834,4636,12113,-0.75,5.97,117.58
50844,4624,12327,-0.65,3.09,30.35
50853,4637,12658,0.01,3.74,47.14
50854,4623,12519,-1.25,4.74,108.4
50862,4659,12759,-0.22,6.81,100.63
50873,4647,13018,-0.23,2.49,42.72
50877,4618,12935,-0.99,3.91,87.75
50888,4623,13210,-0.24,2.57,37.8
50915,4531,11658,-0.83,2.64,25.95
50936,4538,12250,0.73,6.75,196.8
50945,4530,12414,-0.71,4.96,66.62
50948,4500,12401,-1.13,4.0,54.6
50949,4505,12452,-0.37,3.11,37.23
50950,4542,12515,-0.98,5.03,97.38
50953,4556,12634,0.24,6.17,203.68
50963,4558,12844,-0.69,4.19,80.55
50968,4513,12758,-0.19,3.7,45.54
50973,4545,13036,0.01,2.54,33.75
50978,4518,13055,-0.04,2.46,77.24
50983,4546,13253,0.56,1.61,9.56
51053,4803,8624,2.17,1.94,21.11
51060,4742,8652,2.29,1.61,14.66
51068,4707,8729,1.2,1.45,14.07
51076,4744,8805,0.44,1.37,5.79
51087,4701,8930,-0.91,0.95,2.48
51133,4644,8300,-0.24,1.4,7.81
51156,4649,8545,0.7,2.2,46.79
51232,4511,8233,-1.21,0.56,1.4
51238,4454,8204,-1.01,0.76,2.11
51241,4556,8336,-1.24,1.26,9.51
51243,4537,8451,-0.73,0.62,1.85
51334,4434,8249,0.51,0.76,3.52
51367,4410,8651,0.02,0.25,0.67
51469,4327,8711,0.84,0.0,0.0
51470,4353,8807,-1.32,2.99,35.41
51477,4321,8819,-0.94,0.64,3.42
51526,4214,8813,-0.8,0.41,1.45
51542,4302,8409,-1.16,2.18,6.45
51567,4203,8636,-0.13,0.18,0.14
51573,4257,8914,-0.08,0.01,0.0
51628,4107,8023,-0.1,0.21,0.41
51639,4115,8246,-0.72,0.28,0.7
51656,4144,8549,-1.14,0.44,2.46
51704,3944,7613,-0.39,0.55,2.85
51705,3943,7515,-0.64,1.15,4.05
51709,3929,7545,-0.73,0.24,0.36
51720,4030,7903,-1.03,0.83,3.48
51730,4033,8116,-1.44,0.37,1.97
51747,3900,8340,-0.24,0.0,0.0
51765,4038,8742,-0.46,0.15,0.58
51810,3855,7738,-0.61,0.26,0.89
51811,3826,7716,1.07,0.93,7.4
51818,3737,7817,-0.68,0.19,0.43
51828,3708,7956,-0.07,0.03,0.01
51839,3704,8234,-0.52,0.15,0.44
51855,3809,8533,2.38,0.98,19.85
51931,3651,8139,1.09,0.95,13.23
52101,4336,9303,0.21,2.23,17.69
52112,4345,9459,0.44,0.3,0.65
52118,4316,9442,2.57,2.51,23.56
52203,4249,9331,-0.0,0.07,0.15
52313,4132,9440,-0.65,0.32,0.88
52323,4148,9702,2.58,2.05,22.27
52533,3946,9829,-0.77,0.72,1.89
52546,3922,9950,-0.5,0.57,1.14
52602,3845,9320,-0.71,0.18,0.25
52652,3905,10017,-0.55,1.14,6.17
52674,3813,10156,0.14,2.06,17.45
52679,3753,10252,-0.84,0.85,2.74
52681,3838,10305,-1.29,0.72,5.85
52707,3648,9341,-0.93,0.29,0.5
52787,3712,10252,-0.74,2.45,9.49
52797,3711,10403,0.84,0.2,0.24
52818,3625,9454,0.09,0.12,0.1
52825,3626,9626,-0.08,0.17,0.63
52836,3618,9806,-1.13,1.45,26.1
52856,3616,10037,0.78,1.33,5.86
52866,3640,10144,1.59,1.07,2.69
52868,3601,10122,1.44,0.78,3.62
52876,3620,10250,0.94,0.77,2.94
52884,3621,10357,0.21,0.94,3.59
52895,3634,10441,0.32,0.64,2.9
52908,3513,9305,1.16,0.41,0.9
52943,3535,9960,0.19,1.94,13.51
52955,3535,10044,0.68,1.8,21.82
52974,3533,10202,0.5,1.59,7.15
52983,3552,10409,-0.07,1.46,7.13
52984,3535,10311,1.34,1.07,2.67
52986,3522,10352,0.31,1.99,12.86
52996,3523,10500,0.31,1.65,9.0
53068,4338,11156,-0.21,1.71,15.24
53083,4437,11409,-0.32,1.32,16.66
53149,4232,11008,3.64,4.24,331.19
53192,4401,11500,-0.01,1.31,7.12
53231,4124,10624,-0.27,0.0,0.0
53336,4134,10831,-0.22,1.07,8.13
53352,4142,11026,-0.31,1.49,26.77
53362,4133,11139,0.33,3.5,111.64
53391,4154,11400,-0.84,2.51,43.53
53399,4109,11442,-0.65,2.56,19.83
53446,4032,10953,0.33,0.94,5.04
53463,4051,11134,-0.99,3.66,128.27
53478,4000,11228,-0.78,3.84,38.59
53480,4102,11304,0.53,1.65,10.91
53487,4005,11325,0.14,4.46,67.2
53490,4026,11404,-0.78,2.9,32.79
53513,4044,10722,0.04,0.41,2.19
53519,3912,10646,-0.11,0.7,4.13
53529,3905,10758,-1.38,2.05,17.44
53543,3949,11001,0.15,1.63,11.03
53564,3922,11113,2.92,8.46,241.42
53578,3922,11226,2.63,6.88,136.83
53588,3856,11331,0.99,8.92,207.29
53593,3950,11434,-1.21,3.65,34.16
53594,3927,11413,0.08,4.7,55.41
53612,3759,10611,0.59,0.26,1.71
53614,3828,10612,-0.19,0.64,10.45
53615,3848,10642,-0.36,0.78,10.4
53646,3816,10947,-1.2,3.42,41.94
53651,3849,11028,-0.6,2.96,29.75
53663,3856,11149,1.82,6.52,165.53
53664,3828,11108,-0.92,3.29,25.18
53673,3844,11243,-0.29,4.52,49.24
53687,3747,11338,1.04,0.0,0.0
53704,3732,10511,0.45,0.26,1.46
53705,3729,10541,0.75,0.19,0.37
53723,3748,10715,-1.11,1.87,20.97
53725,3735,10735,-0.4,1.36,8.01
53735,3737,10848,-0.38,3.19,81.52
53738,3655,10810,-0.58,4.0,97.44
53740,3756,10914,0.19,4.23,109.37
53754,3730,11013,-1.02,3.65,48.52
53764,3730,11107,1.41,0.0,0.0
53772,3737,11235,4.82,11.61,1132.36
53775,3725,11236,-0.12,4.72,69.04
53787,3704,11259,-0.55,5.83,138.12
53798,3711,11422,-1.19,5.19,77.03
53806,3634,10539,-0.67,2.04,20.43
53810,3658,10554,-0.41,1.15,6.34
53817,3602,10614,-0.92,3.18,39.8
53821,3634,10718,-0.74,2.69,17.83
53853,3642,11057,0.73,6.47,125.01
53854,3635,11004,-0.33,4.7,82.89
53859,3605,11040,-0.84,3.45,68.92
53863,3704,11157,-0.45,4.72,95.08
53868,3604,11130,-0.43,4.87,151.65
53877,3608,11215,-0.8,5.15,158.81
53882,3604,11302,0.87,0.0,0.0
53884,3630,11302,-0.98,4.14,64.87
53898,3603,11408,-0.24,3.71,55.1
53903,3558,10543,0.2,1.38,4.11
53910,3540,10612,1.18,0.0,0.0
53915,3532,10640,-0.38,4.45,99.29
53923,3544,10738,-1.15,3.61,35.44
53929,3512,10748,-0.5,2.59,27.89
53942,3547,10922,0.9,7.0,161.64
53948,3453,10938,0.47,5.14,133.12
53959,3507,11104,-0.59,4.04,75.11
53963,3539,11122,0.45,5.85,146.45
53968,3517,11140,-0.46,3.35,48.12
53975,3529,11225,0.31,1.87,16.87
53986,3519,11355,-0.28,3.48,76.35
54012,4434,11738,-0.18,4.19,63.36
54026,4434,12054,-0.78,3.35,68.08
54027,4357,11919,-0.01,5.67,160.62
54041,4448,12304,-1.41,3.85,55.39
54049,4415,12358,-1.1,4.25,61.69
54063,4458,12600,-0.03,3.02,20.68
54064,4423,12509,-1.38,4.77,79.55
54094,4430,12940,-0.24,2.91,29.02
54096,4424,13111,-0.72,3.31,43.85
54102,4357,11607,-0.36,1.78,20.21
54115,4338,11802,-0.98,3.24,26.15
54134,4336,12117,-0.46,3.76,55.45
54135,4336,12216,0.54,5.36,172.21
54142,4331,12327,0.13,2.47,51.09
54157,4307,12423,-0.58,4.12,37.73
54161,4354,12513,-0.95,5.75,196.47
54165,4333,12538,-0.03,3.82,80.0
54171,4342,12631,0.61,0.0,0.0
54181,4342,12720,-1.06,4.97,79.09
54186,4322,12812,-0.03,3.35,33.7
54195,4318,12947,-0.45,2.66,32.68
54208,4212,11628,-1.32,3.3,34.0
54213,4256,11901,0.05,4.72,122.24
54218,4218,11850,-0.37,2.62,53.84
54226,4220,12042,-0.03,5.25,135.19
54236,4223,12233,-0.78,5.79,239.79
54243,4247,12406,-1.23,5.1,119.36
54254,4232,12403,-0.52,4.38,60.64
54259,4204,12452,-0.34,4.58,78.19
