Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-1.21,3.14,34.68
50246,5221,12443,-1.03,2.65,25.44
50247,5202,12334,-1.23,2.94,28.46
50349,5140,12424,-0.68,3.72,51.25
50353,5144,12638,-0.75,2.75,41.65
50425,5015,12011,-0.94,2.46,45.05
50434,5029,12141,-0.29,2.26,27.98
50442,5024,12407,-1.29,3.42,112.43
50468,5015,12728,-1.22,3.99,78.37
50514,4935,11719,-1.16,2.07,28.84
50527,4915,11942,0.73,1.05,8.11
50548,4912,12343,-0.14,2.28,33.21
50557,4909,12514,-0.09,2.26,47.8
50564,4925,12720,0.55,1.54,18.23
50603,4841,11649,-1.02,2.36,77.13
50618,4813,11816,0.58,0.76,8.17
50639,4800,12244,0.07,2.0,32.16
50656,4816,12630,0.09,2.2,17.41
50658,4805,12547,0.87,1.21,4.74
50727,4710,11956,-0.39,2.19,23.85
50739,4718,12315,-0.74,3.13,38.61
50742,4748,12429,1.06,0.55,1.34
50745,4723,12355,0.46,1.2,11.12
50756,4727,12652,-0.99,4.77,216.46
50758,4709,12554,0.17,1.7,13.65
50774,4742,12850,0.18,2.86,54.07
50788,4714,13160,1.04,0.78,7.46
50834,4636,12113,-1.58,3.27,39.5
50844,4624,12327,-0.48,1.82,13.27
50853,4637,12658,1.04,1.09,8.64
50854,4623,12519,-0.29,1.98,36.77
50862,4659,12759,-0.38,3.36,65.49
50873,4647,13018,1.1,1.28,10.71
50877,4618,12935,0.37,2.19,57.06
50888,4623,13210,0.93,0.88,10.82
50915,4531,11658,0.2,2.82,96.43
50936,4538,12250,-0.51,1.9,11.23
50945,4530,12414,-1.06,3.36,46.47
50948,4500,12401,-0.61,2.25,91.9
50949,4505,12452,-0.9,2.66,49.02
50950,4542,12515,-0.31,2.19,47.16
50953,4556,12634,0.51,1.49,26.17
50963,4558,12844,0.04,2.43,45.27
50968,4513,12758,0.5,1.89,35.85
50973,4545,13036,0.86,1.14,11.99
50978,4518,13055,-0.56,4.75,209.02
50983,4546,13253,-0.25,2.55,71.1
51053,4803,8624,-0.92,0.49,2.27
51060,4742,8652,-0.55,0.29,0.78
51068,4707,8729,0.18,0.21,1.02
51076,4744,8805,-0.54,0.37,0.75
51087,4701,8930,0.21,0.17,0.26
51133,4644,8300,-0.43,0.36,1.31
51156,4649,8545,0.11,0.3,0.41
51232,4511,8233,-0.64,0.33,1.12
51238,4454,8204,-0.91,0.71,3.91
51241,4556,8336,0.07,0.43,1.09
51243,4537,8451,0.41,0.12,0.13
51334,4434,8249,-1.05,0.37,0.89
51367,4410,8651,-0.23,0.27,0.45
51469,4327,8711,-0.34,2.19,19.04
51470,4353,8807,-1.17,2.44,46.54
51477,4321,8819,-0.83,0.35,2.06
51526,4214,8813,0.16,0.56,6.95
51542,4302,8409,-0.55,2.1,16.21
51567,4203,8636,1.82,1.24,40.37
51573,4257,8914,1.83,0.21,0.73
51628,4107,8023,-0.79,0.34,3.38
51639,4115,8246,-0.57,0.42,5.36
51656,4144,8549,0.72,0.69,10.58
51704,3944,7613,0.15,0.0,0.0
51705,3943,7515,0.89,0.02,0.01
51709,3929,7545,0.05,0.0,0.0
51720,4030,7903,0.2,0.09,0.13
51730,4033,8116,-1.01,0.32,3.12
51747,3900,8340,-0.25,0.0,0.0
51765,4038,8742,2.57,0.83,7.19
51810,3855,7738,0.15,0.0,0.0
51811,3826,7716,-0.06,0.0,0.0
