Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,1.54,4.36,35.83
50246,5221,12443,1.83,5.33,92.26
50247,5202,12334,0.32,4.28,50.32
50349,5140,12424,0.01,4.18,58.39
50353,5144,12638,0.36,3.58,22.56
50425,5015,12011,1.22,3.66,61.29
50434,5029,12141,1.56,4.85,55.49
50442,5024,12407,1.75,6.18,71.93
50468,5015,12728,1.76,5.83,82.87
50514,4935,11719,-0.89,1.41,8.74
50527,4915,11942,-0.34,2.49,28.77
50548,4912,12343,3.86,7.93,98.9
50557,4909,12514,0.33,4.2,43.24
50564,4925,12720,0.99,5.28,80.6
50603,4841,11649,-1.06,1.51,4.9
50618,4813,11816,-0.09,2.09,64.42
50639,4800,12244,-0.36,4.15,35.0
50656,4816,12630,1.09,6.38,74.91
50658,4805,12547,-0.3,3.91,44.93
50727,4710,11956,-1.22,2.72,35.6
50739,4718,12315,-0.04,3.96,65.61
50742,4748,12429,0.65,4.59,84.71
50745,4723,12355,-0.7,2.95,31.63
50756,4727,12652,0.83,5.82,50.67
50758,4709,12554,0.22,4.62,94.15
50774,4742,12850,-1.11,3.84,30.46
50788,4714,13160,1.91,5.2,58.59
50834,4636,12113,-0.81,3.7,38.26
50844,4624,12327,-1.41,2.65,31.59
50853,4637,12658,0.81,4.81,28.41
50854,4623,12519,-1.24,2.76,15.46
50862,4659,12759,1.41,6.69,77.26
50873,4647,13018,0.78,4.76,69.58
50877,4618,12935,0.97,4.9,64.03
50888,4623,13210,-1.04,2.26,14.86
50915,4531,11658,-0.24,0.93,8.83
50936,4538,12250,-0.69,2.05,30.24
50945,4530,12414,-0.59,1.9,7.34
50948,4500,12401,-0.54,1.91,27.31
50949,4505,12452,0.48,3.95,91.23
50950,4542,12515,-0.95,2.3,15.43
50953,4556,12634,0.65,4.73,40.18
50963,4558,12844,-0.71,3.44,31.72
50968,4513,12758,0.62,5.12,101.99
50973,4545,13036,2.62,5.97,126.14
50978,4518,13055,-0.53,3.56,55.85
50983,4546,13253,0.66,4.45,56.63
51053,4803,8624,0.35,0.12,0.07
51060,4742,8652,0.53,0.16,0.21
51068,4707,8729,-0.21,0.22,0.77
51076,4744,8805,-0.41,0.36,1.13
51087,4701,8930,-1.38,0.67,4.58
51133,4644,8300,-0.34,0.57,3.03
51156,4649,8545,-0.09,0.52,2.58
51232,4511,8233,1.53,1.1,10.38
51238,4454,8204,-1.03,1.0,8.16
51241,4556,8336,-0.53,1.68,13.42
51243,4537,8451,-1.19,0.52,1.54
51334,4434,8249,-0.28,0.27,0.68
