Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-0.45,2.43,20.96
50246,5221,12443,0.83,5.28,134.49
50247,5202,12334,-0.32,3.94,119.22
50349,5140,12424,-0.71,3.68,43.46
50353,5144,12638,3.46,8.02,284.3
50425,5015,12011,0.52,1.04,2.71
50434,5029,12141,-0.42,2.38,15.01
50442,5024,12407,0.38,5.35,100.4
50468,5015,12728,-0.49,2.94,32.0
50514,4935,11719,0.54,0.65,2.23
50527,4915,11942,0.91,0.91,7.03
50548,4912,12343,-0.67,4.25,62.26
50557,4909,12514,-0.91,3.41,25.28
50564,4925,12720,-0.69,4.72,87.86
50603,4841,11649,0.25,0.75,5.09
50618,4813,11816,-0.75,1.78,46.61
50639,4800,12244,-0.76,4.4,93.45
50656,4816,12630,-0.99,3.62,43.51
50658,4805,12547,-0.74,3.06,31.01
50727,4710,11956,-0.61,2.41,34.66
50739,4718,12315,0.31,1.27,13.65
50742,4748,12429,-0.16,1.88,20.41
50745,4723,12355,-0.24,1.88,29.15
50756,4727,12652,-0.76,3.4,28.89
50758,4709,12554,-0.49,2.62,50.02
50774,4742,12850,0.0,3.1,44.14
50788,4714,13160,-0.55,4.58,72.43
50834,4636,12113,-1.67,3.19,41.66
50844,4624,12327,-0.45,1.78,21.56
50853,4637,12658,-0.42,2.89,35.04
50854,4623,12519,0.58,1.08,4.27
50862,4659,12759,-0.58,3.64,65.84
50873,4647,13018,-0.77,4.83,101.13
50877,4618,12935,-1.37,4.16,43.36
50888,4623,13210,-0.99,3.62,36.25
50915,4531,11658,0.55,0.65,3.93
50936,4538,12250,-0.98,2.66,60.11
50945,4530,12414,0.38,1.2,11.18
50948,4500,12401,-0.48,2.09,20.86
50949,4505,12452,-0.26,1.94,26.01
50950,4542,12515,0.29,1.54,10.44
50953,4556,12634,1.66,7.25,200.05
50963,4558,12844,-1.45,4.32,51.51
50968,4513,12758,-1.0,4.19,40.06
50973,4545,13036,-0.96,3.14,23.92
50978,4518,13055,-0.48,4.83,76.12
50983,4546,13253,-0.52,2.88,29.12
51053,4803,8624,-0.61,0.39,0.99
51060,4742,8652,-0.32,0.23,0.47
51068,4707,8729,-0.66,0.41,1.29
51076,4744,8805,-0.16,0.25,0.77
51087,4701,8930,0.16,0.18,0.22
51133,4644,8300,-0.62,0.42,1.11
51156,4649,8545,-0.16,0.39,1.07
51232,4511,8233,-0.39,0.28,0.28
51238,4454,8204,0.93,1.26,15.52
51241,4556,8336,-0.41,0.65,4.36
51243,4537,8451,-1.02,0.43,1.1
51334,4434,8249,-0.14,0.18,0.21
51367,4410,8651,0.06,0.17,0.58
51469,4327,8711,-1.26,1.58,8.5
51470,4353,8807,0.31,0.88,9.41
51477,4321,8819,0.08,0.08,0.14
51526,4214,8813,0.36,0.02,0.01
51542,4302,8409,-0.2,1.28,7.85
51567,4203,8636,0.33,0.0,0.0
51573,4257,8914,0.08,0.0,0.0
51628,4107,8023,0.47,0.04,0.01
51639,4115,8246,-0.12,0.08,0.06
51656,4144,8549,0.23,0.01,0.0
51704,3944,7613,-0.35,0.19,0.36
51705,3943,7515,0.08,0.36,1.0
51709,3929,7545,-0.17,0.07,0.11
51720,4030,7903,-1.06,0.57,8.7
51730,4033,8116,0.2,0.01,0.0
51747,3900,8340,-0.22,0.0,0.0
51765,4038,8742,-0.63,0.11,0.25
51810,3855,7738,0.15,0.0,0.0
51811,3826,7716,-0.11,0.01,0.0
51818,3737,7817,-0.02,0.0,0.0
51828,3708,7956,-0.1,0.0,0.0
51839,3704,8234,-0.05,0.0,0.0
51855,3809,8533,-0.19,0.0,0.0
51931,3651,8139,-0.06,0.0,0.0
52101,4336,9303,-1.0,1.29,9.18
52112,4345,9459,-0.3,0.04,0.02
52118,4316,9442,-0.79,0.38,1.67
52203,4249,9331,-0.88,0.13,0.45
52313,4132,9440,0.25,0.01,0.0
52323,4148,9702,0.58,0.05,0.05
52533,3946,9829,-0.49,0.35,1.23
52546,3922,9950,-0.74,0.55,2.33
52602,3845,9320,-0.46,0.06,0.06
52652,3905,10017,-0.59,1.03,6.82
52674,3813,10156,-0.28,1.01,5.35
52679,3753,10252,-0.1,0.66,2.47
52681,3838,10305,-0.46,0.62,1.91
52707,3648,9341,0.54,0.35,1.75
52787,3712,10252,-0.4,3.54,29.43
52797,3711,10403,-0.4,1.9,13.96
52818,3625,9454,-0.08,0.43,1.71
52825,3626,9626,-1.02,0.22,1.21
