Stanum,Lat,Lon,Rain
50136,5258,12231,0.43
50246,5221,12443,-1.01
50247,5202,12334,-0.75
50349,5140,12424,-1.1
50353,5144,12638,2.42
50425,5015,12011,-0.19
50434,5029,12141,-0.45
50442,5024,12407,-1.03
50468,5015,12728,0.02
50514,4935,11719,-0.57
50527,4915,11942,-1.09
50548,4912,12343,-0.23
50557,4909,12514,0.16
50564,4925,12720,2.84
50603,4841,11649,0.13
50618,4813,11816,0.11
50639,4800,12244,-0.67
50656,4816,12630,-0.02
50658,4805,12547,-0.2
50727,4710,11956,-1.34
50739,4718,12315,-0.48
50742,4748,12429,-0.79
50745,4723,12355,-0.35
50756,4727,12652,-1.12
50758,4709,12554,-1.05
50774,4742,12850,1.1
50788,4714,13160,0.26
50834,4636,12113,-1.03
50844,4624,12327,-0.91
50853,4637,12658,0.14
50854,4623,12519,0.75
50862,4659,12759,-0.56
50873,4647,13018,-0.43
50877,4618,12935,0.78
50888,4623,13210,-1.24
50915,4531,11658,-0.48
50936,4538,12250,2.0
50945,4530,12414,-0.59
50948,4500,12401,0.54
50949,4505,12452,0.39
50950,4542,12515,0.39
50953,4556,12634,1.52
50963,4558,12844,2.09
50968,4513,12758,0.13
50973,4545,13036,0.37
50978,4518,13055,0.02
50983,4546,13253,-0.41
51053,4803,8624,0.18
51060,4742,8652,-0.38
51068,4707,8729,-1.01
51076,4744,8805,-0.38
51087,4701,8930,-0.66
51133,4644,8300,1.71
51156,4649,8545,-0.35
51232,4511,8233,0.18
51238,4454,8204,-0.83
51241,4556,8336,1.76
51243,4537,8451,-0.17
51334,4434,8249,-0.13
51367,4410,8651,0.14
51469,4327,8711,0.8
51470,4353,8807,-0.13
51477,4321,8819,-0.02
51526,4214,8813,0.16
51542,4302,8409,-0.84
51567,4203,8636,-0.37
51573,4257,8914,-0.35
51628,4107,8023,-0.38
51639,4115,8246,-0.68
51656,4144,8549,-0.61
51704,3944,7613,-0.53
51705,3943,7515,-0.9
51709,3929,7545,-0.39
51720,4030,7903,-0.32
51730,4033,8116,-0.61
51747,3900,8340,-0.33
51765,4038,8742,4.17
51810,3855,7738,-0.61
