Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-1.04,3.73,79.67
50246,5221,12443,1.45,0.0,0.0
50247,5202,12334,1.11,0.0,0.0
50349,5140,12424,1.48,0.0,0.0
50353,5144,12638,0.18,2.52,31.41
50425,5015,12011,-0.99,3.46,28.75
50434,5029,12141,-0.88,4.31,63.42
50442,5024,12407,2.0,0.0,0.0
50468,5015,12728,1.45,8.52,403.31
50514,4935,11719,0.03,1.51,6.69
50527,4915,11942,-0.69,3.86,39.67
50548,4912,12343,-1.0,4.35,42.85
50557,4909,12514,-0.68,3.66,45.1
50564,4925,12720,-0.39,3.61,61.62
50603,4841,11649,-0.68,1.89,10.48
50618,4813,11816,-0.47,3.36,69.0
50639,4800,12244,-0.95,5.65,69.16
50656,4816,12630,-1.28,4.68,63.78
50658,4805,12547,-0.86,5.79,102.17
50727,4710,11956,0.42,2.13,14.83
50739,4718,12315,1.3,8.92,250.64
50742,4748,12429,3.58,10.2,374.4
50745,4723,12355,1.85,8.59,273.96
50756,4727,12652,1.21,8.52,277.64
50758,4709,12554,-0.22,7.05,115.79
50774,4742,12850,3.09,10.94,457.05
50788,4714,13160,-0.73,4.06,110.96
50834,4636,12113,-0.41,3.61,39.98
50844,4624,12327,0.12,6.26,99.42
50853,4637,12658,0.86,7.69,126.18
50854,4623,12519,-0.14,6.04,157.7
50862,4659,12759,-1.08,5.71,70.79
50873,4647,13018,0.46,5.62,94.64
50877,4618,12935,-0.73,5.11,73.84
50888,4623,13210,-0.7,4.26,70.74
50915,4531,11658,-1.08,2.29,22.09
50936,4538,12250,2.1,8.36,267.88
50945,4530,12414,-0.02,5.75,77.15
50948,4500,12401,1.03,6.81,63.09
50949,4505,12452,2.7,8.14,92.27
50950,4542,12515,1.11,7.49,143.79
50953,4556,12634,0.94,6.96,190.84
50963,4558,12844,-0.86,5.35,77.55
50968,4513,12758,-0.88,4.66,49.39
50973,4545,13036,-0.69,3.4,44.9
50978,4518,13055,-0.86,3.45,38.4
50983,4546,13253,-0.09,4.75,118.51
51053,4803,8624,0.17,0.27,0.79
51060,4742,8652,-0.1,0.33,1.34
51068,4707,8729,0.08,0.27,1.26
51076,4744,8805,-0.67,0.58,3.97
51087,4701,8930,0.11,0.3,0.97
51133,4644,8300,0.23,0.24,0.4
51156,4649,8545,-0.29,0.78,2.49
51232,4511,8233,-0.08,0.25,0.81
51238,4454,8204,0.18,0.39,1.19
51241,4556,8336,-1.4,1.33,13.2
51243,4537,8451,0.32,0.25,0.65
51334,4434,8249,0.11,0.18,0.22
51367,4410,8651,0.17,0.21,0.26
51469,4327,8711,0.84,0.0,0.0
51470,4353,8807,-1.44,3.09,73.05
51477,4321,8819,-0.35,0.38,2.1
51526,4214,8813,-0.15,0.24,0.64
51542,4302,8409,-1.14,2.23,10.38
51567,4203,8636,-0.71,0.37,1.92
51573,4257,8914,0.05,0.01,0.0
51628,4107,8023,-0.58,0.4,1.69
51639,4115,8246,0.1,0.12,0.1
51656,4144,8549,-0.32,0.21,0.46
51704,3944,7613,-0.55,0.5,4.75
51705,3943,7515,-0.95,1.0,5.23
51709,3929,7545,-0.83,0.27,0.6
51720,4030,7903,-1.16,0.71,5.98
51730,4033,8116,0.14,0.11,0.1
51747,3900,8340,-0.24,0.0,0.0
51765,4038,8742,-0.55,0.17,0.41
51810,3855,7738,-0.65,0.27,1.37
51811,3826,7716,-0.78,0.27,0.66
51818,3737,7817,-0.08,0.04,0.05
51828,3708,7956,0.09,0.01,0.0
51839,3704,8234,0.26,0.01,0.0
51855,3809,8533,-0.12,0.06,0.05
51931,3651,8139,0.04,0.03,0.01
52101,4336,9303,0.36,0.72,2.57
52112,4345,9459,0.16,0.0,0.0
52118,4316,9442,0.23,0.27,0.48
52203,4249,9331,0.36,0.02,0.0
52313,4132,9440,-0.13,0.18,0.31
52323,4148,9702,-0.36,0.36,1.47
52533,3946,9829,-0.71,0.74,2.9
52546,3922,9950,0.05,1.22,13.88
52602,3845,9320,-0.44,0.21,0.77
52652,3905,10017,0.02,1.3,16.04
52674,3813,10156,-1.28,1.48,13.85
52679,3753,10252,-0.25,0.62,2.6
52681,3838,10305,2.11,1.85,37.99
52707,3648,9341,-0.4,0.12,0.13
52787,3712,10252,-0.08,2.01,10.61
52797,3711,10403,-0.29,0.71,2.44
52818,3625,9454,0.26,0.09,0.09
52825,3626,9626,-0.87,0.43,2.55
52836,3618,9806,-0.67,1.22,10.54
52856,3616,10037,-0.8,2.22,14.69
52866,3640,10144,-0.75,2.34,19.24
52868,3601,10122,0.08,2.08,12.4
52876,3620,10250,-1.24,2.15,17.61
52884,3621,10357,-0.46,1.3,5.39
52895,3634,10441,-0.83,1.71,34.63
52908,3513,9305,0.46,0.92,2.75
52943,3535,9960,-1.05,2.66,9.73
52955,3535,10044,-0.77,3.39,24.61
52974,3533,10202,-0.78,2.97,27.96
52983,3552,10409,-1.26,2.45,28.75
52984,3535,10311,-1.37,2.96,47.44
52986,3522,10352,-0.52,2.76,19.93
52996,3523,10500,-0.58,2.43,22.89
53068,4338,11156,-0.16,1.73,25.82
53083,4437,11409,-0.3,2.68,41.09
53149,4232,11008,-0.84,1.25,5.91
53192,4401,11500,-0.37,1.55,8.84
53231,4124,10624,-0.27,0.0,0.0
53336,4134,10831,-0.72,1.48,19.66
53352,4142,11026,-0.26,1.46,7.73
53362,4133,11139,-1.25,2.4,27.38
53391,4154,11400,-0.6,3.41,36.17
53399,4109,11442,-1.4,3.16,29.18
53446,4032,10953,-1.06,2.03,25.98
53463,4051,11134,-0.46,2.54,19.83
53478,4000,11228,-1.01,3.02,65.98
53480,4102,11304,-0.97,3.55,45.01
53487,4005,11325,1.39,0.83,3.5
53490,4026,11404,0.47,1.53,16.97
53513,4044,10722,-0.96,1.12,12.73
53519,3912,10646,-1.13,1.36,11.84
53529,3905,10758,-0.58,2.54,49.42
53543,3949,11001,-1.52,3.09,51.35
53564,3922,11113,-1.09,3.45,56.18
53578,3922,11226,0.1,2.12,26.83
53588,3856,11331,0.95,3.09,34.31
53593,3950,11434,0.83,1.87,18.28
53594,3927,11413,0.69,1.85,22.41
53612,3759,10611,-0.32,1.76,21.48
53614,3828,10612,-0.29,2.01,27.33
53615,3848,10642,0.36,2.44,28.55
53646,3816,10947,-1.11,3.51,115.23
53651,3849,11028,-0.97,3.4,78.28
53663,3856,11149,-1.06,2.99,41.86
53664,3828,11108,0.0,2.43,22.73
53673,3844,11243,0.14,1.99,15.75
53687,3747,11338,1.04,0.0,0.0
53704,3732,10511,-0.07,1.72,34.3
53705,3729,10541,-1.19,1.31,21.53
53723,3748,10715,0.07,2.86,49.69
53725,3735,10735,-0.44,2.83,48.03
53735,3737,10848,0.98,0.0,0.0
53738,3655,10810,-0.4,2.26,29.46
53740,3756,10914,-0.41,3.64,117.48
53754,3730,11013,-0.3,2.28,74.29
53764,3730,11107,0.66,6.4,422.37
53772,3737,11235,-0.12,5.05,179.31
53775,3725,11236,0.33,5.19,261.28
53787,3704,11259,1.32,8.22,456.97
53798,3711,11422,-0.04,7.4,355.37
53806,3634,10539,-0.75,2.77,26.06
53810,3658,10554,-0.92,1.46,10.45
53817,3602,10614,-0.8,2.58,32.79
53821,3634,10718,-0.26,2.02,17.67
53853,3642,11057,-0.95,3.73,103.86
53854,3635,11004,0.22,1.49,7.4
53859,3605,11040,-0.33,2.82,35.09
53863,3704,11157,0.14,5.52,461.26
53868,3604,11130,-0.48,2.85,41.93
53877,3608,11215,-0.62,3.68,64.79
53882,3604,11302,0.87,0.0,0.0
53884,3630,11302,0.26,6.44,366.07
53898,3603,11408,-0.66,5.0,238.54
53903,3558,10543,-0.82,3.02,37.79
53910,3540,10612,1.18,0.0,0.0
53915,3532,10640,0.01,1.92,31.02
53923,3544,10738,-0.29,2.61,42.21
53929,3512,10748,-0.41,2.5,49.58
53942,3547,10922,0.59,1.82,12.85
53948,3453,10938,-0.73,3.75,101.58
53959,3507,11104,-0.08,1.96,35.86
53963,3539,11122,-1.03,3.29,58.66
53968,3517,11140,-0.25,2.99,59.83
53975,3529,11225,-0.06,7.09,473.28
53986,3519,11355,-0.52,4.11,111.74
54012,4434,11738,-0.12,1.91,13.61
54026,4434,12054,-0.06,6.15,193.45
54027,4357,11919,-0.95,3.51,38.16
54041,4448,12304,1.56,7.02,212.55
54049,4415,12358,2.65,9.39,221.75
54063,4458,12600,-0.73,4.04,51.79
54064,4423,12509,1.01,8.02,131.07
54094,4430,12940,0.37,5.81,105.2
54096,4424,13111,-1.08,3.65,39.72
54102,4357,11607,-0.48,1.9,10.46
54115,4338,11802,0.2,5.44,55.95
54134,4336,12117,4.92,9.9,301.56
54135,4336,12216,4.26,9.58,384.83
54142,4331,12327,1.96,8.6,365.11
54157,4307,12423,3.57,12.15,367.89
54161,4354,12513,1.08,9.08,324.58
54165,4333,12538,1.06,9.63,277.27
54171,4342,12631,0.61,0.0,0.0
54181,4342,12720,0.35,8.06,109.55
54186,4322,12812,0.68,7.24,99.9
54195,4318,12947,-0.59,4.4,45.9
54208,4212,11628,1.58,5.71,102.55
54213,4256,11901,-0.46,4.16,52.11
54218,4218,11850,-0.64,2.97,27.29
54226,4220,12042,0.77,6.2,192.09
54236,4223,12233,-0.56,6.09,179.48
54243,4247,12406,3.65,12.77,354.11
54254,4232,12403,1.07,9.76,246.56
54259,4204,12452,0.01,8.25,102.08
54260,4255,12505,3.4,12.25,373.61
54263,4258,12605,0.51,8.85,146.13
54266,4232,12538,2.1,11.05,356.35
54273,4259,12645,1.59,10.9,254.81
54276,4224,12648,0.59,9.03,148.02
54284,4209,12730,0.25,7.98,164.46
54285,4224,12807,-0.9,5.65,56.93
54286,4232,12900,-0.64,4.52,28.46
54292,4252,12930,-0.31,4.62,36.07
54308,4112,11638,-0.89,4.66,91.69
54311,4158,11746,-0.81,3.65,72.16
54324,4133,12026,2.89,11.04,1694.57
54326,4125,11937,-0.1,5.87,154.01
54333,4158,12251,0.17,7.79,232.88
54339,4105,12260,0.59,8.57,291.54
54342,4144,12331,1.96,10.87,277.89
54346,4118,12347,0.73,9.78,254.44
54351,4155,12404,2.33,13.1,444.94
54353,4143,12502,1.5,11.32,347.21
54363,4141,12554,2.04,12.59,177.78
54374,4148,12653,1.34,10.2,223.51
54377,4109,12613,2.51,15.13,323.32
54386,4125,12811,-0.55,5.74,59.59
54401,4046,11455,0.54,1.43,5.97
54405,4025,11530,-0.52,2.49,65.44
54406,4027,11558,-0.42,5.47,195.24
54416,4023,11652,0.01,4.19,49.55
54423,4058,11755,-0.14,3.42,47.98
54429,4012,11757,-0.52,5.85,199.97
54436,4025,11857,-0.78,6.35,189.31
54449,3951,11931,1.53,11.65,1060.45
54452,4048,11948,1.16,9.76,865.84
54454,4020,12018,1.16,10.05,525.92
54455,4037,12039,-0.22,7.73,291.44
54470,4101,12203,2.16,12.49,885.23
54471,4040,12210,-0.74,6.16,171.28
54476,4011,12209,-0.8,5.58,95.16
54486,4020,12317,2.46,14.7,534.1
54493,4043,12447,1.96,19.63,741.55
54497,4002,12420,3.02,21.1,1000.5
54511,3948,11628,-1.16,5.21,119.97
54518,3910,11624,-0.3,3.63,50.16
54525,3944,11717,-0.28,4.38,97.99
54527,3905,11703,0.47,2.74,77.85
54534,3939,11806,-1.07,5.73,194.44
54539,3926,11853,-0.92,5.15,199.59
54563,3938,12201,-0.13,7.0,191.16
54579,3916,12235,2.22,11.15,580.34
54584,3943,12257,4.16,17.52,962.15
54602,3844,11529,-1.38,5.48,210.61
54606,3813,11545,0.14,2.68,70.14
54618,3805,11633,-0.82,6.99,233.9
54623,3903,11743,0.31,2.69,30.17
54624,3824,11719,-0.63,5.15,59.56
54662,3854,12138,2.64,12.47,369.03
54705,3722,11523,-0.98,5.33,240.78
54715,3719,11631,-1.12,5.18,113.26
54725,3730,11732,0.73,10.22,778.66
54727,3639,11731,1.65,11.86,621.32
54744,3735,11833,1.0,0.0,0.0
54751,3756,12044,1.67,10.58,1219.73
54753,3738,12020,-0.95,4.81,46.49
54764,3729,12114,0.3,0.0,0.0
54776,3724,12242,6.72,30.02,7225.5
54808,3613,11538,-0.87,5.62,203.13
54823,3636,11700,1.82,13.06,687.17
54826,3615,11706,2.89,21.5,1641.63
54836,3611,11810,1.95,13.14,569.77
54842,3647,12000,0.51,8.27,264.19
54843,3645,11912,0.23,7.75,148.9
54857,3604,12020,2.49,12.13,301.17
54863,3647,12111,2.63,13.16,412.45
54909,3505,11531,-0.66,6.53,306.15
54916,3534,11651,1.19,11.08,597.39
54929,3516,11758,2.82,17.44,748.78
54936,3534,11850,1.74,14.52,539.63
54945,3528,11933,2.51,14.25,497.89
55228,3230,8005,-0.18,0.35,3.5
55248,3209,8425,0.76,0.0,0.0
55299,3129,9204,-1.28,3.33,16.21
55437,3017,8115,0.31,0.0,0.0
55493,3029,9106,-1.14,4.21,22.43
55569,2905,8736,0.91,0.0,0.0
55598,2916,9146,-0.79,3.2,20.87
55655,2811,8558,2.18,0.0,0.0
55664,2838,8705,0.32,1.6,15.46
55680,2855,8936,-0.62,2.37,15.53
56004,3413,9226,0.47,3.67,39.99
56018,3253,9517,-1.33,3.6,16.03
56021,3408,9549,-0.08,2.21,8.31
56029,3300,9658,-1.23,3.17,17.85
56033,3455,9813,-0.56,1.95,19.23
56034,3348,9708,-0.72,3.83,24.4
