Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,0.75,1.28,9.51
50246,5221,12443,0.64,0.46,1.25
50247,5202,12334,-0.18,1.24,6.14
50349,5140,12424,-0.15,1.61,7.21
50353,5144,12638,-0.59,2.6,44.36
50425,5015,12011,-0.08,1.63,31.49
50434,5029,12141,-0.21,2.18,20.11
50442,5024,12407,-1.27,3.45,69.42
50468,5015,12728,-0.58,3.04,66.73
50514,4935,11719,-0.21,1.28,13.55
50527,4915,11942,-0.54,1.96,18.85
50548,4912,12343,-1.04,3.43,124.04
50557,4909,12514,-0.76,4.05,102.07
50564,4925,12720,-0.52,2.87,25.45
50603,4841,11649,-0.97,1.87,22.35
50618,4813,11816,-0.5,1.6,14.38
50639,4800,12244,-0.99,3.99,66.23
50656,4816,12630,-0.34,2.76,70.83
50658,4805,12547,-0.8,3.14,158.89
50727,4710,11956,0.06,1.73,20.69
50739,4718,12315,-0.95,3.67,59.5
50742,4748,12429,-0.59,4.0,128.99
50745,4723,12355,-0.82,2.44,43.51
50756,4727,12652,-1.13,4.59,290.47
50758,4709,12554,-0.84,3.11,89.25
50774,4742,12850,-0.71,5.69,153.49
50788,4714,13160,-0.12,2.26,23.97
50834,4636,12113,-1.61,3.25,43.29
50844,4624,12327,-0.51,1.86,21.49
50853,4637,12658,-0.42,2.89,68.94
50854,4623,12519,-0.38,4.21,102.52
50862,4659,12759,-1.03,4.24,125.36
50873,4647,13018,-0.46,5.18,140.08
50877,4618,12935,-1.11,4.51,146.88
50888,4623,13210,-0.31,4.96,104.68
50915,4531,11658,0.97,3.37,82.97
50936,4538,12250,-0.45,1.83,31.55
50945,4530,12414,-0.7,2.53,38.66
50948,4500,12401,-0.76,3.81,136.66
50949,4505,12452,-0.77,2.51,26.67
50950,4542,12515,-0.16,2.02,25.34
50953,4556,12634,-1.36,3.93,90.42
50963,4558,12844,0.61,6.67,186.2
50968,4513,12758,2.05,9.72,215.67
50973,4545,13036,1.96,7.19,279.61
50978,4518,13055,0.78,6.23,182.55
50983,4546,13253,-1.02,3.96,56.01
51053,4803,8624,1.1,1.2,6.9
51060,4742,8652,-0.13,0.7,1.95
51068,4707,8729,-0.86,0.46,2.04
