Stanum,Lat,Lon,Rain
50136,5258,12231,0.66
50246,5221,12443,-1.3
50247,5202,12334,1.06
50349,5140,12424,-0.77
50353,5144,12638,-0.17
50425,5015,12011,-0.21
50434,5029,12141,0.62
50442,5024,12407,0.28
50468,5015,12728,-0.98
50514,4935,11719,-1.23
50527,4915,11942,1.27
50548,4912,12343,-0.88
50557,4909,12514,1.47
50564,4925,12720,0.65
50603,4841,11649,-0.23
50618,4813,11816,2.69
50639,4800,12244,-0.41
50656,4816,12630,0.82
50658,4805,12547,1.39
50727,4710,11956,-0.69
50739,4718,12315,3.5
50742,4748,12429,1.11
50745,4723,12355,1.69
50756,4727,12652,0.86
50758,4709,12554,-1.24
50774,4742,12850,-0.54
50788,4714,13160,0.99
50834,4636,12113,0.45
50844,4624,12327,3.52
50853,4637,12658,-0.9
50854,4623,12519,-0.89
50862,4659,12759,-1.16
50873,4647,13018,-0.26
50877,4618,12935,0.18
50888,4623,13210,1.0
50915,4531,11658,2.07
50936,4538,12250,-1.15
50945,4530,12414,0.98
50948,4500,12401,0.22
50949,4505,12452,-1.22
50950,4542,12515,0.2
50953,4556,12634,-0.42
50963,4558,12844,0.17
50968,4513,12758,0.31
50973,4545,13036,-0.4
50978,4518,13055,1.17
50983,4546,13253,1.35
51053,4803,8624,-0.85
51060,4742,8652,-0.08
51068,4707,8729,-0.08
51076,4744,8805,0.03
51087,4701,8930,-0.48
51133,4644,8300,0.1
51156,4649,8545,0.46
51232,4511,8233,-0.56
51238,4454,8204,-1.04
51241,4556,8336,0.18
51243,4537,8451,-0.13
51334,4434,8249,-0.1
51367,4410,8651,1.58
51469,4327,8711,-0.75
51470,4353,8807,-0.67
51477,4321,8819,-0.18
51526,4214,8813,0.58
51542,4302,8409,-0.2
51567,4203,8636,-0.37
51573,4257,8914,0.19
51628,4107,8023,0.34
51639,4115,8246,0.18
51656,4144,8549,-0.13
51704,3944,7613,-0.15
51705,3943,7515,-0.55
51709,3929,7545,2.28
51720,4030,7903,0.88
51730,4033,8116,-1.17
51747,3900,8340,-0.58
51765,4038,8742,0.07
51810,3855,7738,-0.26
51811,3826,7716,-0.83
51818,3737,7817,3.98
51828,3708,7956,0.93
51839,3704,8234,0.24
51855,3809,8533,0.16
51931,3651,8139,-0.53
52101,4336,9303,-1.06
52112,4345,9459,2.06
52118,4316,9442,-0.24
52203,4249,9331,-0.94
52313,4132,9440,-0.29
52323,4148,9702,0.0
52533,3946,9829,-0.55
