Stanum,Lat,Lon,Rain
50136,5258,12231,1.08
50246,5221,12443,-0.54
50247,5202,12334,0.95
50349,5140,12424,-1.23
50353,5144,12638,-1.3
50425,5015,12011,-1.02
50434,5029,12141,-1.17
50442,5024,12407,-0.97
50468,5015,12728,-0.55
50514,4935,11719,-0.1
50527,4915,11942,-1.33
50548,4912,12343,-1.06
50557,4909,12514,-0.49
50564,4925,12720,-0.96
50603,4841,11649,0.19
50618,4813,11816,-0.65
50639,4800,12244,-0.99
50656,4816,12630,-0.49
50658,4805,12547,-0.15
50727,4710,11956,-0.64
50739,4718,12315,-0.3
50742,4748,12429,-0.22
50745,4723,12355,-0.18
50756,4727,12652,-1.32
50758,4709,12554,0.1
50774,4742,12850,-0.9
50788,4714,13160,0.7
50834,4636,12113,-0.9
50844,4624,12327,0.22
50853,4637,12658,-1.08
50854,4623,12519,-1.21
50862,4659,12759,-0.96
50873,4647,13018,-0.19
50877,4618,12935,-0.32
50888,4623,13210,1.18
50915,4531,11658,0.05
50936,4538,12250,0.18
50945,4530,12414,0.05
50948,4500,12401,-0.76
50949,4505,12452,-0.5
50950,4542,12515,-0.07
50953,4556,12634,-1.35
50963,4558,12844,-1.33
50968,4513,12758,-0.75
50973,4545,13036,1.13
50978,4518,13055,-1.29
50983,4546,13253,0.9
51053,4803,8624,-0.23
51060,4742,8652,-0.06
51068,4707,8729,-1.05
51076,4744,8805,-0.29
51087,4701,8930,0.49
51133,4644,8300,0.71
51156,4649,8545,-0.52
51232,4511,8233,-0.21
51238,4454,8204,1.51
51241,4556,8336,-0.1
51243,4537,8451,-0.06
51334,4434,8249,-0.88
51367,4410,8651,-0.4
51469,4327,8711,0.75
51470,4353,8807,-0.42
51477,4321,8819,0.22
51526,4214,8813,0.27
51542,4302,8409,-0.04
51567,4203,8636,-0.3
51573,4257,8914,0.08
51628,4107,8023,1.03
51639,4115,8246,-0.01
51656,4144,8549,-0.38
51704,3944,7613,-0.46
51705,3943,7515,0.13
51709,3929,7545,-0.28
51720,4030,7903,-1.24
51730,4033,8116,0.0
51747,3900,8340,-0.22
51765,4038,8742,-0.4
51810,3855,7738,-0.65
51811,3826,7716,-0.88
51818,3737,7817,-0.55
51828,3708,7956,-0.38
51839,3704,8234,-0.2
51855,3809,8533,-0.74
51931,3651,8139,-0.22
52101,4336,9303,0.47
52112,4345,9459,-0.6
52118,4316,9442,-1.19
