Stanum,Lat,Lon,Rain
50136,5258,12231,-0.89
50246,5221,12443,-0.51
50247,5202,12334,-0.43
50349,5140,12424,-1.04
50353,5144,12638,-0.15
50425,5015,12011,-0.01
50434,5029,12141,0.83
50442,5024,12407,-0.11
50468,5015,12728,0.59
50514,4935,11719,1.01
50527,4915,11942,1.14
50548,4912,12343,1.04
50557,4909,12514,1.12
50564,4925,12720,-0.34
50603,4841,11649,0.56
50618,4813,11816,0.84
50639,4800,12244,0.97
50656,4816,12630,1.69
50658,4805,12547,1.64
50727,4710,11956,1.36
50739,4718,12315,1.61
50742,4748,12429,1.22
50745,4723,12355,1.99
50756,4727,12652,1.09
50758,4709,12554,0.85
50774,4742,12850,-0.44
50788,4714,13160,-1.32
50834,4636,12113,0.12
50844,4624,12327,1.06
50853,4637,12658,0.96
50854,4623,12519,0.52
50862,4659,12759,-1.11
50873,4647,13018,-1.34
50877,4618,12935,0.07
50888,4623,13210,-1.14
50915,4531,11658,-0.63
50936,4538,12250,-0.41
50945,4530,12414,-0.04
50948,4500,12401,1.19
50949,4505,12452,0.89
50950,4542,12515,1.18
50953,4556,12634,1.74
50963,4558,12844,-0.78
50968,4513,12758,-0.55
50973,4545,13036,0.54
50978,4518,13055,0.85
50983,4546,13253,-1.2
51053,4803,8624,-0.48
51060,4742,8652,-0.32
51068,4707,8729,-0.9
51076,4744,8805,-1.18
51087,4701,8930,-0.12
51133,4644,8300,0.44
51156,4649,8545,-0.16
51232,4511,8233,0.5
51238,4454,8204,-0.92
51241,4556,8336,5.37
51243,4537,8451,-0.19
51334,4434,8249,0.56
51367,4410,8651,-0.64
51469,4327,8711,-0.05
51470,4353,8807,-0.97
51477,4321,8819,-0.66
51526,4214,8813,-0.38
51542,4302,8409,3.34
51567,4203,8636,0.37
51573,4257,8914,0.35
51628,4107,8023,-0.2
51639,4115,8246,0.51
51656,4144,8549,1.14
51704,3944,7613,-0.84
51705,3943,7515,-0.79
51709,3929,7545,-0.34
51720,4030,7903,-0.75
51730,4033,8116,-0.73
51747,3900,8340,0.8
51765,4038,8742,-1.17
51810,3855,7738,-0.84
51811,3826,7716,0.12
51818,3737,7817,-0.68
51828,3708,7956,-0.33
51839,3704,8234,-0.71
51855,3809,8533,-0.14
51931,3651,8139,-0.13
52101,4336,9303,-0.14
52112,4345,9459,0.54
52118,4316,9442,-1.12
52203,4249,9331,1.23
52313,4132,9440,-0.95
52323,4148,9702,-0.51
52533,3946,9829,-0.66
52546,3922,9950,-0.63
52602,3845,9320,0.53
52652,3905,10017,0.22
52674,3813,10156,-0.88
52679,3753,10252,-0.54
52681,3838,10305,-0.44
52707,3648,9341,0.7
52787,3712,10252,0.2
52797,3711,10403,3.35
52818,3625,9454,-0.49
52825,3626,9626,-0.39
52836,3618,9806,-0.82
52856,3616,10037,2.81
52866,3640,10144,-1.03
52868,3601,10122,-0.58
52876,3620,10250,1.3
52884,3621,10357,0.41
52895,3634,10441,-0.07
52908,3513,9305,-0.65
52943,3535,9960,2.06
52955,3535,10044,-0.77
52974,3533,10202,-0.92
52983,3552,10409,-1.1
52984,3535,10311,0.58
