Stanum,Lat,Lon,Rain
50136,5258,12231,-1.19
50246,5221,12443,-1.23
50247,5202,12334,-1.2
50349,5140,12424,-0.88
50353,5144,12638,2.36
50425,5015,12011,0.35
50434,5029,12141,-0.2
50442,5024,12407,-1.09
50468,5015,12728,0.53
50514,4935,11719,0.48
50527,4915,11942,-0.82
50548,4912,12343,-1.03
50557,4909,12514,-0.33
50564,4925,12720,-0.69
50603,4841,11649,0.02
50618,4813,11816,0.21
50639,4800,12244,-0.13
50656,4816,12630,-0.82
50658,4805,12547,0.08
50727,4710,11956,-0.75
50739,4718,12315,-1.22
50742,4748,12429,0.25
50745,4723,12355,-0.3
50756,4727,12652,-0.82
50758,4709,12554,-1.07
50774,4742,12850,-1.2
50788,4714,13160,0.98
50834,4636,12113,-0.35
50844,4624,12327,0.96
50853,4637,12658,-0.72
50854,4623,12519,0.22
50862,4659,12759,-0.38
50873,4647,13018,-0.91
50877,4618,12935,0.2
50888,4623,13210,-0.85
50915,4531,11658,-1.18
50936,4538,12250,-0.96
50945,4530,12414,-1.09
50948,4500,12401,-0.58
50949,4505,12452,0.45
50950,4542,12515,-0.43
50953,4556,12634,-0.52
50963,4558,12844,-0.69
50968,4513,12758,-1.13
50973,4545,13036,-0.32
50978,4518,13055,0.12
50983,4546,13253,-1.18
51053,4803,8624,0.37
51060,4742,8652,1.24
51068,4707,8729,-0.92
51076,4744,8805,-0.54
51087,4701,8930,-1.25
51133,4644,8300,-0.7
51156,4649,8545,-0.65
51232,4511,8233,1.55
51238,4454,8204,-0.85
51241,4556,8336,-1.1
51243,4537,8451,-0.17
51334,4434,8249,0.21
51367,4410,8651,-0.44
51469,4327,8711,-0.96
51470,4353,8807,-0.19
51477,4321,8819,-0.37
51526,4214,8813,0.19
51542,4302,8409,0.81
51567,4203,8636,-0.25
51573,4257,8914,0.0
51628,4107,8023,-0.23
51639,4115,8246,-0.73
51656,4144,8549,-0.12
51704,3944,7613,-0.11
51705,3943,7515,-0.69
51709,3929,7545,0.23
51720,4030,7903,-1.12
51730,4033,8116,-0.53
51747,3900,8340,-0.33
51765,4038,8742,-0.45
51810,3855,7738,-0.15
51811,3826,7716,0.01
51818,3737,7817,-0.19
51828,3708,7956,-0.24
51839,3704,8234,0.11
51855,3809,8533,-0.02
51931,3651,8139,-0.2
52101,4336,9303,-0.75
52112,4345,9459,0.02
52118,4316,9442,-1.23
52203,4249,9331,-0.31
52313,4132,9440,-0.09
52323,4148,9702,-0.17
52533,3946,9829,-0.12
52546,3922,9950,-0.17
52602,3845,9320,0.13
52652,3905,10017,-1.05
52674,3813,10156,0.32
52679,3753,10252,0.32
52681,3838,10305,0.34
52707,3648,9341,-0.34
52787,3712,10252,-0.97
52797,3711,10403,-0.72
52818,3625,9454,-1.29
52825,3626,9626,-0.62
52836,3618,9806,-0.98
52856,3616,10037,0.23
52866,3640,10144,1.23
52868,3601,10122,0.39
52876,3620,10250,0.06
52884,3621,10357,-0.25
52895,3634,10441,-0.18
52908,3513,9305,-0.96
52943,3535,9960,-0.03
52955,3535,10044,-0.41
52974,3533,10202,-0.78
52983,3552,10409,-0.39
52984,3535,10311,-0.2
52986,3522,10352,-1.22
52996,3523,10500,-0.06
53068,4338,11156,0.5
53083,4437,11409,-0.25
53149,4232,11008,0.93
53192,4401,11500,-0.72
53231,4124,10624,-0.23
53336,4134,10831,0.2
53352,4142,11026,1.0
53362,4133,11139,-0.38
53391,4154,11400,0.64
