Stanum,Lat,Lon,Rain
50136,5258,12231,-6.135664491558487
50246,5221,12443,-23.70934221841752
50247,5202,12334,-22.997582760178567
50349,5140,12424,7.391338952605449
50353,5144,12638,-23.604251499335422
50425,5015,12011,-9.645194285458793
50434,5029,12141,-40.978889502992146
50442,5024,12407,-1.6760378072851172
50468,5015,12728,2.7072947394297864
50514,4935,11719,-7.003082933949892
50527,4915,11942,-60.88760961455889
50548,4912,12343,-41.93613078345579
50557,4909,12514,-34.60691480401184
50564,4925,12720,-62.23013331004501
50603,4841,11649,13.577593853114509
50618,4813,11816,-69.14181869990172
50639,4800,12244,-43.09851491609073
50656,4816,12630,-36.62590872231207
50658,4805,12547,-65.11310574941209
50727,4710,11956,-22.98517450198695
50739,4718,12315,-21.572030049613943
50742,4748,12429,-84.14214118570479
50745,4723,12355,-60.9339433067935
50756,4727,12652,10.115081387840194
50758,4709,12554,-54.263876142635915
50774,4742,12850,-42.548493293994255
50788,4714,13160,-78.76337547326978
50834,4636,12113,-6.425095727316328
50844,4624,12327,-36.89340232041591
50853,4637,12658,-73.59572304419673
50854,4623,12519,-38.241049423321776
50862,4659,12759,-29.79677362149154
50873,4647,13018,-63.40007077462043
50877,4618,12935,-51.538437103826794
50888,4623,13210,-77.24078491078542
50915,4531,11658,27.926312322789276
50936,4538,12250,-30.81278331125519
50945,4530,12414,5.319036490864713
50948,4500,12401,-30.322055473005587
50949,4505,12452,-19.475076998599487
50950,4542,12515,-38.558863779038866
50953,4556,12634,-60.6066377602955
50963,4558,12844,-45.91439269836846
50968,4513,12758,-60.48661327301341
50973,4545,13036,-66.90686056826283
50978,4518,13055,16.766307470251498
50983,4546,13253,-28.909738242786176
51053,4803,8624,-9.093758259011242
51060,4742,8652,-33.86625944072076
51068,4707,8729,-53.48071815123595
51076,4744,8805,-31.804637872422596
51087,4701,8930,-69.23914254694148
51133,4644,8300,-43.608307316189126
51156,4649,8545,-62.25741521556315
51232,4511,8233,-34.36875354881907
51238,4454,8204,8.90213020636524
51241,4556,8336,-55.9942449215817
51243,4537,8451,-75.0870689785317
51334,4434,8249,0.029015584110474706
51367,4410,8651,-46.12692674678029
51469,4327,8711,7.656674341272388
51470,4353,8807,-0.05037225657222337
51477,4321,8819,-19.588818404363302
51526,4214,8813,67.64896633508914
51542,4302,8409,19.32100462895282
51567,4203,8636,159.28410975019253
51573,4257,8914,224.0092580188774
51628,4107,8023,-23.23311749885713
51639,4115,8246,20.61073846385484
51656,4144,8549,125.98988093215952
51704,3944,7613,-100.0
51705,3943,7515,-97.93578443183424
51709,3929,7545,-100.0
51720,4030,7903,-89.80452663913017
51730,4033,8116,-13.983990421487476
51747,3900,8340,-97.18668443206559
51765,4038,8742,284.7508134524919
51810,3855,7738,-100.0
51811,3826,7716,-100.0
51818,3737,7817,-97.3605411700156
51828,3708,7956,-100.0
51839,3704,8234,-92.62899684678037
51855,3809,8533,-100.0
51931,3651,8139,-93.739262942589
52101,4336,9303,38.40821077758586
52112,4345,9459,-78.50071267215301
52118,4316,9442,-18.6900964792432
52203,4249,9331,366.8927787967646
52313,4132,9440,116.50607340632322
52323,4148,9702,-41.94440115280022
52533,3946,9829,-64.89960161037112
52546,3922,9950,-66.43674091097994
52602,3845,9320,69.47346174590491
52652,3905,10017,-43.75017565250974
52674,3813,10156,-70.75904192313511
52679,3753,10252,-84.15194029277698
52681,3838,10305,-51.59679687639166
52707,3648,9341,-55.48675623144321
52787,3712,10252,-7.397874881769462
52797,3711,10403,-25.39896638982082
52818,3625,9454,-60.52450888840728
52825,3626,9626,-90.20991418567213
52836,3618,9806,-38.97366702613776
52856,3616,10037,1.2376766830484436
52866,3640,10144,13.054807984566208
52868,3601,10122,-7.996023098605633
52876,3620,10250,-19.343760195146157
52884,3621,10357,-44.8215127748332
52895,3634,10441,-35.48672221748949
52908,3513,9305,3.1691559090300614
52943,3535,9960,1.3559145779964077
52955,3535,10044,0.24251944883275176
52974,3533,10202,-24.74365565977721
52983,3552,10409,10.565438146352491
52984,3535,10311,23.144668863080238
52986,3522,10352,-8.382866466142708
52996,3523,10500,-9.790062105148088
53068,4338,11156,3.3345348045836096
53083,4437,11409,22.463131899109182
53149,4232,11008,47.5530036472905
53192,4401,11500,41.366288604541516
53231,4124,10624,-100.0
53336,4134,10831,187.07605951827622
53352,4142,11026,-15.316991093240961
53362,4133,11139,-25.8101293456454
53391,4154,11400,8.674206117388904
53399,4109,11442,41.95899190761038
53446,4032,10953,-22.40882267401
53463,4051,11134,16.30365013174957
53478,4000,11228,45.48387751288067
53480,4102,11304,-4.907154469239482
53487,4005,11325,14.949113784117918
53490,4026,11404,27.21820424865955
53513,4044,10722,85.27120377507296
53519,3912,10646,-11.520172152861404
53529,3905,10758,-2.1256715867101463
53543,3949,11001,-10.379508939271494
53564,3922,11113,43.526247345996
53578,3922,11226,-28.647011797880843
53588,3856,11331,-57.69913109360145
53593,3950,11434,-5.249037581717526
53594,3927,11413,36.14725359414899
53612,3759,10611,-0.9870332583055141
53614,3828,10612,-21.600270707756902
53615,3848,10642,17.629742159263444
53646,3816,10947,22.6982800093438
53651,3849,11028,60.67992510952226
53663,3856,11149,24.832588855557113
53664,3828,11108,-26.849715301112305
53673,3844,11243,16.62275691094749
53687,3747,11338,24.807324297302056
53704,3732,10511,-42.884639362257325
53705,3729,10541,-78.4637289892266
53723,3748,10715,38.56779876251507
53725,3735,10735,-2.369418804075056
53735,3737,10848,98.42676942217886
53738,3655,10810,0.8174494896599481
53740,3756,10914,26.253493601182566
53754,3730,11013,-42.05178029215897
53764,3730,11107,-58.37467181758817
53772,3737,11235,-51.30470562680437
53775,3725,11236,-20.32705482519849
53787,3704,11259,-66.32563688687951
53798,3711,11422,-17.634159530168134
53806,3634,10539,-62.36233422241536
53810,3658,10554,-70.09835064161878
53817,3602,10614,-40.90441127766214
53821,3634,10718,-39.42116969926617
53853,3642,11057,-35.65768329301625
53854,3635,11004,-36.79395674142689
53859,3605,11040,77.47432848228237
53863,3704,11157,-24.374259726312342
53868,3604,11130,-25.581123750764878
53877,3608,11215,-19.287362337938916
53882,3604,11302,-11.638062936721592
53884,3630,11302,-5.6678009070760185
53898,3603,11408,-70.17234387411854
53903,3558,10543,-38.05242972496982
53910,3540,10612,-48.70092373734023
53915,3532,10640,-46.49343640883984
53923,3544,10738,-19.393626264322236
