Stanum,Lat,Lon,Rain
50136,5258,12231,-24.365109756691687
50246,5221,12443,-5.285987899652382
50247,5202,12334,-31.136269060486356
50349,5140,12424,-23.541167582623665
50353,5144,12638,-40.82208588839445
50425,5015,12011,-57.24770440995957
50434,5029,12141,-53.1478179686699
50442,5024,12407,-43.03677324915743
50468,5015,12728,-45.05992713789318
50514,4935,11719,-67.7816245270146
50527,4915,11942,-52.65059187232096
50548,4912,12343,-26.069888998678614
50557,4909,12514,-17.226895814829806
50564,4925,12720,-13.964845254248125
50603,4841,11649,-40.30672971652528
50618,4813,11816,10.291587929954044
50639,4800,12244,-78.00893803521762
50656,4816,12630,-53.825353658238114
50658,4805,12547,-76.24825742058215
50727,4710,11956,-75.3048761041067
50739,4718,12315,-56.69654749759721
50742,4748,12429,-76.64182699425879
50745,4723,12355,-78.12455557196054
50756,4727,12652,-73.31394891465136
50758,4709,12554,-84.03575737018647
50774,4742,12850,-30.60629883968482
50788,4714,13160,-0.9260276492521147
50834,4636,12113,-44.60024734233697
50844,4624,12327,-71.67135848571422
50853,4637,12658,-60.01855084438535
50854,4623,12519,-75.85331010864464
50862,4659,12759,-39.06404034413241
50873,4647,13018,-38.84083378934963
50877,4618,12935,-29.084129042657786
50888,4623,13210,61.58215678024678
50915,4531,11658,-34.18823846900166
50936,4538,12250,-58.01236587643196
50945,4530,12414,-78.07083016471952
50948,4500,12401,-43.24210178962025
50949,4505,12452,-46.594390149200585
50950,4542,12515,-77.82973969982272
50953,4556,12634,-67.02703761559043
50963,4558,12844,-68.14620248999775
50968,4513,12758,-21.904161824941184
50973,4545,13036,-31.25572389481362
50978,4518,13055,-38.75366242022044
50983,4546,13253,-52.5087249633264
51053,4803,8624,97.42803810115403
51060,4742,8652,-69.76213761375519
51068,4707,8729,-58.931965196005365
51076,4744,8805,-52.040679362250074
51087,4701,8930,0.8781039438452536
51133,4644,8300,-59.44861788312053
51156,4649,8545,-66.11928956018343
51232,4511,8233,-77.79478997727763
51238,4454,8204,-48.11920106296575
51241,4556,8336,-51.114654968558135
51243,4537,8451,-59.13052934144862
51334,4434,8249,-96.32468421654421
51367,4410,8651,-92.95219570707353
51469,4327,8711,-67.50537899867733
51470,4353,8807,-73.05496948864419
51477,4321,8819,-79.8325167927138
51526,4214,8813,-88.91648123376805
51542,4302,8409,-34.39831263766662
51567,4203,8636,-37.39062522692286
51573,4257,8914,-100.0
51628,4107,8023,0.017427834891074877
51639,4115,8246,15.375168121241286
51656,4144,8549,-53.004119493658074
51704,3944,7613,160.3968234672456
51705,3943,7515,193.31561958753224
51709,3929,7545,252.1764549991845
51720,4030,7903,105.82953388364975
51730,4033,8116,114.63035024818633
51747,3900,8340,20.153483138891033
51765,4038,8742,28.237663915115917
51810,3855,7738,351.34351245844033
51811,3826,7716,-40.33487203717363
51818,3737,7817,346.0132175552405
51828,3708,7956,138.69860810914275
51839,3704,8234,1.5120907516351363
51855,3809,8533,-100.0
51931,3651,8139,62.35410934936455
52101,4336,9303,-64.50530896678248
52112,4345,9459,-17.29681168120898
52118,4316,9442,-42.75634460788061
52203,4249,9331,-73.59301831652637
52313,4132,9440,-53.52503053831982
52323,4148,9702,-61.69500438560655
52533,3946,9829,30.467518550047696
52546,3922,9950,23.318984749527
52602,3845,9320,-27.42630305475161
52652,3905,10017,13.046052848123338
52674,3813,10156,-10.211800439123165
52679,3753,10252,36.578968367779865
52681,3838,10305,10.823899456929748
52707,3648,9341,41.146734919462546
52787,3712,10252,-23.599481098986647
52797,3711,10403,59.81733993200331
52818,3625,9454,49.77994119345811
52825,3626,9626,-52.82049956190795
52836,3618,9806,-12.000885154763372
52856,3616,10037,-0.9815152634423665
52866,3640,10144,-45.35002937475793
52868,3601,10122,-39.18037329190276
52876,3620,10250,-22.28281989523077
52884,3621,10357,-47.530239676306024
52895,3634,10441,-33.5689816823048
52908,3513,9305,-27.17611884432586
52943,3535,9960,-19.754216243921746
52955,3535,10044,15.236970950454054
52974,3533,10202,-79.89006937801969
52983,3552,10409,-41.087826600014246
52984,3535,10311,-72.6317120723725
52986,3522,10352,-22.41719131561773
52996,3523,10500,-24.04039248159987
53068,4338,11156,-78.78422334435541
53083,4437,11409,-64.93365507539076
53149,4232,11008,-58.194738917551135
53192,4401,11500,-3.7098410158763744
53231,4124,10624,-100.0
53336,4134,10831,10.276992041184668
53352,4142,11026,-40.6377725311744
53362,4133,11139,-34.76923049478328
53391,4154,11400,-35.654621889098046
53399,4109,11442,31.966805443573747
53446,4032,10953,-58.99728533241404
53463,4051,11134,-45.89209007507597
53478,4000,11228,-22.05878834210466
53480,4102,11304,-20.565924381076663
53487,4005,11325,-7.929493796230505
53490,4026,11404,-46.894049451773576
53513,4044,10722,-42.079346297796214
53519,3912,10646,-23.258024486841826
53529,3905,10758,39.669518519852105
53543,3949,11001,-40.14363244362909
53564,3922,11113,29.038804864800188
53578,3922,11226,38.483343674546695
53588,3856,11331,-5.228646166361677
53593,3950,11434,-30.09862562342959
53594,3927,11413,-36.417389430548944
53612,3759,10611,-10.335703662509738
53614,3828,10612,-4.553322665419772
53615,3848,10642,2.218088713740524
53646,3816,10947,49.06637433391314
53651,3849,11028,24.1663637694236
53663,3856,11149,17.153972637671444
53664,3828,11108,-38.11126186194836
53673,3844,11243,-2.9643904205424767
53687,3747,11338,21.7319838204602
53704,3732,10511,43.77609422379265
53705,3729,10541,-25.977350193479253
53723,3748,10715,26.039101506427777
53725,3735,10735,46.37634733018556
53735,3737,10848,77.53991584514155
53738,3655,10810,14.91790893192153
53740,3756,10914,67.19249984810311
53754,3730,11013,79.5194911889565
53764,3730,11107,75.89967557698601
53772,3737,11235,19.613329884690188
53775,3725,11236,77.91929633098161
53787,3704,11259,7.533008238010197
53798,3711,11422,14.909155669801297
53806,3634,10539,16.63833528376413
53810,3658,10554,-12.508666212209674
53817,3602,10614,-41.6240749662431
53821,3634,10718,8.577061635318667
53853,3642,11057,0.35764159406190293
53854,3635,11004,44.876899663095244
53859,3605,11040,25.544950700160847
53863,3704,11157,-12.93790337423713
53868,3604,11130,34.81733969121042
53877,3608,11215,23.696246231498066
53882,3604,11302,3.512655344019596
53884,3630,11302,52.45377509352153
53898,3603,11408,-5.847334442772638
53903,3558,10543,-36.05527045019905
53910,3540,10612,-48.625294251433964
53915,3532,10640,-41.87569986975094
53923,3544,10738,-52.33037820078761
53929,3512,10748,-24.410113340438674
53942,3547,10922,9.974348226282446
53948,3453,10938,-55.278045503310736
53959,3507,11104,-54.35735343984576
53963,3539,11122,-38.56484124700433
53968,3517,11140,13.169772838149655
53975,3529,11225,-38.02580485102436
53986,3519,11355,-49.65159976430022
54012,4434,11738,-27.63906365097832
54026,4434,12054,-59.461083665343736
54027,4357,11919,55.41681621838109
54041,4448,12304,-62.01045179536837
54049,4415,12358,-45.36639481444645
54063,4458,12600,-42.69298878067544
54064,4423,12509,-8.748380751098761
54094,4430,12940,64.45069974995637
54096,4424,13111,-18.955153370401458
54102,4357,11607,-58.16226078047658
54115,4338,11802,-42.1432905247509
54134,4336,12117,6.7810417430613885
54135,4336,12216,-28.49488451837311
54142,4331,12327,-48.70565951969319
