Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,9.31,2.4,28.97
50246,5221,12443,97.76,4.73,139.0
50247,5202,12334,24.34,3.0,43.11
50349,5140,12424,26.83,3.34,85.46
50353,5144,12638,36.63,3.15,76.38
50425,5015,12011,-5.47,1.8,12.27
50434,5029,12141,-1.19,2.57,17.4
50442,5024,12407,-21.44,2.1,38.2
50468,5015,12728,-17.43,2.33,19.74
50514,4935,11719,-45.07,0.93,6.0
50527,4915,11942,-36.18,1.19,6.63
50548,4912,12343,-30.89,2.12,24.39
50557,4909,12514,-24.81,2.05,21.58
50564,4925,12720,-0.63,3.01,69.53
50603,4841,11649,57.5,1.96,22.44
50618,4813,11816,-2.56,1.43,18.94
50639,4800,12244,-29.19,2.18,21.82
50656,4816,12630,-18.17,2.59,26.37
50658,4805,12547,20.13,3.46,95.43
50727,4710,11956,-22.82,1.98,13.59
50739,4718,12315,-53.74,1.27,10.84
50742,4748,12429,-40.48,1.48,15.59
50745,4723,12355,-41.71,1.41,7.83
50756,4727,12652,-45.36,1.83,10.52
50758,4709,12554,-21.07,2.38,24.8
50774,4742,12850,-12.71,3.25,29.68
50788,4714,13160,-54.9,1.2,4.73
50834,4636,12113,-71.94,0.86,4.28
50844,4624,12327,-74.73,0.65,3.29
50853,4637,12658,-21.06,2.33,30.15
50854,4623,12519,-39.06,1.6,17.02
50862,4659,12759,-18.53,2.99,24.64
50873,4647,13018,16.37,3.27,24.99
50877,4618,12935,22.94,3.44,34.14
50888,4623,13210,-33.99,1.65,6.82
50915,4531,11658,-48.97,0.75,3.57
50936,4538,12250,-82.56,0.46,1.25
50945,4530,12414,-46.66,1.35,11.82
50948,4500,12401,-67.59,0.81,6.67
50949,4505,12452,-82.14,0.47,2.19
50950,4542,12515,-65.85,0.9,4.68
50953,4556,12634,-75.2,0.74,3.94
50963,4558,12844,19.7,3.58,41.86
50968,4513,12758,-10.22,2.93,41.44
50973,4545,13036,-31.81,1.93,11.77
50978,4518,13055,-2.7,2.83,34.25
50983,4546,13253,-14.81,2.28,19.7
51053,4803,8624,69.57,1.14,15.71
51060,4742,8652,-43.28,0.31,0.62
51068,4707,8729,-25.01,0.34,1.14
51076,4744,8805,-70.64,0.16,0.58
51087,4701,8930,-46.92,0.36,1.58
51133,4644,8300,-10.77,0.77,6.82
51156,4649,8545,-32.35,0.58,3.74
51232,4511,8233,-77.06,0.12,0.19
51238,4454,8204,-64.42,0.34,0.73
51241,4556,8336,-78.35,0.28,0.42
51243,4537,8451,-65.68,0.19,0.64
51334,4434,8249,-49.64,0.23,0.63
51367,4410,8651,-77.26,0.16,0.21
51469,4327,8711,2.97,2.31,5.0
51470,4353,8807,-33.25,2.39,36.43
51477,4321,8819,79.25,0.95,8.94
51526,4214,8813,27.16,0.44,1.34
51542,4302,8409,10.01,2.3,26.69
51567,4203,8636,318.25,1.81,23.08
51573,4257,8914,28.71,0.12,0.14
51628,4107,8023,186.42,1.37,33.11
51639,4115,8246,86.23,0.75,8.99
51656,4144,8549,61.44,0.59,2.21
51704,3944,7613,4.67,0.41,1.98
51705,3943,7515,-22.63,0.71,2.86
51709,3929,7545,81.77,0.52,1.98
51720,4030,7903,85.13,1.26,11.51
51730,4033,8116,47.29,0.49,2.83
51747,3900,8340,-11.47,0.11,0.37
