Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,137.66,7.61,148.95
50246,5221,12443,197.66,8.17,172.49
50247,5202,12334,169.08,7.18,72.35
50349,5140,12424,96.66,5.84,76.01
50353,5144,12638,122.51,7.35,89.55
50425,5015,12011,57.41,4.52,93.5
50434,5029,12141,45.2,4.75,61.23
50442,5024,12407,25.18,4.27,51.51
50468,5015,12728,21.93,4.7,58.52
50514,4935,11719,34.28,2.96,51.27
50527,4915,11942,91.91,5.09,135.45
50548,4912,12343,-27.66,2.6,42.05
50557,4909,12514,6.3,3.85,96.26
50564,4925,12720,23.93,4.83,80.34
50603,4841,11649,7.97,2.31,44.22
50618,4813,11816,-38.64,1.34,7.59
50639,4800,12244,-43.06,2.25,35.84
50656,4816,12630,29.44,4.79,92.93
50658,4805,12547,16.76,4.28,51.74
50727,4710,11956,-6.87,2.71,34.09
50739,4718,12315,-43.1,2.04,41.31
50742,4748,12429,-55.97,1.4,9.38
50745,4723,12355,-33.07,2.04,25.89
50756,4727,12652,66.47,7.05,162.43
50758,4709,12554,22.06,4.42,98.98
50774,4742,12850,35.17,6.6,176.12
50788,4714,13160,60.96,5.93,175.51
50834,4636,12113,-66.74,1.06,7.76
50844,4624,12327,-64.54,0.96,4.58
50853,4637,12658,76.69,7.03,206.08
50854,4623,12519,52.33,4.79,89.51
50862,4659,12759,55.32,7.15,286.43
50873,4647,13018,21.08,4.96,159.69
50877,4618,12935,26.21,5.28,157.0
50888,4623,13210,16.91,4.45,63.49
50915,4531,11658,-24.61,1.4,6.89
50936,4538,12250,-37.13,1.61,35.44
50945,4530,12414,-5.88,2.98,37.51
50948,4500,12401,-4.99,2.96,51.44
50949,4505,12452,-22.4,2.3,26.95
50950,4542,12515,57.76,5.25,88.29
50953,4556,12634,79.69,6.71,197.45
50963,4558,12844,64.04,6.93,171.39
50968,4513,12758,12.78,5.21,169.85
50973,4545,13036,34.76,4.8,227.02
50978,4518,13055,69.21,6.5,175.32
50983,4546,13253,-69.69,1.13,7.58
51053,4803,8624,-5.42,0.51,2.01
51060,4742,8652,0.77,0.44,1.09
51068,4707,8729,-26.43,0.37,0.88
51076,4744,8805,-53.6,0.26,0.78
51087,4701,8930,-18.86,0.45,2.42
51133,4644,8300,-65.45,0.2,0.45
51156,4649,8545,-29.88,0.53,1.15
51232,4511,8233,-22.75,0.34,2.1
51238,4454,8204,-25.36,0.49,1.51
51241,4556,8336,-13.86,0.84,2.98
51243,4537,8451,49.8,0.77,4.09
51334,4434,8249,-12.83,0.33,2.46
51367,4410,8651,-25.59,0.39,1.28
51469,4327,8711,80.37,2.62,26.03
51470,4353,8807,41.18,3.35,52.82
51477,4321,8819,-43.56,0.25,0.62
51526,4214,8813,-66.32,0.1,0.07
51542,4302,8409,45.95,2.57,22.7
51567,4203,8636,71.02,0.69,11.7
51573,4257,8914,-57.02,0.03,0.02
51628,4107,8023,283.1,1.65,26.87
51639,4115,8246,96.84,0.64,4.75
51656,4144,8549,29.28,0.37,2.72
51704,3944,7613,185.76,1.39,18.19
51705,3943,7515,-0.35,1.07,8.33
51709,3929,7545,120.06,0.71,7.17
51720,4030,7903,161.19,1.89,31.0
51730,4033,8116,395.57,1.64,28.49
51747,3900,8340,-100.0,0.0,0.0
51765,4038,8742,13.11,0.21,1.32
51810,3855,7738,55.86,0.45,4.94
51811,3826,7716,70.39,0.52,4.12
51818,3737,7817,164.98,0.55,6.94
51828,3708,7956,-42.97,0.08,0.2
51839,3704,8234,-10.73,0.14,0.37
51855,3809,8533,400.98,0.51,6.32
51931,3651,8139,14.93,0.23,0.53
52101,4336,9303,4.0,1.22,21.36
52112,4345,9459,-88.29,0.01,0.0
52118,4316,9442,-5.08,0.47,1.0
52203,4249,9331,170.53,0.43,2.88
52313,4132,9440,-83.36,0.04,0.04
52323,4148,9702,11.46,0.5,3.17
52533,3946,9829,200.72,1.65,17.8
52546,3922,9950,109.91,1.49,11.63
52602,3845,9320,116.84,0.26,1.45
52652,3905,10017,35.45,1.18,7.48
52674,3813,10156,21.14,1.77,15.83
52679,3753,10252,-23.28,0.98,6.77
52681,3838,10305,-39.32,0.56,2.59
52707,3648,9341,104.72,0.36,0.87
52787,3712,10252,-26.9,2.13,8.66
52797,3711,10403,-58.99,0.58,1.69
52818,3625,9454,64.7,0.44,1.09
52825,3626,9626,112.46,0.53,2.22
52836,3618,9806,32.75,1.24,7.04
52856,3616,10037,-26.03,1.69,5.23
52866,3640,10144,-42.71,1.58,4.68
52868,3601,10122,-32.58,1.24,5.66
52876,3620,10250,-35.56,1.64,6.86
52884,3621,10357,-48.1,0.91,3.28
52895,3634,10441,-40.88,1.0,4.49
