Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-25.52,2.6,35.27
50246,5221,12443,-7.53,3.15,35.05
50247,5202,12334,36.82,4.52,63.21
50349,5140,12424,0.3,3.74,86.05
50353,5144,12638,-66.35,1.32,9.09
50425,5015,12011,-66.01,1.1,12.77
50434,5029,12141,-43.62,2.22,38.92
50442,5024,12407,-49.39,2.32,21.29
50468,5015,12728,-93.64,0.29,0.73
50514,4935,11719,39.71,3.87,82.73
50527,4915,11942,-61.39,1.28,10.9
50548,4912,12343,-59.44,1.98,18.94
50557,4909,12514,-72.41,1.2,9.79
50564,4925,12720,-67.67,1.52,35.35
50603,4841,11649,-34.04,1.51,13.87
50618,4813,11816,-59.56,1.07,15.97
50639,4800,12244,-40.89,3.06,65.81
50656,4816,12630,-40.45,2.85,37.6
50658,4805,12547,-52.46,2.39,30.36
50727,4710,11956,-90.73,0.36,1.46
50739,4718,12315,-40.89,2.96,76.89
50742,4748,12429,-66.81,1.46,20.99
50745,4723,12355,-4.69,4.33,146.26
50756,4727,12652,-47.85,2.45,40.58
50758,4709,12554,-78.43,1.11,9.06
50774,4742,12850,-40.95,3.15,59.75
50788,4714,13160,-47.19,1.84,30.47
50834,4636,12113,-34.42,3.31,106.47
50844,4624,12327,-55.83,1.82,53.78
50853,4637,12658,-78.76,1.11,11.4
50854,4623,12519,-39.33,2.73,68.99
50862,4659,12759,-47.46,2.84,48.8
50873,4647,13018,-74.05,0.96,5.07
50877,4618,12935,-64.83,1.53,7.81
50888,4623,13210,-38.91,2.2,50.99
50915,4531,11658,-53.98,1.08,10.71
50936,4538,12250,-28.53,2.89,102.71
50945,4530,12414,-57.27,1.87,21.13
50948,4500,12401,-40.08,2.57,37.21
50949,4505,12452,-50.96,2.04,46.68
50950,4542,12515,-48.17,2.34,33.34
50953,4556,12634,-52.35,2.22,28.77
50963,4558,12844,-68.56,1.54,16.83
50968,4513,12758,-66.43,1.82,30.55
50973,4545,13036,-62.38,1.5,10.81
50978,4518,13055,-29.68,2.73,96.19
50983,4546,13253,-18.13,2.9,95.91
51053,4803,8624,60.5,1.21,15.42
51060,4742,8652,15.97,0.77,8.52
51068,4707,8729,49.12,0.96,10.95
51076,4744,8805,114.24,1.71,33.48
51087,4701,8930,71.62,1.46,32.88
51133,4644,8300,15.89,1.07,6.56
51156,4649,8545,267.14,4.61,130.89
51232,4511,8233,-32.03,0.37,0.8
51238,4454,8204,86.4,1.62,8.25
51241,4556,8336,126.49,3.11,36.24
51243,4537,8451,46.77,1.12,9.82
51334,4434,8249,90.74,0.84,2.97
51367,4410,8651,136.3,1.48,16.85
51469,4327,8711,97.87,4.59,64.68
51470,4353,8807,127.12,7.2,380.77
51477,4321,8819,126.95,1.55,14.53
51526,4214,8813,-49.78,0.24,0.29
51542,4302,8409,45.34,3.19,37.92
51567,4203,8636,56.12,0.82,3.2
51573,4257,8914,66.61,0.11,0.08
51628,4107,8023,-56.12,0.22,0.71
51639,4115,8246,-14.94,0.29,0.89
51656,4144,8549,80.66,0.77,3.76
51704,3944,7613,-80.34,0.07,0.05
51705,3943,7515,-29.98,0.65,1.45
51709,3929,7545,-86.04,0.04,0.03
51720,4030,7903,-62.37,0.28,0.73
51730,4033,8116,-92.18,0.03,0.03
51747,3900,8340,-46.63,0.04,0.02
51765,4038,8742,307.22,1.2,17.75
51810,3855,7738,-33.1,0.24,0.7
51811,3826,7716,-12.24,0.28,1.51
51818,3737,7817,-64.65,0.11,0.34
51828,3708,7956,-64.02,0.07,0.05
51839,3704,8234,188.29,0.82,8.68
51855,3809,8533,363.78,1.1,30.09
51931,3651,8139,-17.39,0.27,1.19
52101,4336,9303,178.7,4.2,115.83
52112,4345,9459,24.83,0.16,0.29
52118,4316,9442,272.42,3.27,102.33
52203,4249,9331,301.83,0.96,15.17
52313,4132,9440,61.83,0.66,2.74
52323,4148,9702,68.96,1.08,7.4
52533,3946,9829,98.74,1.32,8.01
52546,3922,9950,89.58,1.49,15.81
52602,3845,9320,-74.52,0.04,0.02
52652,3905,10017,85.27,1.68,28.95
52674,3813,10156,151.62,3.55,63.29
52679,3753,10252,47.9,1.48,11.89
52681,3838,10305,81.49,1.36,11.56
52707,3648,9341,1.34,0.24,0.64
52787,3712,10252,9.17,3.12,23.68
52797,3711,10403,29.27,1.61,23.03
52818,3625,9454,-47.49,0.2,0.3
52825,3626,9626,-62.61,0.14,0.16
52836,3618,9806,16.08,1.78,12.26
52856,3616,10037,-15.39,2.0,10.54
52866,3640,10144,-8.78,2.38,14.67
52868,3601,10122,13.65,1.86,14.26
52876,3620,10250,-27.51,1.55,10.21
52884,3621,10357,-19.48,1.43,10.12
52895,3634,10441,-43.39,0.83,4.58
52908,3513,9305,-12.77,1.95,12.39
52943,3535,9960,-36.51,1.76,5.78
52955,3535,10044,-22.59,2.34,34.32
52974,3533,10202,-1.86,2.6,20.02
52983,3552,10409,-30.31,1.7,12.42
52984,3535,10311,-10.59,2.81,31.17
52986,3522,10352,-16.55,2.79,31.69
52996,3523,10500,9.37,3.33,44.33
53068,4338,11156,54.93,1.8,31.47
53083,4437,11409,-55.8,0.88,4.08
53149,4232,11008,5.62,1.51,24.77
53192,4401,11500,21.86,2.65,71.92
53231,4124,10624,-100.0,0.0,0.0
53336,4134,10831,-5.46,1.69,18.36
53352,4142,11026,-23.03,1.7,19.44
53362,4133,11139,35.98,3.29,53.63
53391,4154,11400,-58.26,1.19,10.17
53399,4109,11442,-19.19,2.54,46.65
53446,4032,10953,-53.47,1.07,6.69
53463,4051,11134,-45.61,1.84,29.23
53478,4000,11228,-65.15,1.16,10.31
53480,4102,11304,-55.98,1.4,7.14
