Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-19.69,2.8,33.08
50246,5221,12443,-34.38,2.24,23.46
50247,5202,12334,-22.9,2.55,27.25
50349,5140,12424,-21.87,2.91,28.29
50353,5144,12638,-32.96,2.62,36.25
50425,5015,12011,19.87,3.89,40.47
50434,5029,12141,-19.94,3.15,40.21
50442,5024,12407,-43.46,2.59,32.68
50468,5015,12728,-71.29,1.3,10.03
50514,4935,11719,53.92,4.26,75.27
50527,4915,11942,-17.99,2.71,12.95
50548,4912,12343,-29.26,3.45,59.02
50557,4909,12514,-35.64,2.81,36.85
50564,4925,12720,-53.77,2.17,13.32
50603,4841,11649,163.83,6.04,147.54
50618,4813,11816,154.06,6.75,114.69
50639,4800,12244,-21.52,4.06,62.75
50656,4816,12630,-5.01,4.55,324.57
50658,4805,12547,-25.65,3.74,48.87
50727,4710,11956,12.11,4.41,66.16
50739,4718,12315,-1.64,4.92,123.16
50742,4748,12429,-11.72,3.89,41.06
50745,4723,12355,-56.57,1.97,20.04
50756,4727,12652,-5.02,4.47,80.86
50758,4709,12554,-31.4,3.53,56.73
50774,4742,12850,-21.09,4.2,73.7
50788,4714,13160,-42.48,2.01,38.84
50834,4636,12113,70.21,8.59,192.44
50844,4624,12327,62.09,6.66,151.23
50853,4637,12658,-32.94,3.49,59.25
50854,4623,12519,-0.89,4.46,109.79
50862,4659,12759,-39.52,3.27,78.46
50873,4647,13018,-51.05,1.81,13.59
50877,4618,12935,-84.16,0.69,2.74
50888,4623,13210,-54.47,1.64,11.58
50915,4531,11658,18.89,2.8,29.73
50936,4538,12250,50.38,6.07,203.22
50945,4530,12414,-22.59,3.38,65.48
50948,4500,12401,49.58,6.41,233.81
50949,4505,12452,-10.31,3.72,74.61
50950,4542,12515,-20.4,3.6,147.98
50953,4556,12634,-24.47,3.51,101.62
50963,4558,12844,-51.86,2.36,61.51
50968,4513,12758,-48.66,2.78,27.32
50973,4545,13036,-57.36,1.7,29.91
50978,4518,13055,-67.62,1.26,9.48
50983,4546,13253,-60.07,1.41,21.88
51053,4803,8624,-93.17,0.05,0.05
51060,4742,8652,-55.66,0.29,2.21
51068,4707,8729,-91.02,0.06,0.04
51076,4744,8805,-93.93,0.05,0.02
51087,4701,8930,-78.03,0.19,0.52
51133,4644,8300,-93.02,0.06,0.03
51156,4649,8545,-46.01,0.68,7.83
51232,4511,8233,-76.15,0.13,0.17
51238,4454,8204,-67.32,0.28,0.44
51241,4556,8336,-78.36,0.3,0.86
51243,4537,8451,-22.17,0.59,2.87
51334,4434,8249,-72.75,0.12,0.18
51367,4410,8651,-81.98,0.11,0.19
51469,4327,8711,-100.0,0.0,0.0
51470,4353,8807,-82.81,0.55,2.1
51477,4321,8819,-65.96,0.23,1.16
51526,4214,8813,-51.12,0.24,1.53
51542,4302,8409,-12.27,1.93,24.13
51567,4203,8636,-22.86,0.41,1.56
51573,4257,8914,36.32,0.09,0.23
51628,4107,8023,-33.53,0.33,0.77
51639,4115,8246,-51.8,0.16,0.3
51656,4144,8549,-31.68,0.29,1.34
51704,3944,7613,115.35,0.81,8.18
51705,3943,7515,20.78,1.11,9.58
51709,3929,7545,178.06,0.84,5.1
51720,4030,7903,34.94,1.01,10.29
51730,4033,8116,49.48,0.55,2.62
51747,3900,8340,-100.0,0.0,0.0
51765,4038,8742,238.44,1.0,23.77
51810,3855,7738,46.28,0.53,2.91
51811,3826,7716,62.24,0.51,1.7
51818,3737,7817,-72.97,0.08,0.11
51828,3708,7956,-10.91,0.17,0.41
51839,3704,8234,-12.95,0.25,0.88
51855,3809,8533,-57.96,0.1,0.13
51931,3651,8139,95.36,0.65,9.49
52101,4336,9303,-56.37,0.66,5.25
52112,4345,9459,-33.91,0.09,0.09
52118,4316,9442,-64.01,0.32,0.77
52203,4249,9331,-86.52,0.03,0.02
52313,4132,9440,-80.36,0.08,0.14
52323,4148,9702,-46.54,0.34,0.54
52533,3946,9829,-23.04,0.51,1.67
52546,3922,9950,239.85,2.68,134.47
52602,3845,9320,-85.14,0.02,0.0
52652,3905,10017,45.09,1.32,15.25
52674,3813,10156,79.27,2.53,32.23
52679,3753,10252,60.78,1.61,11.32
52681,3838,10305,28.47,0.96,7.89
52707,3648,9341,-100.0,0.0,0.0
52787,3712,10252,40.14,4.0,31.17
52797,3711,10403,46.11,1.82,13.8
52818,3625,9454,-93.11,0.03,0.01
52825,3626,9626,-65.22,0.13,0.32
52836,3618,9806,-70.82,0.45,0.95
52856,3616,10037,9.72,2.59,33.71
52866,3640,10144,12.08,2.93,38.77
52868,3601,10122,3.43,1.7,8.06
52876,3620,10250,-8.52,1.96,23.08
52884,3621,10357,-17.66,1.46,10.98
52895,3634,10441,-37.22,0.92,2.79
52908,3513,9305,-70.05,0.67,3.33
52943,3535,9960,14.17,3.16,39.49
52955,3535,10044,13.88,3.45,39.57
52974,3533,10202,-49.65,1.34,6.47
52983,3552,10409,-11.79,2.15,17.51
52984,3535,10311,-15.31,2.66,21.14
52986,3522,10352,-1.51,3.3,52.75
52996,3523,10500,-11.17,2.71,42.16
53068,4338,11156,110.74,2.45,23.92
53083,4437,11409,38.44,2.76,36.94
53149,4232,11008,129.11,3.27,54.78
53192,4401,11500,102.4,4.41,105.41
53231,4124,10624,-100.0,0.0,0.0
53336,4134,10831,37.03,2.45,44.63
53352,4142,11026,65.92,3.66,55.79
53362,4133,11139,33.98,3.24,29.78
53391,4154,11400,112.19,6.05,72.12
53399,4109,11442,110.91,6.63,150.62
53446,4032,10953,-1.76,2.26,34.94
53463,4051,11134,-21.42,2.66,20.03
53478,4000,11228,104.73,6.82,162.8
53480,4102,11304,-2.35,3.11,22.4
53487,4005,11325,89.73,5.96,159.28
53490,4026,11404,161.49,8.95,315.28
53513,4044,10722,37.49,1.38,16.14
53519,3912,10646,-77.08,0.32,0.53
53529,3905,10758,117.63,4.36,120.99
53543,3949,11001,80.38,5.57,143.9
53564,3922,11113,-9.04,3.04,55.21
53578,3922,11226,14.98,3.93,56.51
53588,3856,11331,-0.5,5.95,99.3
53593,3950,11434,-11.62,3.06,23.58
53594,3927,11413,9.66,3.85,47.88
53612,3759,10611,-0.01,1.23,12.57
53614,3828,10612,0.78,1.37,8.34
53615,3848,10642,-64.29,0.48,0.96
53646,3816,10947,5.53,3.28,85.8
53651,3849,11028,46.07,5.29,186.7
53663,3856,11149,18.97,4.23,108.87
53664,3828,11108,26.33,4.74,132.21
53673,3844,11243,-5.15,3.28,65.05
53687,3747,11338,-3.67,3.69,62.49
53704,3732,10511,-78.2,0.25,0.32
53705,3729,10541,-58.85,0.54,2.09
53723,3748,10715,10.97,2.12,39.46
53725,3735,10735,-34.36,1.39,21.41
53735,3737,10848,-5.41,2.16,24.9
53738,3655,10810,-57.97,1.36,4.91
53740,3756,10914,-19.9,2.16,46.6
53754,3730,11013,-13.91,2.96,125.68
53764,3730,11107,30.87,4.82,240.36
53772,3737,11235,0.19,3.65,39.69
53775,3725,11236,-28.4,2.35,18.77
53787,3704,11259,-13.43,4.05,52.78
53798,3711,11422,-66.82,1.67,13.26
53806,3634,10539,-12.54,2.14,25.53
53810,3658,10554,-76.56,0.4,0.77
53817,3602,10614,-42.47,1.7,22.99
53821,3634,10718,-54.19,1.38,13.71
