Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-16.81,1.83,28.76
50246,5221,12443,36.25,3.26,65.68
50247,5202,12334,15.51,2.79,38.3
50349,5140,12424,-11.86,2.32,28.34
50353,5144,12638,-14.5,1.97,15.61
50425,5015,12011,66.48,3.17,40.12
50434,5029,12141,29.79,3.38,42.78
50442,5024,12407,12.04,3.0,34.53
50468,5015,12728,-22.64,2.18,25.3
50514,4935,11719,41.48,2.39,39.68
50527,4915,11942,85.4,3.47,63.14
50548,4912,12343,23.35,3.79,64.76
50557,4909,12514,-43.18,1.55,22.73
50564,4925,12720,17.33,3.55,33.63
50603,4841,11649,49.71,1.86,35.74
50618,4813,11816,9.25,1.6,9.19
50639,4800,12244,2.48,3.16,63.05
50656,4816,12630,-41.94,1.84,18.21
50658,4805,12547,33.11,3.83,99.03
50727,4710,11956,-9.02,2.33,15.83
50739,4718,12315,-43.3,1.56,14.93
50742,4748,12429,59.52,3.97,132.33
50745,4723,12355,-32.5,1.64,27.01
50756,4727,12652,24.52,4.17,54.35
50758,4709,12554,-17.09,2.5,36.78
50774,4742,12850,-4.91,3.54,46.61
50788,4714,13160,18.5,3.15,32.72
50834,4636,12113,-12.99,2.68,70.31
50844,4624,12327,-43.08,1.46,11.61
50853,4637,12658,20.22,3.55,51.08
50854,4623,12519,15.01,3.01,66.07
50862,4659,12759,-9.09,3.34,29.41
50873,4647,13018,26.45,3.56,31.56
50877,4618,12935,16.98,3.27,21.98
50888,4623,13210,45.62,3.64,42.28
50915,4531,11658,52.4,2.25,37.42
50936,4538,12250,21.06,3.19,47.17
50945,4530,12414,32.83,3.35,174.61
50948,4500,12401,-38.38,1.54,8.77
50949,4505,12452,-43.75,1.47,10.16
50950,4542,12515,-11.51,2.32,29.47
50953,4556,12634,5.92,3.16,30.66
50963,4558,12844,16.58,3.48,33.21
50968,4513,12758,30.27,4.25,55.66
50973,4545,13036,-35.57,1.83,7.77
50978,4518,13055,7.61,3.13,24.88
50983,4546,13253,120.81,5.91,77.3
51053,4803,8624,140.27,1.62,11.51
51060,4742,8652,50.04,0.82,3.82
51068,4707,8729,99.71,0.9,2.87
51076,4744,8805,178.66,1.55,31.28
51087,4701,8930,93.46,1.3,5.94
51133,4644,8300,-3.79,0.83,4.06
51156,4649,8545,26.32,1.08,6.01
51232,4511,8233,-30.54,0.35,1.02
51238,4454,8204,46.21,1.38,6.86
51241,4556,8336,-32.48,0.87,3.34
51243,4537,8451,75.29,0.95,6.96
51334,4434,8249,25.18,0.58,1.46
51367,4410,8651,27.16,0.91,6.33
51469,4327,8711,100.89,4.51,27.8
51470,4353,8807,105.18,7.36,482.72
51477,4321,8819,122.64,1.18,9.27
51526,4214,8813,27.16,0.44,1.22
51542,4302,8409,-1.13,2.07,11.47
51567,4203,8636,-18.5,0.35,1.06
51573,4257,8914,532.5,0.57,5.97
51628,4107,8023,-90.22,0.05,0.04
51639,4115,8246,31.02,0.53,3.55
51656,4144,8549,-58.72,0.15,0.14
51704,3944,7613,-62.56,0.15,0.37
51705,3943,7515,-86.86,0.12,0.21
51709,3929,7545,-100.0,0.0,0.0
51720,4030,7903,-17.23,0.56,4.29
51730,4033,8116,105.01,0.69,4.05
51747,3900,8340,-100.0,0.0,0.0
51765,4038,8742,26.87,0.33,1.14
51810,3855,7738,-88.86,0.03,0.01
51811,3826,7716,-100.0,0.0,0.0
51818,3737,7817,-72.27,0.09,0.2
51828,3708,7956,-19.43,0.26,1.51
51839,3704,8234,-38.48,0.22,1.24
51855,3809,8533,40.81,0.33,1.24
51931,3651,8139,-36.32,0.26,1.63
52101,4336,9303,162.81,3.08,52.05
52112,4345,9459,593.6,0.93,11.4
52118,4316,9442,90.21,1.32,10.85
52203,4249,9331,129.32,0.55,5.57
