Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-24.97,2.4,33.21
50246,5221,12443,-100.0,0.0,0.0
50247,5202,12334,-100.0,0.0,0.0
50349,5140,12424,-100.0,0.0,0.0
50353,5144,12638,44.63,4.78,81.85
50425,5015,12011,-24.11,2.18,17.1
50434,5029,12141,-53.34,1.53,9.9
50442,5024,12407,-50.99,1.67,11.29
50468,5015,12728,-18.6,3.14,44.4
50514,4935,11719,11.46,2.46,57.7
50527,4915,11942,34.11,3.55,50.58
50548,4912,12343,16.72,4.2,51.1
50557,4909,12514,34.28,4.86,72.0
50564,4925,12720,2.07,3.98,100.87
50603,4841,11649,38.02,2.95,56.24
50618,4813,11816,31.76,2.87,41.93
50639,4800,12244,156.54,10.12,355.56
50656,4816,12630,35.54,5.02,69.13
50658,4805,12547,40.26,5.14,69.03
50727,4710,11956,21.84,3.55,37.78
50739,4718,12315,76.02,6.31,111.25
50742,4748,12429,45.37,4.62,70.98
50745,4723,12355,107.03,6.3,156.09
50756,4727,12652,44.0,6.1,256.42
50758,4709,12554,47.34,5.34,101.38
50774,4742,12850,81.08,8.84,202.35
50788,4714,13160,-0.31,3.67,53.85
50834,4636,12113,93.32,6.19,153.98
50844,4624,12327,138.11,6.48,157.64
50853,4637,12658,58.61,6.31,222.01
50854,4623,12519,5.76,3.33,73.93
50862,4659,12759,49.15,6.87,203.5
50873,4647,13018,19.82,4.91,54.49
50877,4618,12935,26.21,5.28,52.77
50888,4623,13210,-21.41,2.99,33.91
50915,4531,11658,2.26,1.9,17.69
50936,4538,12250,182.77,7.25,308.44
50945,4530,12414,121.32,7.02,599.84
50948,4500,12401,177.16,8.64,278.44
50949,4505,12452,89.81,5.63,154.91
50950,4542,12515,46.99,4.89,103.72
50953,4556,12634,37.7,5.14,113.75
50963,4558,12844,-17.87,3.47,27.08
50968,4513,12758,61.91,7.48,162.49
50973,4545,13036,0.62,3.58,22.94
50978,4518,13055,-42.48,2.21,13.28
50983,4546,13253,42.21,5.31,71.41
51053,4803,8624,1.77,0.55,6.1
