Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-41.39,1.88,20.07
50246,5221,12443,-2.7,2.67,34.39
50247,5202,12334,14.11,3.05,31.2
50349,5140,12424,-21.77,2.32,21.98
50353,5144,12638,-65.35,1.15,6.33
50425,5015,12011,-58.62,1.19,9.0
50434,5029,12141,-37.86,2.03,9.68
50442,5024,12407,-38.78,2.09,15.51
50468,5015,12728,-44.56,2.14,22.8
50514,4935,11719,-81.13,0.42,2.88
50527,4915,11942,-35.26,1.72,50.54
50548,4912,12343,-76.33,0.85,4.58
50557,4909,12514,-78.17,0.79,3.45
50564,4925,12720,-74.42,1.0,7.69
50603,4841,11649,-89.13,0.23,0.73
50618,4813,11816,-92.89,0.15,0.29
50639,4800,12244,-41.43,2.31,34.11
50656,4816,12630,-66.72,1.23,14.43
50658,4805,12547,-60.49,1.45,19.2
50727,4710,11956,-62.19,1.1,11.19
50739,4718,12315,-67.14,1.18,13.35
50742,4748,12429,-40.25,1.9,57.72
50745,4723,12355,-69.35,0.93,11.84
50756,4727,12652,-39.08,2.58,118.05
50758,4709,12554,-27.8,2.62,108.65
50774,4742,12850,-39.02,2.98,33.9
50788,4714,13160,4.42,3.85,102.59
50834,4636,12113,-68.35,1.01,10.27
50844,4624,12327,-76.64,0.64,10.11
50853,4637,12658,-73.73,1.05,5.34
50854,4623,12519,-60.61,1.24,11.76
50862,4659,12759,-40.24,2.75,46.77
50873,4647,13018,-7.32,3.8,190.69
50877,4618,12935,-18.41,3.42,81.85
50888,4623,13210,-23.02,2.93,41.41
50915,4531,11658,-51.47,0.9,8.67
50936,4538,12250,-42.54,1.47,18.19
50945,4530,12414,-41.29,1.86,22.08
50948,4500,12401,-43.6,1.76,45.33
50949,4505,12452,-28.39,2.12,36.5
50950,4542,12515,-49.55,1.68,25.27
50953,4556,12634,-72.61,1.02,9.1
50963,4558,12844,-55.73,1.87,21.67
50968,4513,12758,-42.14,2.67,38.1
50973,4545,13036,6.77,3.8,101.52
50978,4518,13055,-1.42,3.79,77.95
50983,4546,13253,-41.11,2.2,34.11
51053,4803,8624,-65.28,0.19,0.42
51060,4742,8652,-37.48,0.27,0.81
51068,4707,8729,-25.8,0.38,0.99
51076,4744,8805,-33.3,0.37,1.44
51087,4701,8930,35.82,0.75,8.35
51133,4644,8300,-21.43,0.45,4.91
51156,4649,8545,132.04,1.76,33.43
51232,4511,8233,3.0,0.45,2.68
51238,4454,8204,134.79,1.53,16.79
51241,4556,8336,-33.48,0.65,7.28
51243,4537,8451,49.8,0.77,7.17
51334,4434,8249,245.21,1.29,44.1
51367,4410,8651,-49.77,0.26,0.79
51469,4327,8711,1.39,1.47,20.7
51470,4353,8807,28.83,3.06,78.94
51477,4321,8819,120.62,0.97,10.9
51526,4214,8813,107.37,0.64,2.37
51542,4302,8409,1.39,1.78,26.91
51567,4203,8636,444.37,2.19,41.37
51573,4257,8914,34.32,0.08,0.18
51628,4107,8023,7.0,0.46,0.89
51639,4115,8246,477.53,1.86,21.94
51656,4144,8549,592.11,2.0,44.17
51704,3944,7613,62.72,0.79,3.53
51705,3943,7515,53.81,1.66,5.06
51709,3929,7545,692.84,2.55,23.13
51720,4030,7903,161.19,1.89,10.1
51730,4033,8116,480.28,1.92,20.44
51747,3900,8340,412.5,0.26,0.85
51765,4038,8742,136.65,0.44,2.23
51810,3855,7738,375.31,1.39,11.4
51811,3826,7716,210.96,0.94,5.58
51818,3737,7817,646.91,1.55,11.35
51828,3708,7956,363.06,0.65,1.17
51839,3704,8234,1003.66,1.75,14.42
51855,3809,8533,289.29,0.39,1.17
51931,3651,8139,1072.01,2.34,24.98
52101,4336,9303,138.27,2.79,84.04
52112,4345,9459,-82.44,0.02,0.01
52118,4316,9442,-61.9,0.19,0.71
52203,4249,9331,-75.77,0.04,0.03
52313,4132,9440,-9.84,0.21,0.66
52323,4148,9702,-7.24,0.42,1.24
52533,3946,9829,176.05,1.52,9.88
52546,3922,9950,178.97,1.98,26.92
52602,3845,9320,237.31,0.41,1.61
52652,3905,10017,110.41,1.83,33.84
52674,3813,10156,12.51,1.64,9.94
52679,3753,10252,17.49,1.5,9.69
52681,3838,10305,-31.99,0.63,2.5
52707,3648,9341,11.5,0.2,0.44
52787,3712,10252,-16.6,2.43,26.84
52797,3711,10403,-42.22,0.82,9.13
52818,3625,9454,217.2,0.84,8.62
52825,3626,9626,6.87,0.27,0.68
52836,3618,9806,-16.0,0.78,4.97
52856,3616,10037,19.37,2.72,19.12
52866,3640,10144,-21.09,2.18,40.31
52868,3601,10122,-20.96,1.45,6.53
52876,3620,10250,-46.45,1.36,16.64
52884,3621,10357,-7.83,1.61,22.77
52895,3634,10441,-49.84,0.85,11.17
52908,3513,9305,48.07,3.08,31.71
52943,3535,9960,23.92,2.94,31.15
52955,3535,10044,104.84,5.85,94.33
52974,3533,10202,-6.6,2.47,39.44
52983,3552,10409,-37.44,1.68,14.87
52984,3535,10311,63.59,5.81,175.63
52986,3522,10352,-33.61,2.26,47.81
52996,3523,10500,-55.23,1.36,21.56
53068,4338,11156,-2.05,1.09,13.98
53083,4437,11409,-66.33,0.61,4.14
53149,4232,11008,-57.69,0.57,5.02
53192,4401,11500,-44.97,0.98,11.35
53231,4124,10624,-100.0,0.0,0.0
53336,4134,10831,6.67,1.96,52.26
53352,4142,11026,-29.88,1.49,21.27
53362,4133,11139,-45.92,1.34,14.73
53391,4154,11400,-11.42,1.89,81.94
53399,4109,11442,9.44,3.06,106.53
53446,4032,10953,50.84,4.07,145.75
53463,4051,11134,9.05,3.71,158.89
53478,4000,11228,-12.51,3.05,38.81
53480,4102,11304,-24.45,2.11,48.37
53487,4005,11325,26.6,3.52,69.16
53490,4026,11404,-1.2,2.9,46.42
53513,4044,10722,28.22,1.68,32.86
53519,3912,10646,-13.66,1.25,5.56
53529,3905,10758,-12.85,2.17,38.72
53543,3949,11001,64.4,5.56,201.08
53564,3922,11113,89.49,6.29,176.52
53578,3922,11226,15.6,3.8,142.5
53588,3856,11331,36.71,7.39,230.76
53593,3950,11434,23.56,3.32,77.87
53594,3927,11413,-21.0,2.58,49.36
53612,3759,10611,91.14,2.73,89.69
53614,3828,10612,78.73,2.66,95.89
53615,3848,10642,79.14,2.53,28.48
53646,3816,10947,128.51,8.3,366.59
53651,3849,11028,51.6,5.45,219.18
53663,3856,11149,-10.77,3.24,63.21
