Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,60.17,3.52,28.47
50246,5221,12443,31.51,3.14,24.55
50247,5202,12334,-100.0,0.0,0.0
50349,5140,12424,-100.0,0.0,0.0
50353,5144,12638,19.73,2.76,14.57
50425,5015,12011,-62.36,0.72,3.76
50434,5029,12141,-64.93,0.91,3.88
50442,5024,12407,-100.0,0.0,0.0
50468,5015,12728,-36.48,1.79,9.53
50514,4935,11719,-78.07,0.37,2.12
50527,4915,11942,-59.89,0.75,9.65
50548,4912,12343,-26.23,2.27,44.3
50557,4909,12514,-72.69,0.74,3.04
50564,4925,12720,38.48,4.19,114.94
50603,4841,11649,-81.49,0.23,1.28
50618,4813,11816,-79.1,0.31,1.24
50639,4800,12244,-70.06,0.92,3.6
50656,4816,12630,6.86,3.39,38.43
50658,4805,12547,-28.29,2.06,16.02
50727,4710,11956,-62.12,0.97,4.22
50739,4718,12315,-70.37,0.81,6.79
50742,4748,12429,-53.62,1.15,12.15
50745,4723,12355,-28.1,1.74,18.59
50756,4727,12652,-6.04,3.15,52.03
50758,4709,12554,12.1,3.38,99.99
50774,4742,12850,-23.73,2.84,30.21
50788,4714,13160,-27.6,1.93,24.32
50834,4636,12113,-78.11,0.67,9.71
50844,4624,12327,-53.37,1.19,19.71
50853,4637,12658,33.98,3.96,70.98
50854,4623,12519,-27.61,1.9,22.53
50862,4659,12759,73.38,6.36,116.07
50873,4647,13018,-74.52,0.72,5.96
50877,4618,12935,-52.35,1.33,7.04
50888,4623,13210,-27.59,1.81,19.77
50915,4531,11658,-73.58,0.39,1.37
50936,4538,12250,-89.76,0.27,0.36
50945,4530,12414,-26.98,1.84,11.34
50948,4500,12401,-16.64,2.08,28.92
50949,4505,12452,-38.52,1.61,7.07
50950,4542,12515,-6.68,2.45,31.0
50953,4556,12634,11.17,3.32,44.68
50963,4558,12844,6.98,3.2,48.37
50968,4513,12758,129.46,7.48,285.98
50973,4545,13036,-26.64,2.08,30.95
50978,4518,13055,-37.2,1.83,12.11
50983,4546,13253,-37.98,1.66,12.39
51053,4803,8624,2.83,0.69,2.63
51060,4742,8652,16.5,0.64,3.6
51068,4707,8729,-85.89,0.06,0.02
51076,4744,8805,-51.46,0.27,0.62
51087,4701,8930,-82.14,0.12,0.22
51133,4644,8300,-16.21,0.72,1.66
51156,4649,8545,-33.52,0.57,2.64
51232,4511,8233,-39.71,0.31,0.52
51238,4454,8204,-57.02,0.41,0.88
51241,4556,8336,-29.9,0.91,5.79
51243,4537,8451,-58.32,0.23,0.37
51334,4434,8249,-68.35,0.15,0.19
51367,4410,8651,-60.55,0.28,0.87
51469,4327,8711,-100.0,0.0,0.0
51470,4353,8807,-56.12,1.57,14.3
51477,4321,8819,-97.48,0.01,0.0
51526,4214,8813,-72.06,0.1,0.07
51542,4302,8409,-8.14,1.92,8.26
51567,4203,8636,-94.62,0.02,0.0
51573,4257,8914,-100.0,0.0,0.0
51628,4107,8023,-72.75,0.13,0.17
51639,4115,8246,-61.27,0.16,0.3
51656,4144,8549,-82.57,0.06,0.06
51704,3944,7613,-66.81,0.13,0.44
51705,3943,7515,-86.86,0.12,0.1
51709,3929,7545,-85.93,0.04,0.02
51720,4030,7903,-53.47,0.32,1.77
51730,4033,8116,-72.13,0.09,0.17
51747,3900,8340,-100.0,0.0,0.0
51765,4038,8742,-96.19,0.01,0.0
51810,3855,7738,-100.0,0.0,0.0
51811,3826,7716,-92.49,0.02,0.01
51818,3737,7817,-97.95,0.01,0.0
51828,3708,7956,-94.9,0.02,0.01
51839,3704,8234,-99.05,0.0,0.0
51855,3809,8533,-100.0,0.0,0.0
51931,3651,8139,-100.0,0.0,0.0
52101,4336,9303,-48.01,0.61,1.84
52112,4345,9459,-75.05,0.03,0.02
52118,4316,9442,-63.5,0.25,0.61
52203,4249,9331,-100.0,0.0,0.0
52313,4132,9440,-98.11,0.01,0.0
52323,4148,9702,-90.22,0.05,0.03
52533,3946,9829,-54.76,0.23,0.43
52546,3922,9950,-59.19,0.22,0.49
52602,3845,9320,-97.55,0.0,0.0
52652,3905,10017,-50.74,0.34,0.61
52674,3813,10156,-56.7,0.48,1.24
52679,3753,10252,-73.87,0.21,0.95
52681,3838,10305,-6.97,0.45,3.87
52707,3648,9341,-8.58,0.2,1.04
52787,3712,10252,-4.93,2.01,13.17
52797,3711,10403,0.36,0.9,7.87
52818,3625,9454,-89.85,0.03,0.01
52825,3626,9626,-16.9,0.34,1.33
52836,3618,9806,-48.14,0.76,5.25
52856,3616,10037,51.43,2.82,19.24
52866,3640,10144,21.2,2.39,34.82
52868,3601,10122,48.04,1.99,34.49
52876,3620,10250,47.99,2.13,46.46
52884,3621,10357,-1.32,1.18,11.32
52895,3634,10441,-33.23,0.64,2.64
52908,3513,9305,-53.89,0.66,3.1
52943,3535,9960,24.18,2.93,22.07
52955,3535,10044,28.76,3.19,42.35
52974,3533,10202,28.42,2.54,31.65
52983,3552,10409,-22.46,1.36,12.19
52984,3535,10311,-22.86,1.56,10.84
52986,3522,10352,41.52,3.21,43.73
52996,3523,10500,37.04,3.04,63.66
53068,4338,11156,-90.2,0.07,0.04
53083,4437,11409,-64.29,0.46,2.31
53149,4232,11008,-86.67,0.1,0.31
53192,4401,11500,-60.49,0.55,2.85
53231,4124,10624,-100.0,0.0,0.0
53336,4134,10831,4.27,0.96,13.3
53352,4142,11026,-76.7,0.26,0.59
53362,4133,11139,-44.49,0.75,8.11
53391,4154,11400,-54.1,0.81,3.19
53399,4109,11442,-41.32,1.31,6.41
53446,4032,10953,13.16,1.18,9.21
53463,4051,11134,-0.72,1.6,17.67
53478,4000,11228,25.97,2.43,39.22
53480,4102,11304,-9.02,1.62,13.63
53487,4005,11325,-17.88,1.35,10.22
53490,4026,11404,9.53,2.2,28.46
53513,4044,10722,-58.03,0.24,0.7
53519,3912,10646,90.79,1.46,28.28
