Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-15.61,2.94,38.72
50246,5221,12443,-100.0,0.0,0.0
50247,5202,12334,-100.0,0.0,0.0
50349,5140,12424,-100.0,0.0,0.0
50353,5144,12638,-43.84,2.2,13.7
50425,5015,12011,-84.79,0.49,2.13
50434,5029,12141,-65.34,1.36,6.18
50442,5024,12407,-14.35,3.92,56.75
50468,5015,12728,1.86,4.6,58.7
50514,4935,11719,-69.36,0.85,5.27
50527,4915,11942,-87.23,0.42,2.89
50548,4912,12343,-33.35,3.25,23.59
50557,4909,12514,-33.42,2.9,39.2
50564,4925,12720,17.98,5.53,165.76
50603,4841,11649,-81.26,0.43,1.73
50618,4813,11816,-68.91,0.83,9.1
50639,4800,12244,-53.85,2.39,13.27
50656,4816,12630,-43.01,2.73,40.38
50658,4805,12547,-27.19,3.66,130.49
50727,4710,11956,-7.67,3.63,71.47
50739,4718,12315,-55.46,2.23,24.39
50742,4748,12429,-66.59,1.47,12.23
50745,4723,12355,-78.89,0.96,7.05
50756,4727,12652,-45.45,2.57,73.33
50758,4709,12554,-70.78,1.5,11.74
50774,4742,12850,2.35,5.45,191.21
50788,4714,13160,3.48,3.61,100.54
50834,4636,12113,-3.55,4.87,76.12
50844,4624,12327,-41.71,2.4,31.03
50853,4637,12658,-21.92,4.07,147.61
50854,4623,12519,-64.93,1.58,20.17
50862,4659,12759,-4.89,5.14,194.6
50873,4647,13018,81.86,6.74,292.19
50877,4618,12935,58.39,6.87,349.97
50888,4623,13210,-31.04,2.49,38.45
50915,4531,11658,-71.79,0.66,7.52
50936,4538,12250,-68.77,1.26,6.77
50945,4530,12414,31.58,5.75,164.95
50948,4500,12401,-44.67,2.37,28.74
50949,4505,12452,19.37,4.95,117.49
50950,4542,12515,-38.18,2.79,32.5
50953,4556,12634,-4.43,4.45,142.44
50963,4558,12844,19.69,5.87,165.52
50968,4513,12758,15.2,6.23,188.97
50973,4545,13036,11.09,4.43,98.97
50978,4518,13055,-4.52,3.71,49.48
50983,4546,13253,-12.03,3.11,72.47
51053,4803,8624,0.74,0.76,4.33
51060,4742,8652,-1.57,0.65,5.87
51068,4707,8729,-55.61,0.29,0.87
51076,4744,8805,-57.48,0.34,0.91
51087,4701,8930,-73.86,0.22,0.82
51133,4644,8300,57.08,1.45,22.79
51156,4649,8545,46.8,1.84,36.13
51232,4511,8233,-21.3,0.43,3.47
