Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-0.26,2.19,10.25
50246,5221,12443,16.73,2.79,44.47
50247,5202,12334,20.2,2.9,31.4
50349,5140,12424,54.27,4.07,76.49
50353,5144,12638,34.17,3.1,30.99
50425,5015,12011,73.14,3.3,41.04
50434,5029,12141,68.7,4.39,83.39
50442,5024,12407,15.03,3.08,32.44
50468,5015,12728,26.69,3.57,42.65
50514,4935,11719,93.26,3.26,77.79
50527,4915,11942,1.43,1.9,10.64
50548,4912,12343,-40.01,1.84,13.86
50557,4909,12514,-29.22,1.93,18.3
50564,4925,12720,-8.67,2.76,39.68
50603,4841,11649,52.13,1.89,34.16
50618,4813,11816,-19.37,1.18,5.99
50639,4800,12244,-47.36,1.62,12.92
50656,4816,12630,-2.29,3.1,65.19
50658,4805,12547,-24.0,2.19,37.98
50727,4710,11956,14.02,2.92,26.37
50739,4718,12315,-48.52,1.41,12.45
50742,4748,12429,-67.29,0.81,4.18
50745,4723,12355,-47.62,1.27,10.97
50756,4727,12652,-3.65,3.23,81.74
50758,4709,12554,-47.93,1.57,18.9
50774,4742,12850,-25.08,2.79,37.89
50788,4714,13160,-27.72,1.92,24.0
50834,4636,12113,-41.49,1.8,18.37
50844,4624,12327,-98.57,0.04,0.01
50853,4637,12658,-0.08,2.95,42.38
50854,4623,12519,-46.44,1.4,16.73
50862,4659,12759,-41.78,2.14,19.49
50873,4647,13018,-36.36,1.79,46.94
50877,4618,12935,-0.65,2.78,57.03
50888,4623,13210,-29.46,1.76,10.87
50915,4531,11658,-32.72,0.99,7.58
50936,4538,12250,-70.94,0.77,6.41
50945,4530,12414,-84.02,0.4,1.07
50948,4500,12401,-24.24,1.89,49.3
50949,4505,12452,-49.87,1.31,9.31
50950,4542,12515,-48.96,1.34,13.41
50953,4556,12634,-59.0,1.22,12.03
50963,4558,12844,-45.89,1.62,17.14
50968,4513,12758,-23.92,2.48,20.59
50973,4545,13036,7.34,3.04,43.11
50978,4518,13055,-42.35,1.68,23.64
50983,4546,13253,-19.42,2.16,34.04
51053,4803,8624,-49.08,0.34,2.34
51060,4742,8652,-32.91,0.37,2.78
