Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,8.91,3.8,32.18
50246,5221,12443,-100.0,0.0,0.0
50247,5202,12334,-100.0,0.0,0.0
50349,5140,12424,-100.0,0.0,0.0
50353,5144,12638,7.12,4.19,63.03
50425,5015,12011,3.08,3.35,43.8
50434,5029,12141,-10.03,3.54,34.13
50442,5024,12407,-100.0,0.0,0.0
50468,5015,12728,-26.36,3.33,29.81
50514,4935,11719,-36.73,1.75,15.91
50527,4915,11942,3.65,3.43,76.25
50548,4912,12343,65.72,8.09,131.51
50557,4909,12514,4.68,4.56,86.37
50564,4925,12720,-10.84,4.18,87.0
50603,4841,11649,26.0,2.88,60.48
50618,4813,11816,-30.29,1.85,14.28
50639,4800,12244,81.37,9.39,223.47
50656,4816,12630,44.64,6.93,183.23
50658,4805,12547,3.35,5.2,88.51
50727,4710,11956,37.47,5.4,63.89
50739,4718,12315,28.2,6.42,122.47
50742,4748,12429,29.52,5.7,214.46
50745,4723,12355,47.7,6.7,153.13
50756,4727,12652,-35.65,3.03,43.3
50758,4709,12554,-50.59,2.54,24.79
50774,4742,12850,-31.2,3.66,31.29
50788,4714,13160,12.64,3.93,48.11
50834,4636,12113,83.56,9.26,169.43
50844,4624,12327,56.13,6.42,105.68
50853,4637,12658,-5.38,4.93,124.15
50854,4623,12519,67.46,7.53,153.19
50862,4659,12759,59.53,8.62,361.4
50873,4647,13018,111.64,7.84,220.32
50877,4618,12935,165.62,11.52,682.29
50888,4623,13210,-17.53,2.97,117.36
50915,4531,11658,-52.34,1.12,5.02
50936,4538,12250,159.7,10.49,259.89
50945,4530,12414,-1.48,4.31,59.5
50948,4500,12401,52.67,6.54,126.49
50949,4505,12452,43.47,5.95,118.22
50950,4542,12515,49.99,6.78,136.9
50953,4556,12634,40.65,6.54,325.67
50963,4558,12844,27.91,6.27,130.42
50968,4513,12758,42.63,7.72,202.59
50973,4545,13036,-52.18,1.91,8.32
50978,4518,13055,-21.21,3.06,23.48
50983,4546,13253,-46.76,1.88,22.43
51053,4803,8624,-98.72,0.01,0.0
51060,4742,8652,-87.82,0.08,0.16
51068,4707,8729,-73.07,0.17,0.43
51076,4744,8805,-84.21,0.13,0.16
51087,4701,8930,-77.65,0.19,0.24
51133,4644,8300,-74.52,0.24,1.05
51156,4649,8545,88.2,2.36,53.92
51232,4511,8233,-73.17,0.15,0.41
51238,4454,8204,-68.44,0.27,1.43
51241,4556,8336,-78.83,0.29,1.52
51243,4537,8451,-26.4,0.56,2.7
51334,4434,8249,-29.3,0.31,1.11
51367,4410,8651,-71.17,0.18,0.57
51469,4327,8711,-100.0,0.0,0.0
51470,4353,8807,-26.77,2.32,21.07
51477,4321,8819,-14.42,0.58,5.08
51526,4214,8813,132.33,1.12,8.15
51542,4302,8409,8.01,2.37,20.11
51567,4203,8636,274.07,1.97,51.52
51573,4257,8914,207.98,0.2,0.84
51628,4107,8023,-89.67,0.05,0.03
51639,4115,8246,-27.23,0.25,0.52
51656,4144,8549,230.95,1.41,23.3
51704,3944,7613,-35.91,0.24,0.41
51705,3943,7515,121.95,2.05,30.45
51709,3929,7545,-2.3,0.29,1.18
51720,4030,7903,-81.4,0.14,0.24
51730,4033,8116,-32.21,0.25,0.78
51747,3900,8340,-100.0,0.0,0.0
51765,4038,8742,132.54,0.69,4.51
51810,3855,7738,-62.54,0.14,0.27
51811,3826,7716,-52.04,0.15,0.43
51818,3737,7817,-18.91,0.25,1.4
51828,3708,7956,18.21,0.22,0.68
51839,3704,8234,59.41,0.45,2.15
51855,3809,8533,92.56,0.46,1.93
51931,3651,8139,46.76,0.49,5.18
52101,4336,9303,41.59,2.14,35.02
52112,4345,9459,-80.42,0.03,0.01
52118,4316,9442,-30.22,0.61,2.51
52203,4249,9331,-39.32,0.15,0.29
52313,4132,9440,-71.72,0.12,0.19
52323,4148,9702,-30.4,0.45,1.36
52533,3946,9829,-13.78,0.57,2.49
52546,3922,9950,-27.53,0.57,3.0
52602,3845,9320,-93.63,0.01,0.0
52652,3905,10017,7.75,0.98,4.33
52674,3813,10156,20.66,1.7,13.16
52679,3753,10252,-33.95,0.66,3.69
52681,3838,10305,-47.84,0.39,1.41
52707,3648,9341,-84.73,0.04,0.01
52787,3712,10252,-47.34,1.5,18.78
52797,3711,10403,-33.16,0.83,9.36
52818,3625,9454,-65.57,0.13,0.27
52825,3626,9626,-69.57,0.11,0.1
52836,3618,9806,-63.06,0.57,2.05
52856,3616,10037,-38.32,1.46,5.84
52866,3640,10144,-49.27,1.33,5.51
52868,3601,10122,-36.09,1.05,2.97
52876,3620,10250,-46.5,1.15,8.0
52884,3621,10357,-44.2,0.99,7.77
52895,3634,10441,-47.8,0.76,3.8
52908,3513,9305,-26.8,1.63,6.04
52943,3535,9960,-34.53,1.81,7.37
52955,3535,10044,-8.09,2.78,29.97
52974,3533,10202,-6.97,2.47,18.74
52983,3552,10409,-13.64,2.11,19.12
52984,3535,10311,-13.57,2.72,31.15
52986,3522,10352,-5.85,3.15,39.64
52996,3523,10500,10.74,3.37,51.05
53068,4338,11156,4.12,1.21,11.22
53083,4437,11409,17.56,2.34,43.96
53149,4232,11008,17.38,1.67,15.97
53192,4401,11500,-2.57,2.12,19.13
53231,4124,10624,-100.0,0.0,0.0
53336,4134,10831,-28.96,1.27,8.13
53352,4142,11026,-8.13,2.03,18.76
53362,4133,11139,-31.88,1.65,7.92
53391,4154,11400,-37.56,1.78,16.94
53399,4109,11442,-19.8,2.52,19.23
53446,4032,10953,-50.53,1.14,15.18
53463,4051,11134,-60.66,1.33,16.57
53478,4000,11228,-52.38,1.59,30.73
53480,4102,11304,-53.96,1.47,11.25
53487,4005,11325,-19.96,2.52,52.65
53490,4026,11404,-10.89,3.05,34.02
53513,4044,10722,-64.34,0.36,1.42
53519,3912,10646,-86.25,0.19,0.32
53529,3905,10758,-50.87,0.98,9.94
53543,3949,11001,-67.19,1.01,12.4
53564,3922,11113,-42.58,1.92,21.15
53578,3922,11226,-6.65,3.19,72.21
53588,3856,11331,-32.24,4.05,47.99
53593,3950,11434,-44.53,1.92,13.94
53594,3927,11413,-50.63,1.74,17.31
53612,3759,10611,-88.95,0.14,0.14
