Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-13.31,1.9,13.02
50246,5221,12443,-100.0,0.0,0.0
50247,5202,12334,-100.0,0.0,0.0
50349,5140,12424,-100.0,0.0,0.0
50353,5144,12638,-1.94,2.26,19.72
50425,5015,12011,9.76,2.09,9.5
50434,5029,12141,77.65,4.63,71.72
50442,5024,12407,-18.96,2.17,19.31
50468,5015,12728,12.37,3.17,34.08
50514,4935,11719,-65.42,0.58,2.93
50527,4915,11942,18.55,2.22,13.26
50548,4912,12343,0.57,3.09,79.59
50557,4909,12514,-20.77,2.16,14.56
50564,4925,12720,-36.54,1.92,25.27
50603,4841,11649,-30.24,0.87,3.51
50618,4813,11816,0.4,1.47,21.7
50639,4800,12244,-46.71,1.64,16.32
50656,4816,12630,-55.3,1.42,7.57
50658,4805,12547,-74.05,0.75,3.24
50727,4710,11956,-24.25,1.94,12.19
50739,4718,12315,20.57,3.31,91.42
50742,4748,12429,-42.36,1.43,14.64
50745,4723,12355,-42.53,1.39,20.66
50756,4727,12652,-57.5,1.42,19.18
50758,4709,12554,-39.75,1.82,15.56
50774,4742,12850,-43.0,2.12,13.57
50788,4714,13160,-30.85,1.84,20.2
50834,4636,12113,-16.57,2.57,57.76
50844,4624,12327,-63.92,0.92,10.11
50853,4637,12658,-69.44,0.9,4.09
50854,4623,12519,-47.08,1.39,12.57
50862,4659,12759,-75.12,0.91,2.65
50873,4647,13018,-36.6,1.78,11.73
50877,4618,12935,-47.47,1.47,7.01
50888,4623,13210,-42.26,1.44,9.17
50915,4531,11658,32.31,1.95,25.37
50936,4538,12250,-77.76,0.59,2.52
50945,4530,12414,-59.33,1.03,4.92
50948,4500,12401,-19.97,2.0,32.29
50949,4505,12452,-21.68,2.05,26.4
50950,4542,12515,-51.25,1.28,8.95
50953,4556,12634,-29.28,2.11,33.9
50963,4558,12844,-45.45,1.63,14.19
50968,4513,12758,-46.83,1.73,17.88
50973,4545,13036,-19.35,2.29,20.1
50978,4518,13055,-2.47,2.84,35.46
50983,4546,13253,-14.31,2.29,29.08
51053,4803,8624,-82.2,0.12,0.13
51060,4742,8652,-42.67,0.31,1.2
51068,4707,8729,-72.53,0.12,0.35
51076,4744,8805,-92.21,0.04,0.01
51087,4701,8930,-72.72,0.18,0.27
51133,4644,8300,-52.67,0.41,0.9
51156,4649,8545,4.81,0.89,2.61
51232,4511,8233,-56.09,0.22,0.44
51238,4454,8204,19.08,1.13,7.48
51241,4556,8336,-53.09,0.61,1.93
51243,4537,8451,-14.81,0.46,3.22
51334,4434,8249,-78.42,0.1,0.07
51367,4410,8651,16.95,0.84,5.45
51469,4327,8711,-100.0,0.0,0.0
51470,4353,8807,-78.34,0.78,4.82
51477,4321,8819,-30.19,0.37,1.45
51526,4214,8813,-67.25,0.11,0.16
51542,4302,8409,107.76,4.35,55.0
51567,4203,8636,-63.86,0.16,0.42
51573,4257,8914,-88.97,0.01,0.0
51628,4107,8023,-40.62,0.28,0.99
51639,4115,8246,-7.71,0.37,1.02
51656,4144,8549,-85.32,0.05,0.04
51704,3944,7613,17.43,0.46,1.38
51705,3943,7515,37.96,1.26,5.51
51709,3929,7545,6.71,0.3,0.59
51720,4030,7903,199.25,2.04,21.71
51730,4033,8116,5.49,0.35,1.29
51747,3900,8340,-100.0,0.0,0.0
51765,4038,8742,-94.93,0.01,0.0
51810,3855,7738,95.53,0.53,3.54
51811,3826,7716,23.42,0.38,1.53
51818,3737,7817,135.22,0.76,2.37
51828,3708,7956,218.21,1.04,22.91
51839,3704,8234,-43.21,0.2,1.08
51855,3809,8533,-81.69,0.04,0.02
51931,3651,8139,-71.88,0.11,0.11
52101,4336,9303,-70.45,0.35,0.99
52112,4345,9459,-97.51,0.0,0.0
52118,4316,9442,23.92,0.86,7.35
52203,4249,9331,-63.86,0.09,0.17
