Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,15.56,2.43,20.96
50246,5221,12443,7.54,5.28,134.49
50247,5202,12334,10.97,3.94,119.22
50349,5140,12424,13.04,3.68,43.46
50353,5144,12638,3.62,8.02,284.3
50425,5015,12011,20.16,1.04,2.71
50434,5029,12141,16.27,2.38,15.01
50442,5024,12407,8.15,5.35,100.4
50468,5015,12728,13.46,2.94,32.0
50514,4935,11719,21.0,0.65,2.23
50527,4915,11942,19.49,0.91,7.03
50548,4912,12343,10.64,4.25,62.26
50557,4909,12514,12.5,3.41,25.28
50564,4925,12720,8.79,4.72,87.86
50603,4841,11649,22.19,0.75,5.09
50618,4813,11816,23.16,1.78,46.61
50639,4800,12244,9.77,4.4,93.45
50656,4816,12630,12.33,3.62,43.51
50658,4805,12547,13.42,3.06,31.01
50727,4710,11956,17.02,2.41,34.66
50739,4718,12315,17.95,1.27,13.65
50742,4748,12429,17.42,1.88,20.41
50745,4723,12355,18.19,1.88,29.15
50756,4727,12652,11.75,3.4,28.89
50758,4709,12554,14.62,2.62,50.02
50774,4742,12850,11.44,3.1,44.14
50788,4714,13160,9.58,4.58,72.43
50834,4636,12113,13.82,3.19,41.66
50844,4624,12327,19.83,1.78,21.56
50853,4637,12658,13.32,2.89,35.04
50854,4623,12519,17.69,1.08,4.27
50862,4659,12759,11.09,3.64,65.84
50873,4647,13018,9.28,4.83,101.13
50877,4618,12935,10.26,4.16,43.36
50888,4623,13210,12.18,3.62,36.25
50915,4531,11658,23.55,0.65,3.93
50936,4538,12250,16.97,2.66,60.11
50945,4530,12414,18.32,1.2,11.18
50948,4500,12401,17.06,2.09,20.86
50949,4505,12452,18.05,1.94,26.01
50950,4542,12515,16.94,1.54,10.44
50953,4556,12634,5.1,7.25,200.05
50963,4558,12844,10.08,4.32,51.51
50968,4513,12758,10.15,4.19,40.06
50973,4545,13036,13.1,3.14,23.92
50978,4518,13055,9.14,4.83,76.12
50983,4546,13253,13.62,2.88,29.12
51053,4803,8624,28.96,0.39,0.99
51060,4742,8652,11.46,0.23,0.47
51068,4707,8729,44.78,0.41,1.29
51076,4744,8805,19.57,0.25,0.77
51087,4701,8930,11.49,0.18,0.22
51133,4644,8300,34.02,0.42,1.11
51156,4649,8545,35.75,0.39,1.07
51232,4511,8233,22.5,0.28,0.28
51238,4454,8204,54.74,1.26,15.52
51241,4556,8336,35.65,0.65,4.36
51243,4537,8451,52.45,0.43,1.1
51334,4434,8249,20.88,0.18,0.21
51367,4410,8651,8.78,0.17,0.58
51469,4327,8711,31.98,1.58,8.5
51470,4353,8807,20.42,0.88,9.41
51477,4321,8819,0.25,0.08,0.14
51526,4214,8813,0.0,0.02,0.01
51542,4302,8409,30.62,1.28,7.85
51567,4203,8636,0.0,0.0,0.0
51573,4257,8914,0.0,0.0,0.0
51628,4107,8023,0.45,0.04,0.01
51639,4115,8246,1.85,0.08,0.06
51656,4144,8549,0.0,0.01,0.0
51704,3944,7613,4.41,0.19,0.36
51705,3943,7515,28.33,0.36,1.0
51709,3929,7545,0.47,0.07,0.11
51720,4030,7903,47.07,0.57,8.7
51730,4033,8116,0.0,0.01,0.0
51747,3900,8340,0.0,0.0,0.0
51765,4038,8742,0.07,0.11,0.25
51810,3855,7738,0.0,0.0,0.0
51811,3826,7716,0.02,0.01,0.0
51818,3737,7817,0.0,0.0,0.0
51828,3708,7956,0.0,0.0,0.0
51839,3704,8234,0.0,0.0,0.0
51855,3809,8533,0.0,0.0,0.0
51931,3651,8139,0.0,0.0,0.0
52101,4336,9303,35.47,1.29,9.18
52112,4345,9459,0.0,0.04,0.02
52118,4316,9442,24.9,0.38,1.67
52203,4249,9331,5.67,0.13,0.45
52313,4132,9440,0.0,0.01,0.0
52323,4148,9702,0.38,0.05,0.05
52533,3946,9829,25.34,0.35,1.23
52546,3922,9950,36.24,0.55,2.33
52602,3845,9320,0.0,0.06,0.06
52652,3905,10017,46.93,1.03,6.82
52674,3813,10156,34.97,1.01,5.35
52679,3753,10252,35.95,0.66,2.47
52681,3838,10305,32.33,0.62,1.91
52707,3648,9341,58.1,0.35,1.75
52787,3712,10252,12.35,3.54,29.43
52797,3711,10403,27.33,1.9,13.96
52818,3625,9454,26.02,0.43,1.71
52825,3626,9626,11.0,0.22,1.21
52836,3618,9806,43.9,1.12,13.11
52856,3616,10037,21.88,2.02,16.05
52866,3640,10144,17.85,2.32,19.21
52868,3601,10122,26.54,1.52,13.24
52876,3620,10250,21.05,1.8,13.38
52884,3621,10357,28.65,1.36,9.57
52895,3634,10441,28.44,1.3,8.26
52908,3513,9305,26.04,1.41,6.96
52943,3535,9960,18.06,2.69,43.93
52955,3535,10044,16.7,2.74,55.81
52974,3533,10202,21.23,1.46,14.99
52983,3552,10409,19.08,2.12,22.91
52984,3535,10311,13.49,3.12,36.88
52986,3522,10352,15.81,2.38,26.41
52996,3523,10500,14.46,3.13,44.75
53068,4338,11156,37.44,0.89,4.57
53083,4437,11409,24.64,0.57,2.73
53149,4232,11008,27.91,0.75,5.85
53192,4401,11500,26.49,0.81,5.21
53231,4124,10624,0.0,0.0,0.0
53336,4134,10831,24.54,1.85,21.34
53352,4142,11026,23.32,1.79,34.75
53362,4133,11139,19.39,2.4,23.88
53391,4154,11400,24.02,1.68,15.22
53399,4109,11442,18.16,2.22,27.04
53446,4032,10953,19.12,1.94,17.79
53463,4051,11134,16.28,2.14,39.29
53478,4000,11228,15.87,2.24,44.25
53480,4102,11304,19.87,1.75,21.67
53487,4005,11325,18.68,1.29,13.68
53490,4026,11404,18.03,2.14,19.94
53513,4044,10722,31.38,0.82,4.1
53519,3912,10646,32.69,1.09,5.73
53529,3905,10758,19.82,1.45,8.53
53543,3949,11001,16.78,1.69,19.4
53564,3922,11113,15.64,2.52,42.21
53578,3922,11226,16.82,2.02,29.97
53588,3856,11331,9.44,4.22,59.07
53593,3950,11434,19.33,2.06,29.4
53594,3927,11413,15.96,2.5,21.3
53612,3759,10611,27.29,0.86,4.4
53614,3828,10612,28.32,1.79,29.65
53615,3848,10642,30.3,1.52,13.75
53646,3816,10947,16.06,1.4,12.22
53651,3849,11028,16.03,1.77,23.7
53663,3856,11149,14.64,2.63,41.46
53664,3828,11108,13.79,2.03,35.8
53673,3844,11243,17.23,0.9,6.87
53687,3747,11338,17.2,1.7,21.78
