Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,13.91,3.23,16.67
50246,5221,12443,13.79,3.51,19.66
50247,5202,12334,5.21,5.99,77.07
50349,5140,12424,7.18,5.18,47.97
50353,5144,12638,11.72,3.77,20.3
50425,5015,12011,13.25,3.31,44.14
50434,5029,12141,11.47,3.88,37.37
50442,5024,12407,7.23,5.55,33.31
50468,5015,12728,3.83,7.12,151.72
50514,4935,11719,28.78,1.49,9.65
50527,4915,11942,10.11,3.8,88.78
50548,4912,12343,9.79,4.38,48.59
50557,4909,12514,6.88,5.54,91.86
50564,4925,12720,5.5,6.15,74.37
50603,4841,11649,38.88,0.72,4.64
50618,4813,11816,32.81,1.31,5.03
50639,4800,12244,4.87,6.7,64.6
50656,4816,12630,0.51,13.52,663.87
50658,4805,12547,2.44,8.36,120.61
50727,4710,11956,14.88,3.04,24.27
50739,4718,12315,6.54,5.64,65.38
50742,4748,12429,0.45,11.79,805.9
50745,4723,12355,2.81,7.54,164.21
50756,4727,12652,1.48,10.78,213.79
50758,4709,12554,1.48,10.12,187.4
50774,4742,12850,3.61,8.11,206.27
50788,4714,13160,14.85,3.12,22.25
50834,4636,12113,7.74,5.17,135.31
50844,4624,12327,9.31,4.69,127.28
50853,4637,12658,4.05,7.19,79.77
50854,4623,12519,5.42,6.1,95.16
50862,4659,12759,2.63,9.39,164.64
50873,4647,13018,4.66,7.04,76.91
50877,4618,12935,9.3,4.9,56.6
50888,4623,13210,12.9,3.69,37.39
50915,4531,11658,33.75,1.22,6.44
50936,4538,12250,18.43,2.31,24.65
50945,4530,12414,8.25,4.8,55.12
50948,4500,12401,15.39,3.07,21.45
50949,4505,12452,15.56,3.14,28.89
50950,4542,12515,4.01,6.9,143.65
50953,4556,12634,6.53,5.96,90.05
50963,4558,12844,6.83,5.91,72.28
50968,4513,12758,7.94,5.65,53.91
50973,4545,13036,13.52,3.39,22.19
50978,4518,13055,9.34,4.63,47.77
50983,4546,13253,10.29,4.26,39.79
51053,4803,8624,60.25,0.76,2.14
51060,4742,8652,62.86,0.71,2.24
51068,4707,8729,81.04,0.52,2.06
51076,4744,8805,55.09,0.37,2.15
51087,4701,8930,28.3,0.34,0.81
51133,4644,8300,44.49,0.66,1.78
51156,4649,8545,49.63,0.49,0.96
51232,4511,8233,75.63,0.82,2.79
51238,4454,8204,48.61,0.78,4.24
51241,4556,8336,29.18,0.54,1.2
51243,4537,8451,70.57,0.62,3.18
51334,4434,8249,88.75,0.51,3.62
51367,4410,8651,32.2,1.97,19.98
51469,4327,8711,15.13,3.58,33.95
51470,4353,8807,9.86,4.68,82.91
51477,4321,8819,17.16,0.35,1.27
51526,4214,8813,1.47,0.13,0.19
51542,4302,8409,18.27,2.47,14.03
51567,4203,8636,4.97,0.09,0.15
51573,4257,8914,0.0,0.03,0.02
51628,4107,8023,0.05,0.0,0.0
51639,4115,8246,28.72,0.25,1.44
51656,4144,8549,29.41,0.2,0.38
51704,3944,7613,8.35,0.19,0.2
51705,3943,7515,42.67,0.53,4.19
51709,3929,7545,0.03,0.03,0.01
51720,4030,7903,31.27,0.27,0.84
51730,4033,8116,40.55,0.33,3.22
51747,3900,8340,0.0,0.0,0.0
51765,4038,8742,0.0,0.06,0.12
51810,3855,7738,0.01,0.05,0.07
51811,3826,7716,0.0,0.0,0.0
51818,3737,7817,0.01,0.04,0.04
51828,3708,7956,0.0,0.04,0.02
51839,3704,8234,1.99,0.16,0.71
51855,3809,8533,0.0,0.0,0.0
51931,3651,8139,0.03,0.06,0.05
52101,4336,9303,30.96,0.63,2.9
52112,4345,9459,0.0,0.01,0.01
52118,4316,9442,1.38,0.03,0.03
52203,4249,9331,0.36,0.05,0.06
52313,4132,9440,1.44,0.09,0.11
52323,4148,9702,0.01,0.01,0.0
52533,3946,9829,27.39,0.31,2.67
52546,3922,9950,10.12,0.28,1.05
52602,3845,9320,0.0,0.05,0.07
52652,3905,10017,14.21,0.29,0.97
52674,3813,10156,18.69,0.29,1.06
52679,3753,10252,16.28,0.22,1.2
52681,3838,10305,8.81,0.2,0.82
52707,3648,9341,0.0,0.0,0.0
52787,3712,10252,21.81,2.16,31.25
52797,3711,10403,43.91,0.73,10.99
52818,3625,9454,0.0,0.0,0.0
52825,3626,9626,0.18,0.04,0.05
52836,3618,9806,10.46,0.34,0.85
52856,3616,10037,30.55,0.65,2.18
52866,3640,10144,21.63,2.22,25.16
52868,3601,10122,36.18,0.78,3.26
52876,3620,10250,34.74,1.26,21.04
52884,3621,10357,33.0,0.38,3.41
52895,3634,10441,32.35,0.48,5.13
52908,3513,9305,34.86,1.5,3.15
52943,3535,9960,22.06,1.95,14.26
52955,3535,10044,24.99,1.1,3.46
52974,3533,10202,27.49,1.42,10.05
52983,3552,10409,25.73,0.59,5.83
52984,3535,10311,27.19,1.23,19.85
52986,3522,10352,23.84,1.58,16.86
52996,3523,10500,24.75,1.38,21.69
53068,4338,11156,47.29,1.37,24.93
