Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,15.13,2.41,22.17
50246,5221,12443,0.0,0.0,0.0
50247,5202,12334,0.0,0.0,0.0
50349,5140,12424,0.0,0.0,0.0
50353,5144,12638,12.66,3.33,49.97
50425,5015,12011,16.16,2.45,14.92
50434,5029,12141,10.3,3.88,86.27
50442,5024,12407,12.43,2.82,29.17
50468,5015,12728,10.36,3.98,91.35
50514,4935,11719,20.47,1.69,11.85
50527,4915,11942,17.58,1.9,16.55
50548,4912,12343,6.32,6.23,177.34
50557,4909,12514,11.07,3.54,44.28
50564,4925,12720,7.79,5.45,287.44
50603,4841,11649,18.43,2.49,20.92
50618,4813,11816,21.2,1.64,15.94
50639,4800,12244,8.06,4.85,100.9
50656,4816,12630,7.94,5.38,127.49
50658,4805,12547,9.22,4.49,163.41
50727,4710,11956,17.6,1.3,3.76
50739,4718,12315,9.61,4.13,50.11
50742,4748,12429,6.64,6.33,342.75
50745,4723,12355,7.17,6.07,228.45
50756,4727,12652,9.54,4.28,70.07
50758,4709,12554,11.84,2.52,22.07
50774,4742,12850,11.31,2.82,28.66
50788,4714,13160,12.35,3.73,66.88
50834,4636,12113,10.21,3.74,40.04
50844,4624,12327,13.41,2.58,17.19
50853,4637,12658,8.17,5.24,91.3
50854,4623,12519,11.96,3.19,68.41
50862,4659,12759,5.75,7.27,394.76
50873,4647,13018,6.14,6.39,149.16
50877,4618,12935,7.41,5.62,127.06
50888,4623,13210,11.12,4.04,139.3
50915,4531,11658,23.39,0.83,4.16
50936,4538,12250,12.93,2.98,47.98
50945,4530,12414,11.03,3.67,94.09
50948,4500,12401,6.31,6.84,390.15
50949,4505,12452,9.1,4.85,240.31
50950,4542,12515,12.0,3.1,66.74
50953,4556,12634,6.7,6.37,113.2
50963,4558,12844,8.26,5.2,101.75
50968,4513,12758,3.45,10.02,552.46
50973,4545,13036,10.19,4.15,125.45
50978,4518,13055,7.51,5.72,243.0
50983,4546,13253,9.54,4.77,213.56
51053,4803,8624,37.17,0.42,2.2
51060,4742,8652,22.69,0.26,1.94
51068,4707,8729,58.16,0.62,2.67
51076,4744,8805,49.46,1.18,15.49
51087,4701,8930,40.63,0.56,1.25
51133,4644,8300,28.41,1.99,36.55
51156,4649,8545,42.3,0.68,3.32
51232,4511,8233,33.03,0.27,0.52
51238,4454,8204,51.47,0.89,6.16
51241,4556,8336,36.88,0.97,3.9
51243,4537,8451,40.43,1.38,15.54
51334,4434,8249,53.82,0.24,0.19
51367,4410,8651,51.21,0.62,3.29
51469,4327,8711,0.0,0.0,0.0
51470,4353,8807,7.12,6.01,172.33
51477,4321,8819,52.11,1.21,22.21
51526,4214,8813,46.32,0.53,1.31
51542,4302,8409,27.3,1.24,7.26
51567,4203,8636,64.83,0.96,9.77
51573,4257,8914,0.04,0.09,0.05
51628,4107,8023,79.78,0.51,4.7
51639,4115,8246,1.25,0.06,0.03
51656,4144,8549,85.1,0.68,2.77
51704,3944,7613,0.08,0.03,0.02
51705,3943,7515,16.81,0.25,0.57
51709,3929,7545,0.0,0.02,0.02
51720,4030,7903,52.49,0.48,1.74
51730,4033,8116,1.45,0.06,0.03
51747,3900,8340,0.0,0.0,0.0
51765,4038,8742,93.73,0.73,4.6
51810,3855,7738,9.62,0.17,0.81
51811,3826,7716,5.34,0.12,0.32
51818,3737,7817,25.48,0.32,0.96
51828,3708,7956,2.06,0.15,0.29
51839,3704,8234,1.81,0.15,0.5
51855,3809,8533,13.9,0.25,0.64
51931,3651,8139,16.2,0.27,1.36
52101,4336,9303,31.58,1.44,9.22
52112,4345,9459,0.04,0.06,0.06
52118,4316,9442,16.23,2.42,26.82
52203,4249,9331,15.69,0.15,0.25
52313,4132,9440,65.62,0.52,2.83
52323,4148,9702,37.12,1.66,11.15
52533,3946,9829,60.77,0.83,5.08
52546,3922,9950,53.63,0.95,3.63
52602,3845,9320,0.08,0.07,0.05
52652,3905,10017,48.11,0.64,1.81
52674,3813,10156,26.64,0.44,0.59
52679,3753,10252,43.7,0.73,4.33
52681,3838,10305,28.3,0.36,1.65
52707,3648,9341,3.66,0.15,0.33
52787,3712,10252,18.53,2.21,14.22
52797,3711,10403,38.97,1.01,6.07
52818,3625,9454,9.81,0.15,0.2
52825,3626,9626,21.97,0.21,1.08
52836,3618,9806,30.51,0.96,7.78
52856,3616,10037,24.83,1.25,7.14
52866,3640,10144,22.79,1.11,10.1
52868,3601,10122,32.24,1.11,11.86
52876,3620,10250,25.82,0.67,2.42
52884,3621,10357,25.23,1.9,65.26
52895,3634,10441,31.28,1.53,20.08
52908,3513,9305,25.33,1.26,4.72
52943,3535,9960,19.88,2.03,10.08
52955,3535,10044,19.3,1.81,9.42
52974,3533,10202,21.51,1.7,9.31
52983,3552,10409,22.25,1.23,2.85
52984,3535,10311,18.76,1.67,4.28
52986,3522,10352,14.61,2.89,13.4
52996,3523,10500,11.78,3.84,44.06
53068,4338,11156,7.47,0.1,0.08
53083,4437,11409,27.56,0.81,9.22
53149,4232,11008,35.44,0.81,6.41
53192,4401,11500,18.81,2.55,88.54
53231,4124,10624,0.0,0.0,0.0
53336,4134,10831,11.89,3.88,95.56
53352,4142,11026,26.53,0.97,5.86
53362,4133,11139,21.8,1.75,25.98
53391,4154,11400,18.02,2.21,35.26
53399,4109,11442,15.41,2.92,42.61
53446,4032,10953,13.49,3.61,157.28
53463,4051,11134,8.2,5.25,504.24
53478,4000,11228,14.08,3.14,44.02
53480,4102,11304,13.23,3.49,91.04
53487,4005,11325,17.39,2.13,12.58
53490,4026,11404,11.98,3.61,66.23
53513,4044,10722,20.69,2.65,45.85
53519,3912,10646,22.97,2.31,28.34
53529,3905,10758,17.92,2.88,28.66
53543,3949,11001,15.43,2.64,75.51
53564,3922,11113,12.53,3.67,48.69
53578,3922,11226,8.37,5.06,58.18
53588,3856,11331,5.66,7.34,84.2
53593,3950,11434,11.45,4.02,55.33
53594,3927,11413,7.34,5.35,194.63
53612,3759,10611,34.78,0.8,2.39
53614,3828,10612,26.34,2.03,29.41
53615,3848,10642,33.39,1.23,10.17
53646,3816,10947,15.26,2.79,28.7
53651,3849,11028,4.13,7.9,430.86
53663,3856,11149,5.59,6.59,199.64
53664,3828,11108,7.25,6.07,97.2
53673,3844,11243,12.04,3.52,27.71
53687,3747,11338,0.0,0.0,0.0
53704,3732,10511,21.81,0.46,1.8
53705,3729,10541,33.74,0.91,2.96
53723,3748,10715,25.32,1.39,7.34
53725,3735,10735,17.41,3.07,45.91
53735,3737,10848,23.05,1.51,15.7
53738,3655,10810,7.5,5.06,182.63
53740,3756,10914,5.22,6.38,239.35
53754,3730,11013,9.48,4.7,102.02
53764,3730,11107,5.43,7.13,279.81
53772,3737,11235,3.5,8.42,328.01
53775,3725,11236,12.82,3.73,32.21
53787,3704,11259,6.55,6.26,115.31
53798,3711,11422,6.08,6.27,151.62
53806,3634,10539,20.47,1.96,19.99
53810,3658,10554,24.26,2.19,27.61
53817,3602,10614,7.36,5.45,98.65
53821,3634,10718,11.78,3.8,66.57
53853,3642,11057,5.66,6.84,190.75
53854,3635,11004,6.3,6.21,147.6
53859,3605,11040,2.39,10.43,621.01
53863,3704,11157,6.0,6.31,120.24
53868,3604,11130,3.48,8.93,422.89
53877,3608,11215,3.66,9.11,302.35
53882,3604,11302,0.0,0.0,0.0
53884,3630,11302,5.96,6.76,118.69
53898,3603,11408,4.99,7.85,425.87
53903,3558,10543,12.14,3.85,56.52
53910,3540,10612,0.0,0.0,0.0
53915,3532,10640,3.07,8.59,220.11
53923,3544,10738,2.74,9.33,237.98
53929,3512,10748,5.36,6.79,164.87
53942,3547,10922,3.43,8.69,170.81
53948,3453,10938,12.9,3.67,130.93
53959,3507,11104,10.2,5.05,136.02
53963,3539,11122,3.28,9.14,291.27
53968,3517,11140,7.29,6.21,251.56
53975,3529,11225,1.07,15.12,775.17
53986,3519,11355,6.8,5.76,306.77
54012,4434,11738,19.24,1.61,26.79
54026,4434,12054,9.02,4.79,89.66
54027,4357,11919,12.38,3.21,84.77
54041,4448,12304,7.77,5.75,287.94
54049,4415,12358,4.39,7.96,758.22
54063,4458,12600,3.31,9.62,1067.26
54064,4423,12509,4.06,8.93,776.38
54094,4430,12940,12.35,3.29,38.91
54096,4424,13111,14.28,2.48,41.31
54102,4357,11607,18.73,2.31,54.86
54115,4338,11802,16.13,2.0,29.29
54134,4336,12117,13.22,3.59,64.98
54135,4336,12216,13.3,3.26,137.04
54142,4331,12327,10.6,3.89,103.42
54157,4307,12423,6.66,6.35,204.98
54161,4354,12513,8.03,5.23,241.75
54165,4333,12538,9.42,3.84,58.32
54171,4342,12631,0.0,0.0,0.0
54181,4342,12720,9.61,3.65,48.47
54186,4322,12812,9.54,4.39,50.2
54195,4318,12947,14.72,2.64,16.34
54208,4212,11628,16.38,2.29,16.19
54213,4256,11901,15.53,2.42,33.35
54218,4218,11850,18.29,1.09,7.49
54226,4220,12042,11.87,3.45,70.82
54236,4223,12233,8.94,4.51,161.69
54243,4247,12406,4.37,8.65,468.77
54254,4232,12403,7.11,5.96,172.18
54259,4204,12452,7.23,5.62,64.19
54260,4255,12505,10.33,3.55,39.45
54263,4258,12605,8.9,4.12,66.67
54266,4232,12538,11.9,2.31,15.09
54273,4259,12645,7.38,5.27,97.46
54276,4224,12648,6.67,6.19,119.42
54284,4209,12730,6.83,5.97,59.36
54285,4224,12807,10.07,3.82,34.35
54286,4232,12900,12.73,3.03,39.61
54292,4252,12930,15.22,2.46,19.01
54308,4112,11638,12.01,3.4,37.16
54311,4158,11746,10.24,3.99,48.68
54324,4133,12026,10.39,3.95,131.78
54326,4125,11937,13.56,2.16,13.75
54333,4158,12251,6.35,6.54,412.06
54339,4105,12260,6.14,7.09,562.59
54342,4144,12331,6.39,6.75,363.55
54346,4118,12347,8.79,4.05,42.44
54351,4155,12404,7.74,5.03,127.02
54353,4143,12502,6.12,6.84,126.45
54363,4141,12554,4.48,8.85,173.14
54374,4148,12653,4.63,8.43,198.58
54377,4109,12613,2.84,12.09,358.14
54386,4125,12811,4.26,7.85,194.82
54401,4046,11455,12.78,3.63,47.42
54405,4025,11530,15.38,2.52,29.61
54406,4027,11558,12.81,2.76,38.54
54416,4023,11652,6.34,6.03,159.41
54423,4058,11755,9.79,4.16,35.82
54429,4012,11757,1.66,15.92,3346.23
54436,4025,11857,4.19,9.04,961.73
54449,3951,11931,4.87,7.88,358.1
54452,4048,11948,4.72,7.88,913.95
54454,4020,12018,5.09,7.67,581.25
54455,4037,12039,5.12,7.65,751.89
54470,4101,12203,4.62,8.61,541.36
54471,4040,12210,4.62,8.42,295.52
54476,4011,12209,3.95,9.36,386.86
54486,4020,12317,2.07,13.44,743.25
54493,4043,12447,1.28,19.52,964.18
54497,4002,12420,3.79,9.15,284.83
54511,3948,11628,10.98,2.63,40.38
54518,3910,11624,9.74,4.02,39.39
54525,3944,11717,7.03,5.88,200.34
54527,3905,11703,5.91,7.03,238.19
54534,3939,11806,9.19,3.7,42.1
54539,3926,11853,7.79,5.08,70.29
54563,3938,12201,2.11,12.74,555.71
54579,3916,12235,3.57,8.74,244.01
54584,3943,12257,4.38,8.16,244.08
54602,3844,11529,10.27,3.36,27.94
54606,3813,11545,3.58,9.54,553.78
54618,3805,11633,4.21,9.11,348.27
54623,3903,11743,3.24,11.01,693.47
54624,3824,11719,2.2,13.34,472.72
54662,3854,12138,6.07,6.78,175.51
54705,3722,11523,7.52,5.85,402.83
54715,3719,11631,5.77,7.51,270.4
54725,3730,11732,4.26,9.25,294.4
54727,3639,11731,3.37,10.75,347.32
54744,3735,11833,0.0,0.0,0.0
54751,3756,12044,8.45,5.3,186.3
54753,3738,12020,4.27,8.74,343.89
54764,3729,12114,0.0,0.0,0.0
54776,3724,12242,10.59,2.73,35.87
54808,3613,11538,8.69,4.94,115.66
54823,3636,11700,5.71,7.21,154.7
54826,3615,11706,3.47,10.36,368.45
54836,3611,11810,4.98,7.94,191.78
54842,3647,12000,9.24,4.06,68.24
54843,3645,11912,10.02,3.83,57.79
54857,3604,12020,8.05,4.57,107.77
54863,3647,12111,11.92,2.14,25.78
54909,3505,11531,6.87,6.18,115.33
54916,3534,11651,6.01,7.15,196.6
54929,3516,11758,4.4,9.07,188.02
54936,3534,11850,3.71,10.23,552.89
54945,3528,11933,3.71,9.58,513.79
55228,3230,8005,13.32,0.23,0.59
55248,3209,8425,0.0,0.0,0.0
55299,3129,9204,10.41,4.16,21.35
55437,3017,8115,0.0,0.0,0.0
55493,3029,9106,7.04,5.9,36.46
55569,2905,8736,0.0,0.0,0.0
55598,2916,9146,11.84,3.41,35.92
55655,2811,8558,19.12,1.97,7.59
55664,2838,8705,19.48,1.62,14.45
55680,2855,8936,17.08,2.29,17.18
56004,3413,9226,19.95,2.31,19.29
56018,3253,9517,11.33,4.02,23.16
56021,3408,9549,13.67,3.46,22.25
56029,3300,9658,12.99,3.48,31.94
56033,3455,9813,16.26,2.95,20.79
56034,3348,9708,10.88,4.33,62.72
56038,3259,9806,7.97,5.27,29.5
56043,3429,10014,9.8,4.35,29.81
56046,3345,9939,4.81,6.93,32.97
56065,3444,10136,7.74,5.14,33.74
56067,3326,10129,3.59,8.92,99.08
56074,3400,10205,0.0,0.0,0.0
56079,3335,10258,6.78,5.8,90.13
56080,3459,10254,9.0,4.66,27.95
56093,3426,10401,5.9,6.33,86.1
56096,3324,10455,15.78,2.89,12.54
56116,3125,9536,10.51,4.06,22.94
56125,3212,9628,10.58,4.13,18.24
56137,3109,9710,13.88,2.93,24.54
56144,3148,9835,8.25,5.16,39.73
56146,3137,10000,9.46,4.31,35.26
56151,3256,10045,5.22,6.77,54.15
56152,3217,10020,5.34,6.92,71.26
56167,3058,10107,13.99,2.83,16.33
56172,3154,10214,9.51,4.39,26.88
56173,3248,10233,10.24,4.31,63.75
56178,3060,10221,16.59,2.51,15.6
56182,3240,10336,10.53,4.21,34.96
56187,3045,10352,3.13,10.06,396.65
56188,3060,10340,2.11,13.67,445.71
56223,3046,9548,0.0,0.0,0.0
56227,2952,9546,14.18,2.4,24.9
56247,3000,9906,10.71,4.0,31.73
56251,3056,10019,9.2,4.55,37.26
56257,3000,10016,10.57,3.1,17.4
56312,2940,9420,12.23,2.74,19.42
56331,2940,9750,0.0,0.0,0.0
56357,2903,10018,7.69,4.74,85.44
