Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,14.1,2.69,31.58
50246,5221,12443,0.0,0.0,0.0
50247,5202,12334,0.0,0.0,0.0
50349,5140,12424,0.0,0.0,0.0
50353,5144,12638,8.62,5.25,74.85
50425,5015,12011,10.68,4.17,53.75
50434,5029,12141,4.19,7.52,177.14
50442,5024,12407,4.54,8.14,145.24
50468,5015,12728,10.3,4.02,78.49
50514,4935,11719,14.04,3.01,34.23
50527,4915,11942,13.01,3.29,45.24
50548,4912,12343,8.71,4.55,114.35
50557,4909,12514,8.34,4.95,129.81
50564,4925,12720,5.9,6.87,161.92
50603,4841,11649,14.44,3.2,82.24
50618,4813,11816,16.28,2.75,48.17
50639,4800,12244,11.16,2.96,63.48
50656,4816,12630,9.15,4.59,92.65
50658,4805,12547,8.67,4.88,120.77
50727,4710,11956,11.06,3.59,46.12
50739,4718,12315,9.53,4.18,97.69
50742,4748,12429,11.31,3.54,85.01
50745,4723,12355,9.33,4.66,193.11
50756,4727,12652,9.73,4.16,87.61
50758,4709,12554,6.55,6.54,226.94
50774,4742,12850,11.54,2.66,43.26
50788,4714,13160,14.95,2.67,17.95
50834,4636,12113,9.89,3.94,103.42
50844,4624,12327,12.27,3.49,121.68
50853,4637,12658,7.65,5.65,110.03
50854,4623,12519,12.09,3.11,73.47
50862,4659,12759,11.01,2.95,41.03
50873,4647,13018,15.28,2.27,27.8
50877,4618,12935,12.69,2.83,125.92
50888,4623,13210,14.15,2.85,55.67
50915,4531,11658,18.96,2.45,42.03
50936,4538,12250,14.97,1.73,13.01
50945,4530,12414,6.46,6.41,248.71
50948,4500,12401,9.54,4.75,150.73
50949,4505,12452,8.8,5.02,162.9
50950,4542,12515,11.08,3.62,94.09
50953,4556,12634,10.85,3.68,64.64
50963,4558,12844,11.91,2.78,31.59
50968,4513,12758,7.93,5.23,105.77
50973,4545,13036,15.44,1.91,14.79
50978,4518,13055,14.01,2.7,36.68
50983,4546,13253,12.54,3.56,62.2
51053,4803,8624,51.13,1.19,8.41
51060,4742,8652,60.29,0.76,3.89
51068,4707,8729,61.78,0.73,6.45
51076,4744,8805,51.78,1.05,7.53
51087,4701,8930,45.92,1.26,5.62
51133,4644,8300,28.26,1.99,10.26
51156,4649,8545,39.89,1.07,6.01
