Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,11.22,3.75,30.09
50246,5221,12443,9.45,4.54,47.86
50247,5202,12334,7.32,5.16,40.68
50349,5140,12424,4.37,6.5,100.71
50353,5144,12638,10.52,4.04,45.79
50425,5015,12011,16.88,2.78,17.2
50434,5029,12141,8.75,4.62,44.1
50442,5024,12407,12.33,3.97,28.2
50468,5015,12728,8.83,4.71,95.26
50514,4935,11719,29.86,1.34,4.2
50527,4915,11942,9.43,3.94,46.33
50548,4912,12343,11.48,3.83,41.68
50557,4909,12514,9.69,4.55,55.56
50564,4925,12720,10.31,4.15,54.67
50603,4841,11649,38.36,1.13,5.7
50618,4813,11816,27.34,1.95,21.54
50639,4800,12244,14.62,2.96,37.24
50656,4816,12630,8.97,4.7,69.88
50658,4805,12547,17.02,2.41,19.22
50727,4710,11956,8.93,4.46,49.05
50739,4718,12315,5.86,5.96,129.21
50742,4748,12429,22.14,1.57,7.4
50745,4723,12355,16.88,2.82,20.4
50756,4727,12652,9.6,4.54,51.22
50758,4709,12554,7.46,5.35,51.47
50774,4742,12850,8.78,4.73,39.1
50788,4714,13160,9.89,4.38,49.57
50834,4636,12113,8.15,5.01,252.84
50844,4624,12327,10.72,4.28,58.43
50853,4637,12658,8.03,5.15,49.21
50854,4623,12519,14.3,3.3,40.92
50862,4659,12759,11.14,3.92,27.39
50873,4647,13018,8.65,5.28,61.9
50877,4618,12935,4.75,6.82,116.73
50888,4623,13210,20.67,2.02,10.71
50915,4531,11658,31.38,1.59,31.69
50936,4538,12250,10.4,4.3,63.29
50945,4530,12414,10.63,4.09,57.44
50948,4500,12401,18.14,2.49,30.21
50949,4505,12452,15.37,3.18,23.14
50950,4542,12515,16.68,2.76,36.24
50953,4556,12634,11.88,3.99,54.7
50963,4558,12844,6.0,6.3,63.53
50968,4513,12758,13.06,3.73,32.54
50973,4545,13036,12.54,3.65,59.67
50978,4518,13055,10.85,4.16,60.91
50983,4546,13253,18.31,2.34,12.43
51053,4803,8624,33.41,0.32,2.66
51060,4742,8652,10.66,0.21,1.12
51068,4707,8729,9.3,0.1,0.19
51076,4744,8805,21.98,0.16,0.22
51087,4701,8930,3.65,0.09,0.08
51133,4644,8300,43.98,0.64,8.15
51156,4649,8545,16.79,0.13,0.16
51232,4511,8233,0.02,0.01,0.0
51238,4454,8204,33.67,0.35,2.1
51241,4556,8336,1.97,0.04,0.01
51243,4537,8451,0.95,0.03,0.03
51334,4434,8249,21.37,0.11,0.17
51367,4410,8651,36.43,0.56,2.85
51469,4327,8711,15.39,3.54,34.96
51470,4353,8807,15.26,2.35,69.24
51477,4321,8819,19.41,0.37,3.06
51526,4214,8813,0.53,0.1,0.14
51542,4302,8409,27.31,1.36,3.82
51567,4203,8636,0.28,0.02,0.02
51573,4257,8914,0.0,0.0,0.0
51628,4107,8023,3.22,0.04,0.03
51639,4115,8246,1.04,0.05,0.06
51656,4144,8549,1.96,0.05,0.06
51704,3944,7613,0.0,0.0,0.0
51705,3943,7515,31.23,0.34,0.72
51709,3929,7545,0.0,0.02,0.01
51720,4030,7903,4.46,0.06,0.04
51730,4033,8116,0.02,0.02,0.01
51747,3900,8340,0.0,0.0,0.0
51765,4038,8742,0.0,0.04,0.02
51810,3855,7738,0.0,0.0,0.0
51811,3826,7716,0.0,0.0,0.0
51818,3737,7817,0.0,0.0,0.0
51828,3708,7956,0.0,0.0,0.0
51839,3704,8234,0.0,0.0,0.0
51855,3809,8533,0.0,0.0,0.0
51931,3651,8139,0.0,0.0,0.0
52101,4336,9303,25.18,0.47,1.08
52112,4345,9459,0.0,0.01,0.0
52118,4316,9442,58.77,0.94,3.08
52203,4249,9331,0.45,0.05,0.02
52313,4132,9440,7.44,0.17,0.39
52323,4148,9702,29.86,0.34,0.75
52533,3946,9829,13.36,0.21,0.75
52546,3922,9950,5.21,0.21,0.63
52602,3845,9320,0.0,0.0,0.0
52652,3905,10017,17.35,0.33,1.4
52674,3813,10156,40.97,1.05,7.07
52679,3753,10252,49.47,0.75,4.87
52681,3838,10305,9.14,0.21,0.38
52707,3648,9341,0.37,0.11,0.33
52787,3712,10252,26.18,1.45,5.83
52797,3711,10403,27.58,0.37,1.05
52818,3625,9454,0.01,0.03,0.02
52825,3626,9626,5.48,0.14,0.35
52836,3618,9806,30.38,1.22,26.36
52856,3616,10037,26.65,1.66,19.63
52866,3640,10144,28.81,1.12,11.25
52868,3601,10122,37.67,1.03,8.83
52876,3620,10250,36.71,0.93,5.8
52884,3621,10357,38.05,0.52,1.75
52895,3634,10441,42.44,0.78,2.95
52908,3513,9305,33.83,1.62,8.54
52943,3535,9960,24.31,1.56,12.27
52955,3535,10044,21.89,1.81,18.07
52974,3533,10202,20.36,2.24,19.3
52983,3552,10409,27.4,0.71,5.32
52984,3535,10311,26.91,1.34,10.89
52986,3522,10352,24.61,1.35,7.78
52996,3523,10500,17.23,2.81,30.77
53068,4338,11156,53.25,0.72,7.57
53083,4437,11409,38.09,0.88,4.69
53149,4232,11008,40.06,0.67,2.11
53192,4401,11500,34.26,1.29,11.68
53231,4124,10624,0.0,0.0,0.0
53336,4134,10831,41.66,0.85,7.67
53352,4142,11026,38.5,0.88,4.14
53362,4133,11139,30.96,1.7,14.52
53391,4154,11400,27.48,1.63,31.22
53399,4109,11442,24.34,1.51,8.32
