Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,18.86,1.42,6.5
50246,5221,12443,7.91,5.2,81.92
50247,5202,12334,9.69,4.46,61.92
50349,5140,12424,9.62,4.6,57.98
50353,5144,12638,11.63,3.8,91.85
50425,5015,12011,19.1,1.05,15.9
50434,5029,12141,13.25,2.78,39.86
50442,5024,12407,9.65,4.37,74.84
50468,5015,12728,9.95,4.21,71.62
50514,4935,11719,18.41,0.12,0.1
50527,4915,11942,19.17,1.25,24.15
50548,4912,12343,12.41,2.53,30.43
50557,4909,12514,10.88,3.63,55.42
50564,4925,12720,10.44,3.84,67.27
50603,4841,11649,17.25,0.22,1.24
50618,4813,11816,22.53,0.94,8.8
50639,4800,12244,12.88,2.03,22.6
50656,4816,12630,9.5,4.37,72.61
50658,4805,12547,11.96,2.57,35.17
50727,4710,11956,15.19,2.13,26.15
50739,4718,12315,12.47,2.3,34.08
50742,4748,12429,11.36,3.52,60.61
50745,4723,12355,12.95,2.45,44.31
50756,4727,12652,10.64,3.65,60.26
50758,4709,12554,12.18,2.2,22.88
50774,4742,12850,9.38,4.09,57.65
50788,4714,13160,8.73,5.25,115.67
50834,4636,12113,13.43,1.53,29.46
50844,4624,12327,11.44,0.87,7.18
50853,4637,12658,9.65,4.14,192.45
50854,4623,12519,13.76,1.43,18.24
50862,4659,12759,7.51,5.66,211.55
50873,4647,13018,9.77,4.5,74.41
50877,4618,12935,8.29,5.08,149.32
50888,4623,13210,12.02,3.68,63.75
50915,4531,11658,23.95,1.22,7.54
50936,4538,12250,14.43,2.16,52.07
50945,4530,12414,8.41,5.12,386.64
50948,4500,12401,11.23,3.79,108.28
50949,4505,12452,12.89,2.94,28.26
50950,4542,12515,5.01,7.76,611.53
50953,4556,12634,9.81,4.3,184.71
50963,4558,12844,8.29,5.17,291.27
50968,4513,12758,8.26,4.98,84.5
50973,4545,13036,10.37,4.06,61.6
50978,4518,13055,12.52,3.35,42.94
50983,4546,13253,10.22,4.48,85.23
