Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,15.92,2.34,17.67
50246,5221,12443,0.0,0.0,0.0
50247,5202,12334,0.0,0.0,0.0
50349,5140,12424,0.0,0.0,0.0
50353,5144,12638,15.66,2.57,28.72
50425,5015,12011,16.63,2.64,30.25
50434,5029,12141,16.15,2.42,37.53
50442,5024,12407,13.93,3.11,66.62
50468,5015,12728,13.4,2.96,35.32
50514,4935,11719,13.34,3.64,141.17
50527,4915,11942,17.7,2.61,36.71
50548,4912,12343,14.21,2.85,85.89
50557,4909,12514,15.58,2.23,49.35
50564,4925,12720,15.26,2.11,21.66
50603,4841,11649,24.07,1.51,13.22
50618,4813,11816,23.46,1.72,21.62
50639,4800,12244,12.98,2.99,56.04
50656,4816,12630,15.51,2.07,26.93
50658,4805,12547,14.9,2.45,57.12
50727,4710,11956,15.93,2.66,50.08
50739,4718,12315,18.11,0.64,2.19
50742,4748,12429,16.84,0.86,5.69
50745,4723,12355,18.75,1.66,19.99
50756,4727,12652,13.5,2.53,27.66
50758,4709,12554,16.12,1.61,13.03
50774,4742,12850,9.75,4.08,81.28
50788,4714,13160,16.31,1.78,15.49
50834,4636,12113,10.86,4.17,216.76
50844,4624,12327,17.25,0.39,2.41
50853,4637,12658,10.38,4.28,130.3
50854,4623,12519,17.85,1.68,34.59
50862,4659,12759,13.59,1.58,14.36
50873,4647,13018,14.95,1.48,15.15
50877,4618,12935,15.28,1.37,14.05
50888,4623,13210,13.39,3.07,39.06
50915,4531,11658,27.1,1.01,5.86
50936,4538,12250,20.18,0.67,5.46
50945,4530,12414,18.19,1.48,19.4
50948,4500,12401,17.88,1.3,16.3
50949,4505,12452,18.13,1.9,73.17
50950,4542,12515,15.76,2.41,89.15
50953,4556,12634,15.21,2.19,29.62
50963,4558,12844,14.33,2.02,35.45
50968,4513,12758,13.44,1.26,9.78
50973,4545,13036,15.46,2.35,19.65
50978,4518,13055,14.04,2.68,47.48
50983,4546,13253,16.6,1.61,16.8
51053,4803,8624,67.56,1.0,5.23
51060,4742,8652,45.4,0.45,1.62
51068,4707,8729,62.1,0.56,2.21
51076,4744,8805,66.89,0.8,4.31
51087,4701,8930,66.64,0.98,16.12
51133,4644,8300,32.39,1.83,62.17
51156,4649,8545,56.33,0.96,8.82
51232,4511,8233,57.99,1.28,13.26
51238,4454,8204,48.97,1.42,24.94
51241,4556,8336,42.07,1.46,10.61
51243,4537,8451,62.35,0.52,3.07
51334,4434,8249,93.58,0.58,5.77
51367,4410,8651,67.48,0.8,7.0
51469,4327,8711,0.0,0.0,0.0
51470,4353,8807,15.94,3.13,57.67
51477,4321,8819,31.0,0.47,2.23
51526,4214,8813,10.08,0.22,0.73
51542,4302,8409,31.19,1.21,4.22
51567,4203,8636,1.47,0.07,0.07
51573,4257,8914,0.0,0.01,0.0
51628,4107,8023,8.37,0.14,0.2
51639,4115,8246,0.52,0.05,0.03
51656,4144,8549,0.02,0.02,0.01
51704,3944,7613,0.0,0.02,0.0
51705,3943,7515,24.47,0.3,1.0
51709,3929,7545,0.07,0.04,0.03
51720,4030,7903,0.0,0.0,0.0
51730,4033,8116,0.0,0.0,0.0
51747,3900,8340,0.0,0.0,0.0
51765,4038,8742,0.01,0.08,0.13
51810,3855,7738,0.0,0.0,0.0
51811,3826,7716,0.0,0.01,0.0
51818,3737,7817,0.0,0.0,0.0
51828,3708,7956,0.0,0.0,0.0
51839,3704,8234,0.0,0.02,0.01
51855,3809,8533,0.0,0.03,0.02
51931,3651,8139,0.0,0.0,0.0
52101,4336,9303,31.69,1.9,19.83
52112,4345,9459,0.01,0.12,0.15
52118,4316,9442,8.27,0.23,0.25
52203,4249,9331,62.82,0.26,0.77
52313,4132,9440,80.6,0.44,2.82
52323,4148,9702,75.48,0.83,5.3
52533,3946,9829,60.21,0.72,3.82
52546,3922,9950,53.5,1.14,9.07
52602,3845,9320,0.0,0.05,0.05
52652,3905,10017,46.81,1.22,8.57
52674,3813,10156,27.66,1.88,17.05
52679,3753,10252,8.59,3.69,60.17
52681,3838,10305,18.44,2.73,44.41
52707,3648,9341,7.07,0.2,1.08
52787,3712,10252,10.12,4.16,59.35
52797,3711,10403,26.68,1.96,27.66
52818,3625,9454,0.03,0.1,0.05
52825,3626,9626,29.51,0.3,0.61
52836,3618,9806,44.01,1.14,4.68
52856,3616,10037,18.5,2.59,23.77
52866,3640,10144,9.34,4.44,70.06
52868,3601,10122,25.66,1.93,10.89
52876,3620,10250,6.69,5.46,158.86
52884,3621,10357,19.76,2.65,31.96
52895,3634,10441,22.53,2.35,24.45
52908,3513,9305,25.15,0.97,7.37
52943,3535,9960,21.35,2.1,25.75
52955,3535,10044,16.34,2.83,27.71
52974,3533,10202,12.18,3.96,60.13
52983,3552,10409,11.44,4.16,51.57
52984,3535,10311,5.14,7.0,267.19
52986,3522,10352,8.04,5.27,84.49
52996,3523,10500,6.39,6.01,196.48
53068,4338,11156,26.05,2.23,33.12
53083,4437,11409,7.85,4.55,138.85
53149,4232,11008,30.08,1.91,13.39
53192,4401,11500,26.93,0.86,5.57
53231,4124,10624,0.0,0.0,0.0
53336,4134,10831,10.94,3.89,142.01
53352,4142,11026,7.87,4.99,62.15
53362,4133,11139,16.73,3.05,35.95
53391,4154,11400,18.3,2.82,43.39
53399,4109,11442,8.58,4.8,179.96
53446,4032,10953,5.86,6.28,173.55
53463,4051,11134,6.4,6.12,101.72
53478,4000,11228,12.43,3.58,49.54
53480,4102,11304,7.04,5.51,154.47
53487,4005,11325,15.62,3.15,25.79
53490,4026,11404,16.12,2.72,30.26
53513,4044,10722,26.7,2.09,70.23
53519,3912,10646,16.44,2.95,127.62
53529,3905,10758,10.03,4.78,119.11
53543,3949,11001,10.83,4.32,78.36
53564,3922,11113,5.72,6.84,174.62
53578,3922,11226,9.12,5.04,97.85
53588,3856,11331,8.33,5.09,65.72
53593,3950,11434,18.02,2.41,25.0
53594,3927,11413,15.84,2.55,18.07
53612,3759,10611,22.8,2.53,66.47
53614,3828,10612,21.83,2.5,37.66
53615,3848,10642,18.7,3.05,81.0
53646,3816,10947,5.85,6.78,225.19
53651,3849,11028,3.4,8.81,268.44
53663,3856,11149,8.39,5.26,88.75
53664,3828,11108,8.78,5.58,61.71
53673,3844,11243,13.55,3.03,38.8
53687,3747,11338,0.0,0.0,0.0
53704,3732,10511,20.5,2.69,57.9
53705,3729,10541,10.49,4.14,189.47
53723,3748,10715,12.92,3.69,77.9
53725,3735,10735,17.79,2.59,33.6
53735,3737,10848,8.88,5.22,93.76
53738,3655,10810,11.28,3.59,38.02
53740,3756,10914,5.22,6.73,196.87
53754,3730,11013,9.22,5.05,110.74
53764,3730,11107,12.42,3.85,100.25
53772,3737,11235,16.56,2.33,15.97
53775,3725,11236,16.53,2.57,66.14
53787,3704,11259,10.17,4.19,138.47
53798,3711,11422,5.95,6.61,226.86
