Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,26.42,0.63,2.77
50246,5221,12443,20.92,2.07,34.68
50247,5202,12334,22.94,1.48,15.78
50349,5140,12424,22.59,1.2,12.79
50353,5144,12638,22.71,1.78,26.94
50425,5015,12011,25.66,0.41,3.0
50434,5029,12141,12.3,3.68,60.35
50442,5024,12407,19.6,2.08,25.12
50468,5015,12728,15.76,2.8,32.67
50514,4935,11719,24.51,0.34,1.79
50527,4915,11942,28.72,0.51,2.82
50548,4912,12343,9.35,4.53,118.12
50557,4909,12514,5.4,6.21,239.01
50564,4925,12720,17.12,2.28,24.84
50603,4841,11649,18.25,0.17,0.38
50618,4813,11816,25.96,0.5,3.86
50639,4800,12244,18.42,1.87,17.63
50656,4816,12630,19.75,1.17,10.85
50658,4805,12547,14.24,3.08,53.91
50727,4710,11956,23.48,1.29,13.61
50739,4718,12315,17.35,2.48,28.86
50742,4748,12429,17.94,2.52,41.24
50745,4723,12355,22.02,1.65,18.45
50756,4727,12652,16.21,2.32,34.25
50758,4709,12554,20.13,1.02,6.88
50774,4742,12850,2.5,9.44,406.76
50788,4714,13160,11.19,4.02,66.1
50834,4636,12113,19.21,1.62,8.05
50844,4624,12327,20.18,1.98,47.78
50853,4637,12658,9.86,4.49,99.36
50854,4623,12519,21.64,1.38,7.35
50862,4659,12759,10.04,4.36,83.32
50873,4647,13018,12.74,4.01,50.88
50877,4618,12935,18.9,2.18,13.49
50888,4623,13210,19.59,2.27,12.67
50915,4531,11658,0.0,0.0,0.0
50936,4538,12250,20.3,1.8,59.01
50945,4530,12414,22.6,0.77,3.43
50948,4500,12401,15.15,0.27,0.45
50949,4505,12452,20.48,1.82,16.19
50950,4542,12515,18.13,2.43,32.4
50953,4556,12634,15.02,3.07,36.87
50963,4558,12844,17.17,2.52,21.2
50968,4513,12758,17.14,2.12,13.19
50973,4545,13036,16.12,2.76,21.98
50978,4518,13055,15.32,2.96,27.79
50983,4546,13253,17.96,2.42,30.11
51053,4803,8624,56.19,0.61,3.61
51060,4742,8652,60.56,1.23,25.86
51068,4707,8729,68.54,1.01,13.15
51076,4744,8805,5.92,2.59,57.81
51087,4701,8930,48.32,1.39,19.15
51133,4644,8300,50.09,0.98,6.1
51156,4649,8545,26.58,1.89,19.61
51232,4511,8233,75.66,0.8,6.01
51238,4454,8204,46.67,1.11,8.22
51241,4556,8336,34.71,1.51,12.66
51243,4537,8451,67.73,0.56,2.64
51334,4434,8249,44.9,1.21,24.19
51367,4410,8651,36.43,0.56,1.87
51469,4327,8711,12.45,4.1,78.91
51470,4353,8807,12.65,3.51,94.05
51477,4321,8819,50.78,0.72,11.26
51526,4214,8813,1.12,0.12,0.11
51542,4302,8409,16.34,2.73,12.93
51567,4203,8636,25.0,0.22,0.63
51573,4257,8914,0.07,0.1,0.27
51628,4107,8023,66.89,0.4,0.85
51639,4115,8246,81.06,0.63,2.24
51656,4144,8549,51.27,1.21,17.07
51704,3944,7613,29.34,0.34,1.08
51705,3943,7515,38.09,1.54,13.9
51709,3929,7545,20.25,0.23,0.38
51720,4030,7903,26.52,1.89,18.52
51730,4033,8116,62.93,0.43,1.52
51747,3900,8340,0.0,0.02,0.02
51765,4038,8742,52.07,0.6,5.97
51810,3855,7738,45.91,0.46,5.69
51811,3826,7716,91.11,0.68,11.24
51818,3737,7817,59.37,0.6,2.92
51828,3708,7956,3.43,0.21,0.55
51839,3704,8234,0.39,0.1,0.15
51855,3809,8533,28.09,0.44,3.11
51931,3651,8139,9.13,0.32,2.22
52101,4336,9303,37.06,1.36,12.46
52112,4345,9459,0.0,0.01,0.01
52118,4316,9442,20.17,0.2,0.41
52203,4249,9331,0.01,0.02,0.0
52313,4132,9440,50.44,0.42,2.36
52323,4148,9702,72.76,0.79,3.79
52533,3946,9829,62.63,1.15,15.73
52546,3922,9950,63.7,1.19,13.84
52602,3845,9320,0.0,0.02,0.02
52652,3905,10017,49.15,1.44,23.91
52674,3813,10156,40.77,0.98,6.91
52679,3753,10252,51.5,0.88,8.72
52681,3838,10305,24.37,0.34,0.91
52707,3648,9341,100.46,0.51,2.13
52787,3712,10252,14.87,3.18,28.58
52797,3711,10403,46.84,0.97,7.78
