Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,11.84,3.4,52.77
50246,5221,12443,8.75,4.84,62.92
50247,5202,12334,9.81,4.27,51.62
50349,5140,12424,6.69,5.94,85.83
50353,5144,12638,9.69,4.63,66.01
50425,5015,12011,15.75,2.87,29.84
50434,5029,12141,14.55,2.88,28.27
50442,5024,12407,14.45,2.92,43.86
50468,5015,12728,5.3,7.12,94.09
50514,4935,11719,20.82,2.26,26.14
50527,4915,11942,18.66,2.35,25.08
50548,4912,12343,13.24,3.23,31.24
50557,4909,12514,9.33,4.69,54.62
50564,4925,12720,6.81,5.79,98.26
50603,4841,11649,19.38,2.55,15.38
50618,4813,11816,24.62,0.82,2.62
50639,4800,12244,6.98,5.89,101.18
50656,4816,12630,12.74,3.45,48.6
50658,4805,12547,7.45,5.71,86.74
50727,4710,11956,16.24,2.59,14.77
50739,4718,12315,5.17,6.77,135.68
50742,4748,12429,10.34,4.5,42.88
50745,4723,12355,7.92,5.21,88.47
50756,4727,12652,6.8,6.13,69.02
50758,4709,12554,4.86,7.5,155.37
50774,4742,12850,6.02,6.69,106.45
50788,4714,13160,4.63,7.46,123.42
50834,4636,12113,5.3,6.68,111.89
50844,4624,12327,8.15,5.02,66.5
50853,4637,12658,5.3,7.29,121.9
50854,4623,12519,7.74,5.55,62.86
50862,4659,12759,7.76,5.71,77.99
50873,4647,13018,4.67,7.91,146.85
50877,4618,12935,5.26,7.26,140.99
50888,4623,13210,11.67,3.85,34.45
50915,4531,11658,5.26,5.39,51.65
50936,4538,12250,11.06,4.1,72.57
50945,4530,12414,8.97,4.9,71.78
50948,4500,12401,8.26,5.32,109.94
50949,4505,12452,5.79,6.46,87.26
50950,4542,12515,7.53,5.77,71.39
50953,4556,12634,6.89,6.05,95.07
50963,4558,12844,6.5,6.44,106.17
50968,4513,12758,6.67,6.49,104.86
50973,4545,13036,6.7,5.81,68.33
50978,4518,13055,3.96,8.25,173.52
50983,4546,13253,6.69,5.98,126.42
51053,4803,8624,41.95,0.5,2.21
51060,4742,8652,26.52,0.33,0.52
51068,4707,8729,71.77,0.71,3.32
51076,4744,8805,26.73,0.31,1.05
51087,4701,8930,66.65,0.76,3.39
51133,4644,8300,6.53,0.16,0.53
51156,4649,8545,43.33,0.48,2.81
51232,4511,8233,6.55,0.16,0.17
51238,4454,8204,7.66,0.16,0.16
51241,4556,8336,12.94,0.26,1.14
51243,4537,8451,65.6,1.08,7.36
51334,4434,8249,4.34,0.09,0.06
51367,4410,8651,1.53,0.08,0.11
51469,4327,8711,33.8,1.28,5.88
51470,4353,8807,19.84,0.8,3.45
51477,4321,8819,0.32,0.09,0.12
51526,4214,8813,10.08,0.22,0.72
51542,4302,8409,32.54,0.75,1.94
51567,4203,8636,0.02,0.01,0.0
51573,4257,8914,0.0,0.0,0.0
51628,4107,8023,0.01,0.01,0.0
51639,4115,8246,74.03,0.44,2.94
51656,4144,8549,0.02,0.02,0.0
51704,3944,7613,0.0,0.0,0.0
51705,3943,7515,34.5,0.48,2.09
51709,3929,7545,0.05,0.04,0.02
51720,4030,7903,50.48,0.64,5.45
51730,4033,8116,76.98,0.45,4.51
51747,3900,8340,0.0,0.0,0.0
51765,4038,8742,0.0,0.04,0.05
51810,3855,7738,13.51,0.22,1.44
51811,3826,7716,0.0,0.0,0.0
51818,3737,7817,0.0,0.01,0.0
51828,3708,7956,0.0,0.05,0.03
51839,3704,8234,68.19,0.74,16.51
51855,3809,8533,0.19,0.19,0.98
51931,3651,8139,0.0,0.12,0.4
52101,4336,9303,21.5,0.53,2.12
52112,4345,9459,0.0,0.01,0.0
52118,4316,9442,3.08,0.15,0.15
52203,4249,9331,3.73,0.11,0.34
52313,4132,9440,0.01,0.03,0.02
52323,4148,9702,3.44,0.12,0.09
52533,3946,9829,7.78,0.18,0.39
52546,3922,9950,6.32,0.18,0.19
52602,3845,9320,0.0,0.0,0.0
52652,3905,10017,27.15,0.46,2.19
52674,3813,10156,34.95,1.03,7.83
52679,3753,10252,37.52,0.79,10.23
52681,3838,10305,41.22,0.93,13.16
52707,3648,9341,0.33,0.11,0.18
52787,3712,10252,18.85,2.03,13.33
52797,3711,10403,32.45,0.74,3.99
52818,3625,9454,12.1,0.35,3.37
52825,3626,9626,0.54,0.1,0.26
52836,3618,9806,9.39,0.25,1.15
52856,3616,10037,24.63,1.42,10.77
52866,3640,10144,22.05,1.25,6.39
52868,3601,10122,16.73,0.55,2.75
52876,3620,10250,20.82,0.66,2.6
52884,3621,10357,28.88,1.25,7.97
52895,3634,10441,28.39,1.16,10.97
52908,3513,9305,25.11,0.97,5.56
52943,3535,9960,24.43,1.26,11.17
52955,3535,10044,19.69,0.97,9.15
52974,3533,10202,20.88,1.09,5.01
52983,3552,10409,20.35,1.37,13.37
52984,3535,10311,16.56,0.72,4.69
52986,3522,10352,14.17,2.95,34.51
52996,3523,10500,19.05,1.48,8.11
53068,4338,11156,28.47,0.53,1.44
53083,4437,11409,10.24,4.02,73.16
53149,4232,11008,30.51,0.89,9.22
53192,4401,11500,11.29,3.88,139.29
53231,4124,10624,0.0,0.0,0.0
53336,4134,10831,14.55,3.26,198.86
53352,4142,11026,21.9,2.14,23.61
53362,4133,11139,19.47,2.38,18.47
53391,4154,11400,20.69,2.41,19.25
53399,4109,11442,10.07,4.31,42.45
53446,4032,10953,18.38,2.24,21.22
53463,4051,11134,14.12,2.93,32.17
53478,4000,11228,11.69,3.86,51.89
53480,4102,11304,11.62,3.96,60.02
53487,4005,11325,14.76,3.4,39.88
53490,4026,11404,12.06,3.87,56.49
53513,4044,10722,32.0,1.55,13.56
53519,3912,10646,29.07,1.69,18.95
53529,3905,10758,17.22,2.85,34.43
53543,3949,11001,12.9,3.52,42.64
53564,3922,11113,14.53,3.0,40.24
53578,3922,11226,12.17,3.87,56.16
53588,3856,11331,8.48,4.97,27.15
53593,3950,11434,11.53,4.04,30.46
53594,3927,11413,10.89,4.34,74.11
53612,3759,10611,30.34,1.22,9.62
53614,3828,10612,30.9,1.25,10.5
53615,3848,10642,27.19,2.13,19.01
53646,3816,10947,12.49,3.46,126.74
