Stanum,Lat,Lon,Rain
50136,5258,12231,-0.07
50246,5221,12443,0.05
50247,5202,12334,0.33
50349,5140,12424,-0.02
50353,5144,12638,1.37
50425,5015,12011,-0.25
50434,5029,12141,0.26
50442,5024,12407,-0.6
50468,5015,12728,0.1
50514,4935,11719,-2.38
50527,4915,11942,-0.66
50548,4912,12343,-1.67
50557,4909,12514,1.06
50564,4925,12720,0.55
50603,4841,11649,-2.83
50618,4813,11816,-2.53
50639,4800,12244,-1.86
50656,4816,12630,-0.66
50658,4805,12547,-1.48
50727,4710,11956,0.02
50739,4718,12315,0.3
50742,4748,12429,-1.12
50745,4723,12355,1.1
50756,4727,12652,0.45
50758,4709,12554,0.28
50774,4742,12850,1.77
50788,4714,13160,1.28
50834,4636,12113,-2.02
50844,4624,12327,0.95
50853,4637,12658,-0.02
50854,4623,12519,1.04
50862,4659,12759,-0.21
50873,4647,13018,-1.69
50877,4618,12935,0.72
50888,4623,13210,-0.19
50915,4531,11658,-2.55
50936,4538,12250,-1.31
50945,4530,12414,-0.59
50948,4500,12401,-2.68
50949,4505,12452,0.1
50950,4542,12515,0.17
50953,4556,12634,1.23
50963,4558,12844,0.74
50968,4513,12758,0.83
50973,4545,13036,1.61
50978,4518,13055,1.25
50983,4546,13253,0.84
51053,4803,8624,0.11
51060,4742,8652,0.4
51068,4707,8729,0.8
51076,4744,8805,-0.14
51087,4701,8930,0.77
51133,4644,8300,-0.97
51156,4649,8545,0.82
51232,4511,8233,0.6
51238,4454,8204,1.05
51241,4556,8336,-0.5
51243,4537,8451,-0.95
51334,4434,8249,1.1
51367,4410,8651,1.12
51469,4327,8711,-0.48
51470,4353,8807,-1.0
51477,4321,8819,1.07
51526,4214,8813,1.55
51542,4302,8409,0.88
51567,4203,8636,1.22
51573,4257,8914,-0.19
51628,4107,8023,1.11
51639,4115,8246,1.39
51656,4144,8549,-0.95
51704,3944,7613,1.5
51705,3943,7515,1.0
51709,3929,7545,-0.66
51720,4030,7903,0.99
51730,4033,8116,0.73
51747,3900,8340,6.72
51765,4038,8742,-0.42
51810,3855,7738,0.82
51811,3826,7716,-0.46
51818,3737,7817,-0.36
51828,3708,7956,-0.58
51839,3704,8234,-0.72
51855,3809,8533,-0.58
51931,3651,8139,-0.83
52101,4336,9303,-0.62
52112,4345,9459,-0.45
52118,4316,9442,-0.51
52203,4249,9331,-0.32
52313,4132,9440,1.73
52323,4148,9702,0.76
52533,3946,9829,0.98
