Stanum,Lat,Lon,Rain
50136,5258,12231,-0.33
50246,5221,12443,0.81
50247,5202,12334,-0.03
50349,5140,12424,0.53
50353,5144,12638,0.61
50425,5015,12011,-0.8
50434,5029,12141,-0.16
50442,5024,12407,-0.31
50468,5015,12728,0.25
50514,4935,11719,-0.69
50527,4915,11942,-1.62
50548,4912,12343,-1.29
50557,4909,12514,-0.65
50564,4925,12720,-0.8
50603,4841,11649,1.01
50618,4813,11816,-0.89
50639,4800,12244,-1.4
50656,4816,12630,0.65
50658,4805,12547,1.29
50727,4710,11956,-0.5
50739,4718,12315,-0.96
50742,4748,12429,0.82
50745,4723,12355,-0.98
50756,4727,12652,0.84
50758,4709,12554,-0.84
50774,4742,12850,-0.65
50788,4714,13160,1.2
50834,4636,12113,-0.95
50844,4624,12327,-0.34
50853,4637,12658,1.52
50854,4623,12519,-0.03
50862,4659,12759,1.61
50873,4647,13018,0.12
50877,4618,12935,0.25
50888,4623,13210,1.32
50915,4531,11658,0.83
50936,4538,12250,0.38
50945,4530,12414,-1.03
50948,4500,12401,-0.11
50949,4505,12452,0.05
50950,4542,12515,0.19
50953,4556,12634,1.74
50963,4558,12844,0.27
50968,4513,12758,0.57
50973,4545,13036,1.26
50978,4518,13055,-0.58
50983,4546,13253,1.06
51053,4803,8624,-0.72
51060,4742,8652,0.58
51068,4707,8729,-1.34
51076,4744,8805,1.02
51087,4701,8930,-1.73
51133,4644,8300,0.62
51156,4649,8545,0.8
51232,4511,8233,1.03
51238,4454,8204,0.91
51241,4556,8336,0.95
51243,4537,8451,0.56
51334,4434,8249,-0.05
51367,4410,8651,-1.15
51469,4327,8711,1.2
51470,4353,8807,0.95
51477,4321,8819,-1.66
51526,4214,8813,-1.16
51542,4302,8409,1.13
51567,4203,8636,-1.81
51573,4257,8914,-0.19
51628,4107,8023,1.08
51639,4115,8246,-1.27
51656,4144,8549,-1.47
51704,3944,7613,-0.81
51705,3943,7515,0.76
51709,3929,7545,-0.74
51720,4030,7903,-0.1
51730,4033,8116,1.29
51747,3900,8340,-0.2
51765,4038,8742,0.27
51810,3855,7738,-0.92
51811,3826,7716,-0.44
51818,3737,7817,-0.71
51828,3708,7956,-0.58
51839,3704,8234,-0.75
51855,3809,8533,-0.58
51931,3651,8139,-0.78
52101,4336,9303,-0.36
52112,4345,9459,-0.45
52118,4316,9442,-2.43
52203,4249,9331,-0.9
52313,4132,9440,1.09
52323,4148,9702,-0.04
52533,3946,9829,0.52
52546,3922,9950,0.49
52602,3845,9320,-0.48
52652,3905,10017,0.8
52674,3813,10156,-0.49
52679,3753,10252,-2.17
52681,3838,10305,0.98
52707,3648,9341,-0.41
52787,3712,10252,-0.39
52797,3711,10403,0.38
52818,3625,9454,0.13
52825,3626,9626,-0.35
52836,3618,9806,0.93
52856,3616,10037,1.2
52866,3640,10144,-0.54
52868,3601,10122,0.64
52876,3620,10250,0.44
52884,3621,10357,-1.18
52895,3634,10441,0.94
52908,3513,9305,-0.04
52943,3535,9960,1.34
52955,3535,10044,0.85
52974,3533,10202,1.16
52983,3552,10409,-0.71
52984,3535,10311,0.8
52986,3522,10352,0.62
52996,3523,10500,1.09
53068,4338,11156,-2.02
53083,4437,11409,0.94
53149,4232,11008,0.75
53192,4401,11500,0.67
53231,4124,10624,-0.18
53336,4134,10831,-0.56
53352,4142,11026,1.02
53362,4133,11139,0.95
53391,4154,11400,0.97
53399,4109,11442,0.31
53446,4032,10953,0.9
53463,4051,11134,1.26
53478,4000,11228,1.21
53480,4102,11304,1.27
53487,4005,11325,1.08
53490,4026,11404,0.71
53513,4044,10722,1.0
53519,3912,10646,0.93
53529,3905,10758,-2.22
53543,3949,11001,-0.73
53564,3922,11113,0.92
53578,3922,11226,-0.39
53588,3856,11331,-0.01
53593,3950,11434,1.4
53594,3927,11413,0.49
53612,3759,10611,-0.17
53614,3828,10612,-0.93
53615,3848,10642,0.44
53646,3816,10947,-2.34
53651,3849,11028,-0.38
53663,3856,11149,-0.95
53664,3828,11108,-1.48
53673,3844,11243,-0.97
53687,3747,11338,0.24
53704,3732,10511,0.67
53705,3729,10541,0.86
53723,3748,10715,-0.06
53725,3735,10735,-2.63
53735,3737,10848,-0.49
53738,3655,10810,-0.88
53740,3756,10914,-2.64
53754,3730,11013,-1.35
53764,3730,11107,-1.49
53772,3737,11235,-1.53
53775,3725,11236,0.56
53787,3704,11259,1.18
53798,3711,11422,-0.64
53806,3634,10539,0.13
53810,3658,10554,-1.21
53817,3602,10614,-0.63
53821,3634,10718,-0.53
53853,3642,11057,-0.54
53854,3635,11004,-0.75
53859,3605,11040,0.42
53863,3704,11157,-0.5
53868,3604,11130,-0.55
53877,3608,11215,-0.99
53882,3604,11302,0.23
53884,3630,11302,-0.3
53898,3603,11408,-1.83
53903,3558,10543,0.72
53910,3540,10612,0.3
53915,3532,10640,0.63
53923,3544,10738,-0.91
53929,3512,10748,-1.47
53942,3547,10922,-1.26
53948,3453,10938,-2.51
53959,3507,11104,0.12
53963,3539,11122,-1.13
53968,3517,11140,0.13
53975,3529,11225,-1.36
53986,3519,11355,-1.64
54012,4434,11738,-0.53
54026,4434,12054,-0.05
54027,4357,11919,-0.6
54041,4448,12304,1.18
54049,4415,12358,-1.21
54063,4458,12600,0.68
54064,4423,12509,0.22
54094,4430,12940,-0.93
54096,4424,13111,-2.25
54102,4357,11607,1.05
54115,4338,11802,-1.01
54134,4336,12117,0.51
54135,4336,12216,-0.9
54142,4331,12327,-2.16
54157,4307,12423,-1.76
54161,4354,12513,-0.8
54165,4333,12538,-1.16
54171,4342,12631,0.3
54181,4342,12720,-0.41
54186,4322,12812,0.55
54195,4318,12947,1.01
54208,4212,11628,1.67
54213,4256,11901,1.36
54218,4218,11850,0.68
54226,4220,12042,1.27
54236,4223,12233,-1.6
54243,4247,12406,-0.81
54254,4232,12403,-1.36
54259,4204,12452,-1.0
54260,4255,12505,-1.83
54263,4258,12605,-0.21
54266,4232,12538,-0.63
54273,4259,12645,-0.06
54276,4224,12648,-1.5
54284,4209,12730,-0.51
54285,4224,12807,-1.19
54286,4232,12900,-0.11
54292,4252,12930,0.88
54308,4112,11638,1.43
54311,4158,11746,1.6
54324,4133,12026,-0.77
54326,4125,11937,-0.19
54333,4158,12251,-1.71
54339,4105,12260,-0.73
54342,4144,12331,-1.93
54346,4118,12347,-1.22
54351,4155,12404,-1.31
54353,4143,12502,-0.42
54363,4141,12554,-0.4
54374,4148,12653,-0.72
54377,4109,12613,-0.37
54386,4125,12811,-1.47
54401,4046,11455,1.07
54405,4025,11530,0.94
54406,4027,11558,1.41
54416,4023,11652,0.59
54423,4058,11755,1.13
54429,4012,11757,-0.88
54436,4025,11857,-0.32
54449,3951,11931,-1.08
