Stanum,Lat,Lon,Rain
50136,5258,12231,-0.92
50246,5221,12443,0.82
50247,5202,12334,0.4
50349,5140,12424,0.51
50353,5144,12638,-0.52
50425,5015,12011,0.56
50434,5029,12141,1.39
50442,5024,12407,0.96
50468,5015,12728,-0.38
50514,4935,11719,0.45
50527,4915,11942,1.12
50548,4912,12343,0.95
50557,4909,12514,1.26
50564,4925,12720,-0.47
50603,4841,11649,-0.96
50618,4813,11816,0.31
50639,4800,12244,1.07
50656,4816,12630,0.61
50658,4805,12547,-0.78
50727,4710,11956,1.15
50739,4718,12315,1.4
50742,4748,12429,1.15
50745,4723,12355,1.33
50756,4727,12652,0.82
50758,4709,12554,0.17
50774,4742,12850,-1.16
50788,4714,13160,-1.08
50834,4636,12113,1.3
50844,4624,12327,0.6
50853,4637,12658,-0.33
50854,4623,12519,-0.7
50862,4659,12759,0.37
50873,4647,13018,-1.8
50877,4618,12935,-1.01
50888,4623,13210,-1.0
50915,4531,11658,0.03
50936,4538,12250,1.12
50945,4530,12414,1.22
50948,4500,12401,1.27
50949,4505,12452,0.72
50950,4542,12515,1.4
50953,4556,12634,0.82
50963,4558,12844,0.47
50968,4513,12758,1.44
50973,4545,13036,-0.8
50978,4518,13055,-0.93
50983,4546,13253,0.1
51053,4803,8624,-1.76
51060,4742,8652,-0.66
51068,4707,8729,-1.4
51076,4744,8805,-0.65
51087,4701,8930,-2.47
51133,4644,8300,-0.37
51156,4649,8545,0.75
51232,4511,8233,-1.52
51238,4454,8204,-0.83
51241,4556,8336,0.84
51243,4537,8451,0.8
51334,4434,8249,-0.14
51367,4410,8651,-0.85
51469,4327,8711,1.27
51470,4353,8807,0.92
51477,4321,8819,-0.79
51526,4214,8813,1.1
51542,4302,8409,0.03
51567,4203,8636,-0.82
51573,4257,8914,-0.18
51628,4107,8023,0.96
51639,4115,8246,-1.26
51656,4144,8549,0.85
51704,3944,7613,-0.94
51705,3943,7515,0.32
51709,3929,7545,-0.61
51720,4030,7903,0.45
