Stanum,Lat,Lon,Rain
50136,5258,12231,0.95
50246,5221,12443,0.46
50247,5202,12334,-1.46
50349,5140,12424,-1.74
50353,5144,12638,-0.58
50425,5015,12011,-0.08
50434,5029,12141,-0.02
50442,5024,12407,-2.32
50468,5015,12728,-0.23
50514,4935,11719,-0.11
50527,4915,11942,-1.98
50548,4912,12343,-1.22
50557,4909,12514,-0.31
50564,4925,12720,-0.88
50603,4841,11649,-0.34
50618,4813,11816,-1.18
50639,4800,12244,-0.32
50656,4816,12630,0.23
50658,4805,12547,-0.5
50727,4710,11956,-0.14
50739,4718,12315,-1.48
50742,4748,12429,-0.86
50745,4723,12355,-0.18
50756,4727,12652,-0.72
50758,4709,12554,0.85
50774,4742,12850,0.4
50788,4714,13160,-0.17
50834,4636,12113,-0.38
50844,4624,12327,0.96
50853,4637,12658,0.55
50854,4623,12519,0.95
50862,4659,12759,1.42
50873,4647,13018,0.33
50877,4618,12935,0.73
50888,4623,13210,0.94
50915,4531,11658,0.61
50936,4538,12250,0.98
50945,4530,12414,0.12
50948,4500,12401,0.1
50949,4505,12452,0.81
50950,4542,12515,0.48
50953,4556,12634,1.17
50963,4558,12844,0.71
50968,4513,12758,0.36
50973,4545,13036,1.08
50978,4518,13055,0.99
50983,4546,13253,0.75
51053,4803,8624,-1.26
51060,4742,8652,-1.1
51068,4707,8729,-1.09
51076,4744,8805,-1.64
51087,4701,8930,-1.67
51133,4644,8300,-1.56
51156,4649,8545,-0.36
51232,4511,8233,0.32
51238,4454,8204,-0.58
51241,4556,8336,-0.57
51243,4537,8451,-0.18
51334,4434,8249,-1.4
51367,4410,8651,-0.08
51469,4327,8711,-1.43
51470,4353,8807,0.03
51477,4321,8819,-0.81
51526,4214,8813,-0.79
51542,4302,8409,0.35
51567,4203,8636,-0.2
51573,4257,8914,-0.2
51628,4107,8023,1.47
51639,4115,8246,-0.82
51656,4144,8549,-0.77
51704,3944,7613,-0.89
51705,3943,7515,0.97
51709,3929,7545,-0.64
51720,4030,7903,0.43
51730,4033,8116,1.68
51747,3900,8340,-0.16
51765,4038,8742,-0.39
51810,3855,7738,0.21
51811,3826,7716,-0.71
