Stanum,Lat,Lon,Rain
50136,5258,12231,-0.37
50246,5221,12443,0.31
50247,5202,12334,0.63
50349,5140,12424,0.78
50353,5144,12638,-0.46
50425,5015,12011,-1.53
50434,5029,12141,-1.85
50442,5024,12407,-0.47
50468,5015,12728,-1.04
50514,4935,11719,-1.7
50527,4915,11942,-1.16
50548,4912,12343,-1.18
50557,4909,12514,-1.01
50564,4925,12720,-0.77
50603,4841,11649,-1.45
50618,4813,11816,-1.37
50639,4800,12244,-1.0
50656,4816,12630,-1.44
50658,4805,12547,-2.0
50727,4710,11956,-1.19
50739,4718,12315,-1.88
50742,4748,12429,-1.65
50745,4723,12355,-0.41
50756,4727,12652,-1.76
50758,4709,12554,-2.36
50774,4742,12850,-2.12
50788,4714,13160,-1.55
50834,4636,12113,-1.54
50844,4624,12327,-0.35
50853,4637,12658,-2.08
50854,4623,12519,-2.1
50862,4659,12759,-2.46
50873,4647,13018,-1.63
50877,4618,12935,-2.01
50888,4623,13210,-0.32
50915,4531,11658,0.78
50936,4538,12250,-1.58
50945,4530,12414,-1.22
50948,4500,12401,-1.76
50949,4505,12452,-2.12
50950,4542,12515,-2.6
50953,4556,12634,-2.17
50963,4558,12844,-1.41
50968,4513,12758,-2.18
50973,4545,13036,0.21
50978,4518,13055,0.56
50983,4546,13253,0.07
51053,4803,8624,-0.8
51060,4742,8652,-0.28
51068,4707,8729,0.74
51076,4744,8805,-0.82
51087,4701,8930,-0.08
51133,4644,8300,0.96
51156,4649,8545,1.2
51232,4511,8233,0.28
51238,4454,8204,1.13
51241,4556,8336,1.02
51243,4537,8451,1.05
51334,4434,8249,-1.36
51367,4410,8651,-0.76
51469,4327,8711,0.7
51470,4353,8807,0.65
51477,4321,8819,-0.9
51526,4214,8813,0.37
51542,4302,8409,-0.23
51567,4203,8636,-1.05
51573,4257,8914,-0.2
51628,4107,8023,-1.4
51639,4115,8246,-0.85
51656,4144,8549,-0.81
51704,3944,7613,-0.82
51705,3943,7515,-1.41
51709,3929,7545,-0.71
51720,4030,7903,-0.69
51730,4033,8116,-0.78
51747,3900,8340,-0.16
51765,4038,8742,-0.43
