Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-0.16,3.18,15.23
50246,5221,12443,-1.82,0.0,0.0
50247,5202,12334,-1.46,0.0,0.0
50349,5140,12424,-1.74,0.0,0.0
50353,5144,12638,-0.64,4.17,114.25
50425,5015,12011,-0.19,3.19,35.75
50434,5029,12141,-0.29,3.54,29.49
50442,5024,12407,0.24,3.68,52.39
50468,5015,12728,-0.58,4.7,73.76
50514,4935,11719,0.75,1.85,14.23
50527,4915,11942,0.62,2.21,23.83
50548,4912,12343,1.11,1.88,9.74
50557,4909,12514,0.35,3.03,105.08
50564,4925,12720,0.24,3.27,35.62
50603,4841,11649,0.87,1.53,28.14
50618,4813,11816,0.19,2.2,76.39
50639,4800,12244,1.2,1.4,15.14
50656,4816,12630,1.05,1.16,11.58
50658,4805,12547,1.05,0.79,4.35
50727,4710,11956,1.09,1.54,11.27
50739,4718,12315,0.6,2.42,64.11
50742,4748,12429,1.06,1.54,21.63
50745,4723,12355,0.48,2.54,55.17
50756,4727,12652,0.88,2.5,26.1
50758,4709,12554,0.94,1.91,34.41
50774,4742,12850,1.46,2.06,14.81
50788,4714,13160,0.43,2.99,59.51
50834,4636,12113,1.18,1.23,17.09
50844,4624,12327,0.65,1.95,42.03
50853,4637,12658,-0.07,4.11,117.42
50854,4623,12519,-0.52,3.99,251.73
50862,4659,12759,0.08,4.47,84.2
50873,4647,13018,1.23,1.97,17.25
50877,4618,12935,-0.68,5.31,99.84
50888,4623,13210,1.09,1.68,11.99
50915,4531,11658,0.82,1.35,6.43
50936,4538,12250,0.71,1.85,61.88
50945,4530,12414,-1.47,5.64,361.45
50948,4500,12401,0.93,1.53,42.09
50949,4505,12452,0.58,2.35,40.86
50950,4542,12515,0.73,2.33,61.18
50953,4556,12634,0.91,2.22,34.17
50963,4558,12844,-0.05,4.33,94.02
50968,4513,12758,-0.81,6.22,255.51
50973,4545,13036,-0.26,3.81,48.98
50978,4518,13055,0.26,3.33,51.77
50983,4546,13253,1.32,1.54,8.21
51053,4803,8624,-0.65,0.29,0.55
51060,4742,8652,0.02,0.35,1.46
51068,4707,8729,1.24,0.79,7.64
51076,4744,8805,1.48,0.89,3.25
51087,4701,8930,1.22,0.75,4.38
51133,4644,8300,0.84,1.39,12.39
51156,4649,8545,0.93,0.66,4.62
51232,4511,8233,-0.27,0.34,0.6
51238,4454,8204,1.06,0.81,9.71
51241,4556,8336,0.99,1.23,5.64
51243,4537,8451,1.15,0.91,6.2
51334,4434,8249,-0.87,0.17,0.19
51367,4410,8651,1.48,0.81,6.19
51469,4327,8711,-1.43,0.0,0.0
51470,4353,8807,-0.67,3.43,44.56
51477,4321,8819,0.46,0.49,1.41
51526,4214,8813,1.49,0.55,2.66
51542,4302,8409,0.86,1.31,4.27
51567,4203,8636,1.61,0.61,2.96
51573,4257,8914,-0.13,0.15,0.27
51628,4107,8023,0.66,0.43,1.08
51639,4115,8246,-0.84,0.05,0.05
51656,4144,8549,-0.86,0.06,0.02
51704,3944,7613,-0.87,0.1,0.14
51705,3943,7515,-0.32,0.31,2.14
51709,3929,7545,-0.71,0.05,0.05
51720,4030,7903,-0.8,0.2,0.32
51730,4033,8116,-0.92,0.06,0.03
51747,3900,8340,-0.16,0.0,0.0
51765,4038,8742,0.27,0.37,2.43
51810,3855,7738,-0.28,0.22,1.04
51811,3826,7716,-0.62,0.09,0.26
51818,3737,7817,-0.52,0.1,0.28
51828,3708,7956,-0.26,0.31,2.88
51839,3704,8234,-0.23,0.19,0.8
51855,3809,8533,2.32,0.44,5.69
51931,3651,8139,0.26,0.47,6.75
52101,4336,9303,-0.54,2.6,36.73
52112,4345,9459,-0.27,0.11,0.13
52118,4316,9442,0.24,0.51,2.38
52203,4249,9331,-0.49,0.14,0.16
52313,4132,9440,-0.41,0.2,0.78
52323,4148,9702,0.32,0.45,2.55
52533,3946,9829,-0.82,0.24,1.12
52546,3922,9950,0.52,1.63,39.48
52602,3845,9320,-0.32,0.11,0.07
52652,3905,10017,0.67,0.84,8.33
52674,3813,10156,0.68,1.35,7.38
52679,3753,10252,-0.03,1.76,16.26
52681,3838,10305,0.9,0.89,4.76
52707,3648,9341,-0.42,0.17,0.5
52787,3712,10252,-0.24,3.08,18.72
52797,3711,10403,-1.01,2.41,27.55
52818,3625,9454,2.88,1.11,5.87
52825,3626,9626,2.35,0.63,1.92
52836,3618,9806,-1.46,3.0,23.3
52856,3616,10037,-3.82,5.64,115.88
52866,3640,10144,-1.01,3.78,41.96
52868,3601,10122,-2.3,3.62,35.25
52876,3620,10250,-2.06,5.04,129.08
52884,3621,10357,-1.57,3.01,49.43
52895,3634,10441,-0.42,2.43,52.6
52908,3513,9305,-0.2,2.72,16.28
52943,3535,9960,-2.66,4.84,34.4
52955,3535,10044,-2.37,5.98,84.07
52974,3533,10202,-1.65,4.43,46.42
52983,3552,10409,-0.2,3.15,35.72
52984,3535,10311,-0.38,4.01,44.77
52986,3522,10352,-1.6,5.81,125.88
52996,3523,10500,-0.47,3.65,24.96
53068,4338,11156,0.87,1.23,7.24
53083,4437,11409,-0.1,0.43,1.33
53149,4232,11008,0.93,1.43,16.82
53192,4401,11500,0.93,1.34,21.41
53231,4124,10624,-0.13,0.0,0.0
53336,4134,10831,-0.56,2.69,53.02
53352,4142,11026,0.55,2.02,18.91
53362,4133,11139,-0.64,3.46,59.68
53391,4154,11400,0.89,1.24,6.57
53399,4109,11442,-1.29,4.17,35.63
53446,4032,10953,-1.3,4.78,118.32
53463,4051,11134,-2.18,8.52,483.44
53478,4000,11228,-2.48,8.54,170.3
53480,4102,11304,-0.32,3.26,23.88
53487,4005,11325,-3.26,7.48,134.82
53490,4026,11404,-2.56,6.91,106.83
53513,4044,10722,0.88,1.44,9.43
53519,3912,10646,-0.74,2.73,57.02
53529,3905,10758,0.21,3.05,29.84
53543,3949,11001,-1.93,7.13,239.15
53564,3922,11113,-2.92,10.95,438.66
53578,3922,11226,-3.26,11.58,762.22
53588,3856,11331,-2.14,12.09,319.44
53593,3950,11434,-2.02,4.89,94.78
53594,3927,11413,-1.41,5.32,114.3
53612,3759,10611,-3.07,0.0,0.0
53614,3828,10612,0.36,1.98,24.25
53615,3848,10642,0.74,1.99,21.83
53646,3816,10947,-2.54,10.64,585.13
53651,3849,11028,-2.86,14.45,621.29
53663,3856,11149,-2.87,11.24,559.87
53664,3828,11108,-2.87,11.27,469.44
53673,3844,11243,-2.64,12.64,350.47
53687,3747,11338,-1.54,0.0,0.0
53704,3732,10511,0.59,1.93,27.46
53705,3729,10541,0.1,2.47,44.68
53723,3748,10715,-2.4,5.56,129.55
53725,3735,10735,-1.46,4.39,74.21
53735,3737,10848,-0.83,5.14,104.69
53738,3655,10810,-0.71,4.44,85.4
53740,3756,10914,-1.21,4.7,47.91
53754,3730,11013,-1.06,5.01,98.67
53764,3730,11107,-0.54,5.17,106.6
53772,3737,11235,-0.52,4.03,47.54
53775,3725,11236,0.02,3.28,55.27
53787,3704,11259,-1.34,6.44,265.46
53798,3711,11422,-1.02,6.26,187.24
53806,3634,10539,-0.92,4.26,100.85
53810,3658,10554,0.29,2.47,41.42
53817,3602,10614,0.88,2.11,9.29
53821,3634,10718,-0.28,3.6,23.86
53853,3642,11057,-0.11,3.65,59.35
53854,3635,11004,-2.78,0.0,0.0
53859,3605,11040,-0.02,3.37,82.88
53863,3704,11157,0.3,2.95,28.86
53868,3604,11130,-0.47,4.09,77.67
53877,3608,11215,-1.44,5.9,230.82
53882,3604,11302,-1.64,0.0,0.0
53884,3630,11302,-2.04,7.42,315.7
53898,3603,11408,-0.96,6.07,125.84
53903,3558,10543,0.29,2.82,21.1
53910,3540,10612,-1.77,0.0,0.0
53915,3532,10640,0.8,2.24,35.71
53923,3544,10738,0.21,3.09,38.02
53929,3512,10748,0.76,2.35,85.37
53942,3547,10922,0.68,2.66,28.54
53948,3453,10938,0.08,0.92,14.63
53959,3507,11104,-0.32,3.74,90.06
53963,3539,11122,-1.0,4.85,289.36
53968,3517,11140,-0.74,4.78,153.93
53975,3529,11225,-1.84,6.75,204.46
53986,3519,11355,-1.0,5.84,178.4
54012,4434,11738,0.92,1.52,13.26
54026,4434,12054,0.76,0.96,7.6
54027,4357,11919,0.97,1.63,43.01
54041,4448,12304,0.89,1.6,59.34
54049,4415,12358,0.84,1.09,8.67
54063,4458,12600,1.23,1.26,17.84
54064,4423,12509,0.84,0.42,1.86
54094,4430,12940,1.57,1.12,6.81
54096,4424,13111,1.52,1.35,7.11
54102,4357,11607,0.67,0.94,7.34
54115,4338,11802,0.93,1.28,10.93
54134,4336,12117,-0.22,0.46,1.94
54135,4336,12216,-0.47,0.38,1.13
54142,4331,12327,0.34,0.6,3.03
54157,4307,12423,0.44,0.37,0.95
54161,4354,12513,1.03,0.83,5.96
54165,4333,12538,0.9,0.7,2.92
54171,4342,12631,-1.4,0.0,0.0
54181,4342,12720,1.85,1.59,7.92
54186,4322,12812,1.63,1.48,7.54
54195,4318,12947,1.28,1.65,11.28
54208,4212,11628,0.92,1.12,4.07
54213,4256,11901,0.26,0.64,5.02
54218,4218,11850,0.15,0.53,1.14
54226,4220,12042,0.86,0.65,3.8
54236,4223,12233,1.04,1.86,24.78
54243,4247,12406,0.87,1.27,16.65
54254,4232,12403,1.09,1.52,11.49
54259,4204,12452,0.01,5.75,223.39
54260,4255,12505,1.29,1.32,14.61
54263,4258,12605,1.58,1.13,3.78
54266,4232,12538,0.87,3.25,76.05
54273,4259,12645,1.78,1.34,6.95
54276,4224,12648,1.64,2.5,22.1
54284,4209,12730,1.7,2.09,16.16
54285,4224,12807,1.52,2.21,46.5
54286,4232,12900,1.18,2.03,16.81
54292,4252,12930,1.36,1.55,7.66
54308,4112,11638,-0.46,4.19,68.76
54311,4158,11746,1.07,1.45,11.19
54324,4133,12026,0.86,2.15,18.63
54326,4125,11937,0.83,2.03,30.28
54333,4158,12251,0.58,1.35,12.7
54339,4105,12260,1.25,2.2,45.8
54342,4144,12331,1.14,2.44,44.32
54346,4118,12347,0.45,4.93,113.48
54351,4155,12404,0.13,5.54,173.02
54353,4143,12502,0.07,5.4,118.13
54363,4141,12554,1.3,3.22,42.98
54374,4148,12653,1.29,2.86,33.04
54377,4109,12613,-0.5,7.92,208.45
54386,4125,12811,-0.8,5.64,103.31
54401,4046,11455,-3.32,8.74,189.9
54405,4025,11530,-1.92,5.29,78.84
54406,4027,11558,-2.29,7.52,237.4
54416,4023,11652,-0.12,5.58,133.94
54423,4058,11755,-0.17,4.26,99.35
54429,4012,11757,-1.65,12.11,2142.11
54436,4025,11857,0.1,5.07,251.75
54449,3951,11931,-0.71,7.47,259.64
54452,4048,11948,-0.37,4.83,141.44
54454,4020,12018,0.13,4.79,149.3
54455,4037,12039,0.77,3.02,56.59
54470,4101,12203,0.75,3.29,100.16
54471,4040,12210,0.05,5.26,206.44
54476,4011,12209,-0.38,6.24,214.43
54486,4020,12317,-0.22,7.2,294.79
54493,4043,12447,-0.15,8.67,294.38
54497,4002,12420,-0.63,9.25,422.76
54511,3948,11628,-0.63,5.82,254.05
54518,3910,11624,-1.99,9.28,513.54
54525,3944,11717,-2.41,12.31,2014.82
54527,3905,11703,-0.68,6.13,201.42
54534,3939,11806,-2.16,11.3,696.22
54539,3926,11853,-1.3,8.18,253.48
54563,3938,12201,-1.87,11.2,855.0
54579,3916,12235,-1.01,7.58,264.48
54584,3943,12257,-0.49,7.43,258.9
54602,3844,11529,-1.43,8.07,221.66
54606,3813,11545,-1.43,7.56,231.0
54618,3805,11633,-2.94,0.0,0.0
54623,3903,11743,-1.13,7.96,274.55
54624,3824,11719,-1.93,10.05,309.57
54662,3854,12138,-0.99,8.18,703.19
54705,3722,11523,-0.12,3.84,83.6
54715,3719,11631,-0.0,4.75,142.35
54725,3730,11732,0.0,4.65,71.47
54727,3639,11731,-1.88,9.6,431.81
54744,3735,11833,0.13,4.71,107.56
54751,3756,12044,0.02,4.78,258.88
54753,3738,12020,0.57,3.82,131.67
54764,3729,12114,-1.16,0.0,0.0
54776,3724,12242,1.07,2.29,47.48
54808,3613,11538,0.68,3.18,60.45
54823,3636,11700,1.15,2.76,53.56
54826,3615,11706,0.72,4.73,64.89
54836,3611,11810,-0.02,5.21,81.88
54842,3647,12000,0.19,4.68,115.87
54843,3645,11912,0.68,3.32,42.15
54857,3604,12020,0.94,2.4,46.54
54863,3647,12111,1.59,1.48,8.75
54909,3505,11531,-0.72,7.44,526.13
54916,3534,11651,0.56,3.53,181.56
54929,3516,11758,-0.17,6.25,178.25
54936,3534,11850,-0.12,5.68,268.35
54945,3528,11933,-0.83,7.64,974.33
55228,3230,8005,0.84,0.68,2.22
