Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,0.03,2.95,43.77
50246,5221,12443,1.11,1.63,19.08
50247,5202,12334,1.55,0.83,4.07
50349,5140,12424,0.36,3.61,69.25
50353,5144,12638,1.05,1.85,21.96
50425,5015,12011,1.01,1.37,8.43
50434,5029,12141,1.12,1.7,19.83
50442,5024,12407,0.36,3.48,51.68
50468,5015,12728,0.91,2.47,39.27
50514,4935,11719,0.96,1.5,15.64
50527,4915,11942,0.14,2.73,54.54
50548,4912,12343,-0.24,3.98,74.67
50557,4909,12514,0.33,3.05,66.63
50564,4925,12720,1.52,0.91,9.46
50603,4841,11649,0.66,0.83,4.86
50618,4813,11816,0.94,1.28,14.39
50639,4800,12244,-0.57,4.75,291.81
50656,4816,12630,1.13,1.63,11.74
50658,4805,12547,0.95,2.14,31.8
50727,4710,11956,1.23,1.32,9.91
50739,4718,12315,0.81,2.1,47.62
50742,4748,12429,0.32,0.55,2.12
50745,4723,12355,1.16,1.52,19.49
50756,4727,12652,0.81,2.65,78.83
50758,4709,12554,0.88,1.0,17.7
50774,4742,12850,1.72,0.7,6.78
50788,4714,13160,1.06,0.61,2.59
50834,4636,12113,0.66,2.35,58.41
50844,4624,12327,0.88,1.55,31.13
50853,4637,12658,0.33,0.38,1.81
50854,4623,12519,1.01,1.22,8.73
50862,4659,12759,-0.45,0.17,0.35
50873,4647,13018,0.23,0.35,0.62
50877,4618,12935,1.02,0.46,4.26
50888,4623,13210,0.71,0.77,2.57
50915,4531,11658,0.4,0.78,3.99
50936,4538,12250,0.42,0.51,1.67
50945,4530,12414,0.95,0.97,8.85
50948,4500,12401,0.9,1.14,9.6
50949,4505,12452,0.9,1.21,13.09
50950,4542,12515,0.77,2.25,135.27
50953,4556,12634,-0.15,0.22,0.82
50963,4558,12844,0.25,0.27,1.11
50968,4513,12758,1.19,1.27,11.66
50973,4545,13036,1.13,1.7,29.06
50978,4518,13055,1.07,1.99,59.97
50983,4546,13253,1.09,1.99,25.13
51053,4803,8624,-1.43,0.01,0.0
51060,4742,8652,-0.93,0.16,0.36
51068,4707,8729,-1.15,0.21,0.48
51076,4744,8805,-0.84,0.24,1.1
51087,4701,8930,-1.51,0.1,0.22
51133,4644,8300,-0.54,0.32,1.06
51156,4649,8545,-1.79,0.18,0.54
51232,4511,8233,0.49,0.46,1.17
51238,4454,8204,0.36,0.55,2.23
51241,4556,8336,-1.5,0.27,0.6
51243,4537,8451,-1.39,0.12,0.36
51334,4434,8249,-0.63,0.21,0.36
51367,4410,8651,0.03,0.38,1.39
51469,4327,8711,1.06,1.41,6.19
51470,4353,8807,-0.24,2.99,55.67
51477,4321,8819,-0.07,0.38,1.67
51526,4214,8813,-0.12,0.3,1.6
51542,4302,8409,-1.09,2.44,17.46
51567,4203,8636,0.09,0.31,0.87
51573,4257,8914,-0.2,0.07,0.08
51628,4107,8023,1.34,0.89,6.96
51639,4115,8246,-0.54,0.16,0.22
51656,4144,8549,-0.67,0.14,0.15
51704,3944,7613,-0.38,0.29,1.17
51705,3943,7515,1.22,1.04,8.68
51709,3929,7545,0.19,0.31,1.14
51720,4030,7903,0.33,0.41,1.32
51730,4033,8116,1.44,0.5,1.48
51747,3900,8340,-0.16,0.0,0.0
51765,4038,8742,-0.43,0.06,0.11
51810,3855,7738,2.43,0.75,6.03
51811,3826,7716,2.11,0.62,7.58
51818,3737,7817,-0.49,0.15,0.41
