Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,1.89,1.19,5.42
50246,5221,12443,1.43,1.74,15.64
50247,5202,12334,0.49,3.78,35.25
50349,5140,12424,-0.13,5.55,81.35
50353,5144,12638,1.1,2.34,22.05
50425,5015,12011,0.98,2.12,14.75
50434,5029,12141,0.09,3.58,23.31
50442,5024,12407,-0.33,6.06,177.45
50468,5015,12728,0.49,3.5,48.54
50514,4935,11719,-0.38,3.12,49.85
50527,4915,11942,1.58,1.07,4.83
50548,4912,12343,0.65,3.44,78.83
50557,4909,12514,-0.73,5.55,127.19
50564,4925,12720,0.3,4.04,51.87
50603,4841,11649,0.78,1.56,8.99
50618,4813,11816,-0.27,2.94,84.08
50639,4800,12244,1.03,2.65,49.08
50656,4816,12630,-0.8,6.27,181.53
50658,4805,12547,0.77,3.38,60.06
50727,4710,11956,1.16,2.13,18.97
50739,4718,12315,0.54,3.74,73.68
50742,4748,12429,-0.08,4.45,101.85
50745,4723,12355,0.74,3.17,44.09
50756,4727,12652,0.05,4.34,92.07
50758,4709,12554,-0.97,7.43,175.62
50774,4742,12850,-0.43,5.94,99.21
50788,4714,13160,0.07,3.53,72.98
50834,4636,12113,0.8,3.17,32.06
50844,4624,12327,0.86,2.8,24.17
50853,4637,12658,-0.14,5.36,144.29
50854,4623,12519,-0.29,4.95,75.12
50862,4659,12759,0.47,4.4,64.4
50873,4647,13018,0.07,3.49,55.72
50877,4618,12935,0.06,4.05,68.99
50888,4623,13210,-0.39,4.09,59.86
50915,4531,11658,0.84,1.44,14.3
50936,4538,12250,-1.13,6.28,283.21
50945,4530,12414,-2.37,9.41,476.38
50948,4500,12401,-0.28,4.72,231.82
50949,4505,12452,-1.14,5.98,208.81
50950,4542,12515,-0.12,4.66,172.05
50953,4556,12634,-0.42,5.2,76.36
50963,4558,12844,-1.04,6.96,105.58
50968,4513,12758,-1.33,8.65,102.82
50973,4545,13036,-0.18,4.06,66.14
50978,4518,13055,-1.26,5.96,89.47
50983,4546,13253,-1.15,5.23,59.61
51053,4803,8624,0.6,0.58,6.95
51060,4742,8652,-0.81,0.3,0.68
51068,4707,8729,-0.24,0.36,1.8
51076,4744,8805,0.9,1.08,7.83
51087,4701,8930,0.65,0.63,3.76
51133,4644,8300,1.26,0.98,9.54
51156,4649,8545,0.47,0.42,1.35
51232,4511,8233,-0.92,0.22,0.52
51238,4454,8204,0.86,0.73,5.15
51241,4556,8336,0.91,0.89,5.76
51243,4537,8451,-0.62,0.25,1.24
51334,4434,8249,-0.5,0.23,0.38
51367,4410,8651,0.03,1.72,47.62
51469,4327,8711,0.27,3.71,35.01
51470,4353,8807,0.48,2.77,52.8
51477,4321,8819,1.08,1.14,20.77
51526,4214,8813,0.17,0.45,2.08
