Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-1.38,3.74,19.46
50246,5221,12443,-0.69,4.69,54.6
50247,5202,12334,-0.96,6.23,41.22
50349,5140,12424,-1.34,8.54,100.81
50353,5144,12638,-1.42,3.87,34.58
50425,5015,12011,-0.42,2.43,30.2
50434,5029,12141,-0.49,3.15,32.53
50442,5024,12407,-1.83,8.77,116.96
50468,5015,12728,-1.67,5.3,54.96
50514,4935,11719,0.32,1.75,17.2
50527,4915,11942,0.55,1.55,9.49
50548,4912,12343,-2.3,7.15,214.9
50557,4909,12514,-2.68,7.26,92.42
50564,4925,12720,-1.18,4.7,34.29
50603,4841,11649,0.45,1.55,22.05
50618,4813,11816,0.39,1.73,13.53
50639,4800,12244,-0.32,3.53,27.33
50656,4816,12630,-0.33,3.61,31.96
50658,4805,12547,-1.64,5.51,168.53
50727,4710,11956,-1.57,4.22,49.26
50739,4718,12315,-0.81,3.87,47.05
50742,4748,12429,-0.13,2.73,23.38
50745,4723,12355,-0.45,3.1,25.68
50756,4727,12652,0.57,2.58,14.04
50758,4709,12554,-1.25,4.83,59.3
50774,4742,12850,-0.14,3.74,32.12
50788,4714,13160,0.94,1.68,11.64
50834,4636,12113,-1.24,4.91,58.97
50844,4624,12327,0.54,2.33,12.57
50853,4637,12658,-0.29,3.33,22.63
50854,4623,12519,-1.61,4.55,129.11
50862,4659,12759,-1.93,7.54,115.44
50873,4647,13018,-0.01,3.34,90.15
50877,4618,12935,-0.6,3.74,53.92
50888,4623,13210,0.63,0.69,1.89
50915,4531,11658,-0.61,2.36,15.1
50936,4538,12250,0.12,2.76,37.35
50945,4530,12414,-1.45,4.35,75.94
50948,4500,12401,0.39,2.28,13.16
50949,4505,12452,-1.4,4.22,86.02
50950,4542,12515,-1.37,4.27,49.81
50953,4556,12634,-0.1,3.25,26.27
50963,4558,12844,-0.4,3.63,32.81
50968,4513,12758,-0.66,4.29,38.72
50973,4545,13036,1.23,1.32,7.82
50978,4518,13055,-0.1,3.07,34.47
50983,4546,13253,1.03,1.08,6.58
51053,4803,8624,0.63,0.49,3.44
51060,4742,8652,0.78,0.63,6.65
51068,4707,8729,0.6,1.0,27.43
51076,4744,8805,0.92,0.85,4.63
51087,4701,8930,0.57,0.56,1.61
51133,4644,8300,0.44,0.62,3.91
51156,4649,8545,0.31,0.48,3.29
51232,4511,8233,-0.48,0.32,1.12
51238,4454,8204,0.28,0.52,1.07
51241,4556,8336,0.8,1.4,14.77
51243,4537,8451,-0.55,0.25,1.02
51334,4434,8249,-1.08,0.17,0.11
