Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-1.63,5.88,66.75
50246,5221,12443,-1.31,7.38,178.85
50247,5202,12334,-0.05,4.02,44.02
50349,5140,12424,-0.69,5.95,59.91
50353,5144,12638,-0.97,4.65,88.88
50425,5015,12011,-1.17,4.53,114.59
50434,5029,12141,0.11,3.02,16.79
50442,5024,12407,-0.0,4.11,36.3
50468,5015,12728,-0.36,4.36,78.49
50514,4935,11719,1.0,1.32,6.85
50527,4915,11942,0.15,2.72,33.65
50548,4912,12343,0.15,3.41,48.31
50557,4909,12514,-1.6,6.47,153.31
50564,4925,12720,-1.12,5.97,231.39
50603,4841,11649,0.92,1.36,8.61
50618,4813,11816,-0.36,2.71,52.38
50639,4800,12244,0.19,3.36,70.4
50656,4816,12630,-0.54,4.52,51.28
50658,4805,12547,-0.93,5.09,84.33
50727,4710,11956,0.27,2.51,13.19
50739,4718,12315,-0.99,5.22,244.83
50742,4748,12429,-1.66,5.9,160.86
50745,4723,12355,0.47,2.56,51.62
50756,4727,12652,-0.59,5.19,117.49
50758,4709,12554,-2.51,10.25,823.08
50774,4742,12850,0.29,4.1,69.92
50788,4714,13160,-0.68,4.76,109.99
50834,4636,12113,-1.65,5.85,90.48
50844,4624,12327,-0.64,3.69,77.55
50853,4637,12658,-1.4,6.58,191.0
50854,4623,12519,-2.69,8.67,531.71
50862,4659,12759,-0.83,6.18,176.53
50873,4647,13018,0.76,2.93,63.23
50877,4618,12935,-0.51,4.99,104.77
50888,4623,13210,1.02,2.0,14.41
50915,4531,11658,-1.12,2.99,95.33
50936,4538,12250,-0.41,3.19,49.91
50945,4530,12414,-2.73,10.41,718.85
50948,4500,12401,-2.41,8.52,363.78
50949,4505,12452,-2.82,8.46,357.63
50950,4542,12515,-2.61,8.66,340.05
50953,4556,12634,-1.59,6.94,485.78
50963,4558,12844,-0.49,5.12,123.37
50968,4513,12758,-0.14,4.77,99.9
50973,4545,13036,0.55,2.59,44.78
50978,4518,13055,0.22,3.4,112.95
50983,4546,13253,0.87,2.33,37.29
51053,4803,8624,0.46,0.5,1.77
51060,4742,8652,1.5,0.6,2.87
51068,4707,8729,0.45,0.49,1.6
51076,4744,8805,0.49,0.47,1.09
51087,4701,8930,1.08,0.67,8.07
51133,4644,8300,-1.06,0.22,0.32
51156,4649,8545,-0.38,0.37,1.07
51232,4511,8233,1.1,0.58,2.19
51238,4454,8204,0.94,0.73,1.66
51241,4556,8336,0.87,1.39,8.24
51243,4537,8451,-0.87,0.22,0.45
51334,4434,8249,0.56,0.38,1.09
51367,4410,8651,1.49,0.83,8.15
51469,4327,8711,1.05,1.43,6.99
51470,4353,8807,0.76,1.85,18.82
51477,4321,8819,-0.59,0.26,0.84
51526,4214,8813,1.78,0.62,4.84
51542,4302,8409,-1.09,2.44,25.76
51567,4203,8636,0.24,0.33,1.19
51573,4257,8914,-0.2,0.04,0.04
51628,4107,8023,1.22,0.56,4.75
51639,4115,8246,1.9,0.55,1.56
51656,4144,8549,0.4,0.3,2.47
51704,3944,7613,-0.1,2.24,27.51
51705,3943,7515,0.33,1.74,12.53
51709,3929,7545,2.26,0.85,6.48
51720,4030,7903,0.23,1.76,12.35
51730,4033,8116,1.37,0.49,1.88
51747,3900,8340,7.58,0.68,8.94
51765,4038,8742,-0.06,0.32,0.86
51810,3855,7738,2.1,0.96,12.85
51811,3826,7716,1.18,0.37,0.98
51818,3737,7817,2.68,0.85,11.53
51828,3708,7956,-0.09,0.38,3.06
51839,3704,8234,-0.23,0.0,0.0
51855,3809,8533,-0.33,0.0,0.0
51931,3651,8139,-0.31,0.04,0.02
52101,4336,9303,-0.64,2.67,41.32
52112,4345,9459,-0.23,0.22,0.79
52118,4316,9442,1.2,0.79,5.86
52203,4249,9331,2.88,0.52,3.75
52313,4132,9440,-0.69,0.09,0.08
52323,4148,9702,1.33,0.78,11.87
52533,3946,9829,0.42,0.48,2.13
52546,3922,9950,0.56,0.66,2.97
52602,3845,9320,-0.32,0.03,0.01
52652,3905,10017,-0.05,0.62,2.51
52674,3813,10156,-0.21,1.89,18.22
52679,3753,10252,0.36,1.52,11.54
52681,3838,10305,0.19,0.62,6.32
52707,3648,9341,2.09,0.41,2.59
52787,3712,10252,-1.16,4.15,19.67
52797,3711,10403,-0.12,1.92,10.27
52818,3625,9454,2.3,0.65,3.13
52825,3626,9626,0.42,0.35,1.18
52836,3618,9806,-0.57,2.37,18.64
52856,3616,10037,-0.05,2.35,12.22
52866,3640,10144,-1.11,3.9,44.94
52868,3601,10122,0.35,2.19,19.55
52876,3620,10250,-0.48,3.1,21.93
52884,3621,10357,-1.22,2.81,12.64
52895,3634,10441,-2.17,3.54,62.59
52908,3513,9305,-2.55,5.1,59.45
52943,3535,9960,0.32,2.15,13.32
52955,3535,10044,-1.43,4.51,40.72
52974,3533,10202,-1.26,4.0,35.2
52983,3552,10409,-1.4,4.65,67.98
52984,3535,10311,-1.5,5.79,110.72
52986,3522,10352,-0.33,3.75,38.34
52996,3523,10500,-2.05,6.22,101.85
53068,4338,11156,0.77,0.9,6.6
53083,4437,11409,0.33,1.97,38.64
53149,4232,11008,0.05,0.71,2.4
53192,4401,11500,0.89,1.44,18.55
53231,4124,10624,-0.13,0.0,0.0
53336,4134,10831,0.93,1.1,7.07
53352,4142,11026,0.67,0.98,12.21
53362,4133,11139,-0.66,0.52,1.72
53391,4154,11400,0.34,2.15,29.01
53399,4109,11442,0.07,2.77,47.07
53446,4032,10953,0.71,0.85,3.78
53463,4051,11134,0.63,2.4,35.36
53478,4000,11228,0.58,2.76,56.98
53480,4102,11304,0.48,2.33,27.07
53487,4005,11325,-0.29,3.37,47.47
53490,4026,11404,0.09,2.89,67.46
53513,4044,10722,-0.5,0.37,1.41
53519,3912,10646,0.7,0.71,4.17
53529,3905,10758,0.85,1.36,12.1
53543,3949,11001,1.07,1.79,10.51
53564,3922,11113,-0.7,4.73,141.56
53578,3922,11226,-1.26,5.24,148.97
53588,3856,11331,-1.42,8.95,308.95
53593,3950,11434,-0.44,3.23,40.58
53594,3927,11413,-1.23,5.05,98.19
53612,3759,10611,1.01,1.29,9.86
53614,3828,10612,0.54,0.76,4.51
53615,3848,10642,0.5,0.91,4.33
53646,3816,10947,-1.46,6.6,272.81
53651,3849,11028,-1.29,6.21,246.08
53663,3856,11149,-1.01,5.22,147.1
53664,3828,11108,-1.81,7.75,345.61
53673,3844,11243,-0.62,4.52,118.62
53687,3747,11338,0.59,3.28,41.86
53704,3732,10511,0.66,1.87,13.37
53705,3729,10541,0.9,1.69,9.05
53723,3748,10715,-1.27,3.95,55.1
53725,3735,10735,-0.39,3.2,52.08
53735,3737,10848,-1.34,6.19,225.81
53738,3655,10810,-1.29,5.76,145.07
53740,3756,10914,-1.81,5.58,175.78
53754,3730,11013,-0.81,4.63,108.77
53764,3730,11107,-0.18,4.67,77.0
53772,3737,11235,-0.53,4.06,51.61
53775,3725,11236,-0.32,3.63,50.92
53787,3704,11259,0.15,3.4,52.78
53798,3711,11422,0.77,2.3,24.88
53806,3634,10539,-2.51,6.96,185.42
53810,3658,10554,-0.43,3.09,28.93
53817,3602,10614,-1.55,6.14,87.79
53821,3634,10718,-1.73,5.78,94.72
53853,3642,11057,-0.17,3.74,28.34
53854,3635,11004,-0.43,4.18,60.11
53859,3605,11040,-0.82,4.64,76.1
53863,3704,11157,0.11,3.19,29.93
53868,3604,11130,0.56,2.78,39.84
53877,3608,11215,0.59,2.54,26.81
53882,3604,11302,0.82,2.88,21.27
53884,3630,11302,-0.14,3.51,26.62
53898,3603,11408,0.03,4.11,126.96
53903,3558,10543,-2.64,7.1,96.86
53910,3540,10612,-0.83,7.45,100.64
53915,3532,10640,-0.99,4.77,83.8
53923,3544,10738,-1.91,6.94,227.1
53929,3512,10748,-1.09,5.28,122.76
53942,3547,10922,-0.01,3.66,55.74
53948,3453,10938,0.72,2.58,51.96
53959,3507,11104,0.51,2.76,37.86
53963,3539,11122,0.57,2.66,37.39
53968,3517,11140,-0.12,3.76,88.53
53975,3529,11225,0.23,3.35,108.87
53986,3519,11355,0.82,1.9,33.64
54012,4434,11738,-0.03,2.59,25.8
54026,4434,12054,-1.89,6.16,166.57
54027,4357,11919,-2.21,6.36,159.17
54041,4448,12304,-0.72,3.79,110.89
54049,4415,12358,-2.21,7.36,739.18
54063,4458,12600,-1.42,6.12,193.53
54064,4423,12509,-1.56,6.05,203.78
54094,4430,12940,0.2,3.36,54.21
54096,4424,13111,-0.42,4.46,100.26
54102,4357,11607,0.86,1.46,8.09
54115,4338,11802,-1.89,5.72,91.67
54134,4336,12117,-1.13,3.94,113.68
54135,4336,12216,-2.88,9.22,1026.51
54142,4331,12327,-1.97,6.81,165.25
54157,4307,12423,-0.16,4.95,130.8
54161,4354,12513,-1.91,8.35,363.1
54165,4333,12538,-0.68,5.98,174.13
54171,4342,12631,-0.43,7.87,498.54
54181,4342,12720,0.4,3.74,126.68
54186,4322,12812,-0.34,4.94,268.63
