Stanum,Lat,Lon,Rain
50136,5258,12231,-0.19
50246,5221,12443,-0.71
50247,5202,12334,0.38
50349,5140,12424,0.18
50353,5144,12638,-0.76
50425,5015,12011,0.37
50434,5029,12141,0.1
50442,5024,12407,0.78
50468,5015,12728,0.45
50514,4935,11719,1.04
50527,4915,11942,0.91
50548,4912,12343,0.76
50557,4909,12514,0.71
50564,4925,12720,-0.0
50603,4841,11649,-0.32
50618,4813,11816,0.73
50639,4800,12244,0.67
50656,4816,12630,0.42
50658,4805,12547,-0.47
50727,4710,11956,0.74
50739,4718,12315,1.14
50742,4748,12429,0.92
50745,4723,12355,1.1
50756,4727,12652,1.08
50758,4709,12554,0.57
50774,4742,12850,0.17
50788,4714,13160,1.16
50834,4636,12113,1.27
50844,4624,12327,0.59
50853,4637,12658,0.57
50854,4623,12519,1.07
50862,4659,12759,0.43
50873,4647,13018,0.05
50877,4618,12935,-0.33
50888,4623,13210,0.88
50915,4531,11658,0.54
50936,4538,12250,0.41
50945,4530,12414,1.04
50948,4500,12401,0.92
50949,4505,12452,-0.21
50950,4542,12515,1.02
50953,4556,12634,0.74
50963,4558,12844,-0.35
50968,4513,12758,0.52
50973,4545,13036,0.84
50978,4518,13055,0.12
50983,4546,13253,0.36
51053,4803,8624,0.92
51060,4742,8652,-0.8
51068,4707,8729,0.17
51076,4744,8805,-1.3
51087,4701,8930,-0.34
51133,4644,8300,0.87
51156,4649,8545,0.62
51232,4511,8233,-1.69
51238,4454,8204,-0.71
51241,4556,8336,-1.48
51243,4537,8451,-1.02
51334,4434,8249,-0.39
51367,4410,8651,-1.83
51469,4327,8711,1.11
51470,4353,8807,0.81
51477,4321,8819,1.61
51526,4214,8813,0.6
51542,4302,8409,-0.33
51567,4203,8636,-0.58
51573,4257,8914,-0.32
51628,4107,8023,0.26
51639,4115,8246,1.62
51656,4144,8549,1.42
51704,3944,7613,0.38
51705,3943,7515,0.91
51709,3929,7545,1.42
51720,4030,7903,0.63
51730,4033,8116,1.27
51747,3900,8340,-0.36
51765,4038,8742,-0.43
51810,3855,7738,0.31
51811,3826,7716,0.65
51818,3737,7817,-0.32
51828,3708,7956,-0.51
51839,3704,8234,0.46
51855,3809,8533,-0.57
51931,3651,8139,0.21
52101,4336,9303,0.76
52112,4345,9459,-0.3
52118,4316,9442,-0.55
52203,4249,9331,-0.76
52313,4132,9440,0.68
52323,4148,9702,0.75
52533,3946,9829,-1.06
52546,3922,9950,-0.7
52602,3845,9320,-0.34
52652,3905,10017,0.51
