Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-1.41,3.78,51.62
50246,5221,12443,0.84,2.13,21.3
50247,5202,12334,0.73,2.43,11.26
50349,5140,12424,1.03,1.93,10.96
50353,5144,12638,0.9,1.53,15.05
50425,5015,12011,-1.88,3.87,40.25
50434,5029,12141,0.12,2.55,26.58
50442,5024,12407,0.08,3.33,44.1
50468,5015,12728,0.89,1.77,18.39
50514,4935,11719,-1.92,3.59,58.11
50527,4915,11942,-2.0,3.96,53.81
50548,4912,12343,-0.44,3.58,53.34
50557,4909,12514,0.09,2.77,42.39
50564,4925,12720,1.38,1.13,4.01
50603,4841,11649,-0.71,2.17,46.13
50618,4813,11816,-0.32,2.21,17.42
50639,4800,12244,-1.04,4.65,157.43
50656,4816,12630,-0.05,3.21,52.09
50658,4805,12547,-0.35,3.3,38.29
50727,4710,11956,-0.53,3.1,31.04
50739,4718,12315,-1.58,5.02,136.45
50742,4748,12429,-1.04,3.78,107.56
50745,4723,12355,-0.58,3.21,63.99
50756,4727,12652,-0.69,4.36,50.75
50758,4709,12554,-0.14,3.25,24.93
50774,4742,12850,0.82,2.32,19.19
50788,4714,13160,-0.51,3.3,66.34
50834,4636,12113,-0.37,3.54,47.32
50844,4624,12327,-0.81,3.79,99.14
50853,4637,12658,-0.9,4.09,47.4
50854,4623,12519,-0.08,2.87,35.92
50862,4659,12759,-1.23,5.73,71.48
50873,4647,13018,0.82,2.34,17.01
50877,4618,12935,-0.58,3.71,57.01
50888,4623,13210,0.02,2.67,40.73
50915,4531,11658,0.82,1.0,3.92
50936,4538,12250,-1.47,4.57,108.65
50945,4530,12414,-0.58,3.24,65.92
50948,4500,12401,-1.11,3.9,99.21
50949,4505,12452,-1.06,3.87,37.38
50950,4542,12515,-1.86,4.97,125.5
50953,4556,12634,-1.39,4.82,70.98
50963,4558,12844,-1.68,5.18,84.08
50968,4513,12758,-1.75,5.7,68.62
50973,4545,13036,0.91,1.84,10.64
50978,4518,13055,0.58,2.3,17.23
50983,4546,13253,0.03,2.67,16.89
51053,4803,8624,0.2,0.4,1.23
51060,4742,8652,-0.18,0.42,3.43
51068,4707,8729,-1.82,0.03,0.01
51076,4744,8805,0.7,0.47,3.24
51087,4701,8930,-1.74,0.09,0.22
51133,4644,8300,-0.4,0.45,2.75
