Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-0.76,4.4,65.63
50246,5221,12443,0.37,3.67,23.45
50247,5202,12334,0.66,3.45,37.22
50349,5140,12424,0.87,3.44,27.45
50353,5144,12638,-1.23,5.67,159.86
50425,5015,12011,-0.12,3.37,37.49
50434,5029,12141,-0.1,3.85,45.58
50442,5024,12407,-1.0,8.15,181.12
50468,5015,12728,-0.53,5.41,81.74
50514,4935,11719,-1.18,4.32,75.21
50527,4915,11942,-0.41,3.78,61.6
50548,4912,12343,-1.31,7.79,228.86
50557,4909,12514,-0.94,6.02,115.41
50564,4925,12720,-0.67,5.78,98.1
50603,4841,11649,-0.17,2.55,28.45
50618,4813,11816,-1.03,3.84,67.51
50639,4800,12244,-0.22,5.22,156.97
50656,4816,12630,-0.4,5.4,74.62
50658,4805,12547,0.73,3.44,33.81
50727,4710,11956,-0.19,4.02,191.16
50739,4718,12315,-1.42,8.49,302.06
50742,4748,12429,-0.6,5.38,105.55
50745,4723,12355,-1.6,8.33,203.61
50756,4727,12652,-1.4,7.75,246.65
50758,4709,12554,-1.06,7.7,179.27
50774,4742,12850,-1.87,10.08,612.68
50788,4714,13160,-2.46,7.11,197.5
50834,4636,12113,-1.36,8.32,353.8
50844,4624,12327,-1.06,6.4,179.7
50853,4637,12658,-2.24,10.08,523.75
50854,4623,12519,-1.43,7.36,397.49
50862,4659,12759,-1.6,8.97,449.57
50873,4647,13018,0.3,3.15,61.75
50877,4618,12935,-0.58,5.26,138.85
50888,4623,13210,-0.13,3.75,85.62
50915,4531,11658,-0.92,3.38,44.11
50936,4538,12250,-1.28,6.64,185.48
50945,4530,12414,0.43,3.66,87.89
50948,4500,12401,-0.12,4.48,159.2
50949,4505,12452,0.34,3.6,79.79
50950,4542,12515,-1.16,6.72,206.44
50953,4556,12634,-0.64,5.55,65.06
50963,4558,12844,-2.39,12.02,630.36
50968,4513,12758,-0.5,6.32,147.16
50973,4545,13036,-0.76,5.05,103.01
50978,4518,13055,-0.11,3.98,146.41
50983,4546,13253,-0.5,4.25,59.8
51053,4803,8624,-0.54,1.89,34.08
51060,4742,8652,0.67,0.57,2.4
51068,4707,8729,0.9,0.72,3.74
51076,4744,8805,1.02,0.9,3.51
51087,4701,8930,-0.31,0.38,3.28
51133,4644,8300,0.1,0.44,2.2
51156,4649,8545,-1.46,2.31,44.95
51232,4511,8233,-1.84,0.06,0.04
51238,4454,8204,-0.07,0.48,2.19
51241,4556,8336,0.96,0.99,5.37
51243,4537,8451,-1.01,0.21,0.67
51334,4434,8249,0.81,0.75,3.26
51367,4410,8651,-1.66,0.04,0.03
51469,4327,8711,0.66,3.06,32.99
51470,4353,8807,0.47,2.79,89.42
51477,4321,8819,-0.52,0.29,1.45
51526,4214,8813,-0.83,0.25,0.52
51542,4302,8409,0.11,2.05,15.07
51567,4203,8636,-1.7,0.03,0.01
51573,4257,8914,-0.19,0.02,0.01
51628,4107,8023,0.48,0.33,1.4
51639,4115,8246,0.71,0.38,1.46
51656,4144,8549,-0.45,0.21,0.8
51704,3944,7613,1.44,0.53,3.94
51705,3943,7515,1.0,1.04,11.2
51709,3929,7545,0.08,0.3,1.62
51720,4030,7903,1.04,0.76,2.74
51730,4033,8116,0.28,0.34,0.68
51747,3900,8340,-0.19,0.18,0.32
51765,4038,8742,-0.72,0.06,0.04
51810,3855,7738,0.47,0.35,1.52
51811,3826,7716,0.84,0.36,1.71
51818,3737,7817,2.13,0.85,9.86
51828,3708,7956,1.47,0.46,3.04
51839,3704,8234,2.29,0.82,4.37
51855,3809,8533,-0.64,0.03,0.02
51931,3651,8139,1.98,0.88,13.68
52101,4336,9303,0.09,1.75,15.69
52112,4345,9459,-0.18,1.2,34.46
52118,4316,9442,-1.51,2.11,52.72
52203,4249,9331,0.43,0.27,0.45
52313,4132,9440,-0.38,0.26,0.32
52323,4148,9702,1.13,0.69,3.34
52533,3946,9829,0.86,1.21,7.84
52546,3922,9950,0.96,0.79,4.29
52602,3845,9320,-0.47,0.08,0.05
52652,3905,10017,0.85,0.85,4.92
52674,3813,10156,0.78,1.23,14.71
52679,3753,10252,0.42,1.36,10.01
52681,3838,10305,1.08,0.84,6.39
52707,3648,9341,2.17,0.63,2.25
52787,3712,10252,-0.96,3.83,49.37
52797,3711,10403,-1.33,2.5,70.1
52818,3625,9454,0.57,1.13,11.67
52825,3626,9626,0.81,1.07,5.06
52836,3618,9806,-0.03,2.16,28.09
52856,3616,10037,-2.01,3.92,47.54
52866,3640,10144,-1.27,3.65,38.55
52868,3601,10122,-0.98,2.15,29.81
52876,3620,10250,-2.28,4.31,157.8
52884,3621,10357,-1.64,3.13,57.18
52895,3634,10441,-0.61,2.33,24.81
52908,3513,9305,-1.72,4.12,27.32
52943,3535,9960,-0.85,3.47,40.65
52955,3535,10044,-1.8,4.88,79.66
52974,3533,10202,-1.86,4.38,88.38
52983,3552,10409,-2.15,5.2,86.23
52984,3535,10311,-1.15,4.58,53.25
52986,3522,10352,-0.5,3.95,46.09
52996,3523,10500,-1.92,5.78,99.9
53068,4338,11156,-2.92,4.44,122.24
53083,4437,11409,-0.99,3.0,45.91
53149,4232,11008,-2.18,3.19,45.25
53192,4401,11500,-2.14,4.37,67.39
53231,4124,10624,6.4,1.2,16.24
53336,4134,10831,-1.14,3.36,99.27
53352,4142,11026,-2.58,5.97,179.47
53362,4133,11139,-3.02,5.62,78.49
53391,4154,11400,-2.16,6.25,187.67
53399,4109,11442,-1.16,4.55,61.38
53446,4032,10953,-1.65,4.45,76.69
53463,4051,11134,-2.69,9.18,213.52
53478,4000,11228,-2.59,7.44,149.66
53480,4102,11304,-1.99,5.88,71.02
53487,4005,11325,-1.52,5.25,81.8
53490,4026,11404,-1.28,5.43,98.21
53513,4044,10722,0.95,1.04,8.82
53519,3912,10646,0.12,1.97,38.78
53529,3905,10758,-1.44,3.51,52.28
53543,3949,11001,-0.58,3.82,81.86
53564,3922,11113,-1.0,4.9,124.67
53578,3922,11226,-1.84,6.31,143.52
53588,3856,11331,-1.56,9.51,373.21
53593,3950,11434,-0.56,4.1,56.9
53594,3927,11413,-1.01,4.85,65.19
53612,3759,10611,-0.86,2.59,53.96
53614,3828,10612,-1.7,3.75,193.69
53615,3848,10642,-2.14,4.33,114.14
53646,3816,10947,-1.98,6.65,223.1
53651,3849,11028,-0.92,4.96,134.97
53663,3856,11149,-0.78,4.71,101.47
53664,3828,11108,-0.88,5.07,147.27
53673,3844,11243,-1.61,6.2,201.31
53687,3747,11338,-0.05,5.47,85.63
53704,3732,10511,0.62,1.78,28.9
53705,3729,10541,-2.02,3.65,143.96
53723,3748,10715,0.54,2.04,14.03
53725,3735,10735,0.11,2.73,22.79
53735,3737,10848,-1.17,4.56,152.42
