Stanum,Lat,Lon,Rain
50136,5258,12231,-0.94
50246,5221,12443,-0.19
50247,5202,12334,0.28
50349,5140,12424,-0.45
50353,5144,12638,0.7
50425,5015,12011,-0.41
50434,5029,12141,-0.42
50442,5024,12407,-0.43
50468,5015,12728,-0.92
50514,4935,11719,1.31
50527,4915,11942,0.23
50548,4912,12343,0.34
50557,4909,12514,-0.37
50564,4925,12720,-2.59
50603,4841,11649,0.53
50618,4813,11816,1.04
50639,4800,12244,1.44
50656,4816,12630,-0.65
50658,4805,12547,-0.58
50727,4710,11956,1.48
50739,4718,12315,0.84
50742,4748,12429,0.75
50745,4723,12355,-0.3
50756,4727,12652,0.18
50758,4709,12554,0.42
50774,4742,12850,1.28
50788,4714,13160,1.15
50834,4636,12113,1.6
50844,4624,12327,0.95
50853,4637,12658,1.87
50854,4623,12519,0.33
50862,4659,12759,0.17
50873,4647,13018,1.29
50877,4618,12935,1.58
50888,4623,13210,-0.41
50915,4531,11658,0.08
50936,4538,12250,0.19
50945,4530,12414,1.27
50948,4500,12401,0.55
50949,4505,12452,0.98
50950,4542,12515,1.36
50953,4556,12634,0.84
50963,4558,12844,1.47
50968,4513,12758,1.47
50973,4545,13036,0.65
50978,4518,13055,0.9
50983,4546,13253,-0.09
51053,4803,8624,0.73
51060,4742,8652,-0.05
51068,4707,8729,-0.12
51076,4744,8805,-0.45
51087,4701,8930,0.52
51133,4644,8300,0.57
51156,4649,8545,-0.69
51232,4511,8233,1.03
51238,4454,8204,0.0
51241,4556,8336,0.96
51243,4537,8451,-1.24
51334,4434,8249,0.39
51367,4410,8651,0.96
51469,4327,8711,0.13
51470,4353,8807,0.9
51477,4321,8819,0.9
51526,4214,8813,-0.93
51542,4302,8409,-2.28
51567,4203,8636,0.99
51573,4257,8914,-0.19
51628,4107,8023,1.09
51639,4115,8246,0.49
51656,4144,8549,-1.21
51704,3944,7613,0.95
51705,3943,7515,-0.75
51709,3929,7545,-0.45
51720,4030,7903,0.66
51730,4033,8116,1.01
51747,3900,8340,-0.18
51765,4038,8742,-0.72
51810,3855,7738,-0.56
51811,3826,7716,0.59
51818,3737,7817,-0.42
51828,3708,7956,-0.36
51839,3704,8234,1.08
51855,3809,8533,-0.63
51931,3651,8139,0.55
52101,4336,9303,-1.06
52112,4345,9459,1.43
52118,4316,9442,0.97
52203,4249,9331,1.52
52313,4132,9440,-1.18
52323,4148,9702,0.81
52533,3946,9829,-1.35
52546,3922,9950,0.78
52602,3845,9320,-0.16
52652,3905,10017,0.82
52674,3813,10156,-2.64
52679,3753,10252,-1.63
52681,3838,10305,1.13
52707,3648,9341,-0.78
52787,3712,10252,-0.58
52797,3711,10403,0.32
52818,3625,9454,-0.89
52825,3626,9626,-0.76
52836,3618,9806,0.06
52856,3616,10037,0.07
52866,3640,10144,0.15
52868,3601,10122,-0.06
52876,3620,10250,-0.78
52884,3621,10357,-1.81
52895,3634,10441,-2.64
52908,3513,9305,0.93
52943,3535,9960,0.69
52955,3535,10044,-1.15
52974,3533,10202,-1.32
52983,3552,10409,-1.93
52984,3535,10311,-1.53
52986,3522,10352,-1.88
52996,3523,10500,-2.51
53068,4338,11156,0.93
53083,4437,11409,-1.67
53149,4232,11008,0.8
53192,4401,11500,0.01
53231,4124,10624,-0.19
53336,4134,10831,-0.11
53352,4142,11026,0.69
53362,4133,11139,-0.28
53391,4154,11400,-2.6
53399,4109,11442,-0.92
53446,4032,10953,0.94
53463,4051,11134,0.92
53478,4000,11228,0.59
53480,4102,11304,-1.24
53487,4005,11325,0.67
53490,4026,11404,0.86
53513,4044,10722,0.91
53519,3912,10646,0.87
53529,3905,10758,0.93
53543,3949,11001,0.08
53564,3922,11113,1.05
53578,3922,11226,0.07
53588,3856,11331,1.49
53593,3950,11434,0.81
53594,3927,11413,1.32
53612,3759,10611,-0.12
53614,3828,10612,0.93
53615,3848,10642,1.05
53646,3816,10947,0.98
53651,3849,11028,0.99
53663,3856,11149,0.96
53664,3828,11108,-0.94
53673,3844,11243,0.66
53687,3747,11338,1.5
53704,3732,10511,0.8
53705,3729,10541,-0.07
53723,3748,10715,-2.05
53725,3735,10735,0.83
53735,3737,10848,0.29
53738,3655,10810,-1.54
53740,3756,10914,0.04
53754,3730,11013,0.06
53764,3730,11107,0.98
53772,3737,11235,0.88
53775,3725,11236,1.03
53787,3704,11259,0.92
53798,3711,11422,0.93
53806,3634,10539,0.04
53810,3658,10554,0.11
53817,3602,10614,0.18
53821,3634,10718,-0.0
53853,3642,11057,0.16
53854,3635,11004,0.06
53859,3605,11040,1.1
53863,3704,11157,0.56
53868,3604,11130,1.21
53877,3608,11215,0.78
53882,3604,11302,0.15
53884,3630,11302,-0.18
53898,3603,11408,0.48
53903,3558,10543,-0.74
53910,3540,10612,-0.0
53915,3532,10640,-1.55
53923,3544,10738,-0.69
53929,3512,10748,-0.8
53942,3547,10922,0.63
53948,3453,10938,0.41
53959,3507,11104,0.94
53963,3539,11122,0.1
53968,3517,11140,-1.96
53975,3529,11225,0.24
53986,3519,11355,0.38
54012,4434,11738,0.61
54026,4434,12054,-0.3
54027,4357,11919,-0.42
54041,4448,12304,1.25
54049,4415,12358,1.17
54063,4458,12600,0.48
54064,4423,12509,1.34
54094,4430,12940,1.4
54096,4424,13111,0.77
54102,4357,11607,-0.66
54115,4338,11802,-0.31
54134,4336,12117,0.68
54135,4336,12216,-0.28
54142,4331,12327,-0.6
54157,4307,12423,-0.61
54161,4354,12513,1.51
54165,4333,12538,1.22
54171,4342,12631,1.11
54181,4342,12720,1.23
54186,4322,12812,1.38
54195,4318,12947,-0.54
54208,4212,11628,-0.48
54213,4256,11901,0.42
54218,4218,11850,0.73
54226,4220,12042,0.99
54236,4223,12233,1.23
54243,4247,12406,1.01
54254,4232,12403,1.25
54259,4204,12452,0.34
54260,4255,12505,1.26
54263,4258,12605,1.0
54266,4232,12538,0.39
54273,4259,12645,-0.31
54276,4224,12648,0.26
54284,4209,12730,0.64
54285,4224,12807,0.3
54286,4232,12900,0.73
54292,4252,12930,-0.8
54308,4112,11638,0.92
54311,4158,11746,-0.1
54324,4133,12026,1.15
54326,4125,11937,1.36
54333,4158,12251,1.1
54339,4105,12260,-0.61
54342,4144,12331,0.43
54346,4118,12347,-0.53
54351,4155,12404,1.1
54353,4143,12502,0.84
54363,4141,12554,-0.79
54374,4148,12653,-0.19
54377,4109,12613,1.21
54386,4125,12811,0.55
54401,4046,11455,0.28
54405,4025,11530,0.58
54406,4027,11558,0.6
54416,4023,11652,0.87
54423,4058,11755,0.6
54429,4012,11757,1.38
54436,4025,11857,1.73
54449,3951,11931,1.54
54452,4048,11948,1.12
54454,4020,12018,1.59
54455,4037,12039,0.77
54470,4101,12203,0.51
54471,4040,12210,0.49
54476,4011,12209,0.99
54486,4020,12317,-1.09
54493,4043,12447,0.42
54497,4002,12420,0.53
54511,3948,11628,1.48
54518,3910,11624,0.54
54525,3944,11717,1.52
54527,3905,11703,0.43
54534,3939,11806,0.98
54539,3926,11853,1.16
54563,3938,12201,1.05
54579,3916,12235,1.3
54584,3943,12257,-0.35
54602,3844,11529,1.0
54606,3813,11545,0.36
54618,3805,11633,1.48
54623,3903,11743,1.33
54624,3824,11719,1.73
54662,3854,12138,1.38
54705,3722,11523,1.13
54715,3719,11631,0.52
54725,3730,11732,1.47
54727,3639,11731,1.01
54744,3735,11833,1.27
54751,3756,12044,0.29
54753,3738,12020,0.92
54764,3729,12114,1.09
54776,3724,12242,0.67
54808,3613,11538,0.44
54823,3636,11700,1.01
54826,3615,11706,0.2
54836,3611,11810,1.25
54842,3647,12000,1.74
54843,3645,11912,1.15
54857,3604,12020,1.64
54863,3647,12111,0.2
54909,3505,11531,1.38
54916,3534,11651,0.73
54929,3516,11758,1.57
54936,3534,11850,1.79
54945,3528,11933,1.69
55228,3230,8005,1.03
