Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,1.05,2.1,46.89
50246,5221,12443,1.25,2.1,20.43
50247,5202,12334,0.92,2.98,33.54
50349,5140,12424,0.96,3.27,85.99
50353,5144,12638,0.82,2.78,27.37
50425,5015,12011,0.88,2.24,22.29
50434,5029,12141,1.47,1.88,25.43
50442,5024,12407,0.3,4.61,137.48
50468,5015,12728,-1.18,6.92,157.27
50514,4935,11719,1.34,1.05,5.93
50527,4915,11942,0.44,2.74,35.0
50548,4912,12343,-0.13,4.85,97.14
50557,4909,12514,-1.02,6.21,211.7
50564,4925,12720,-1.48,7.68,428.1
50603,4841,11649,-0.0,2.38,21.95
50618,4813,11816,1.05,1.35,5.54
50639,4800,12244,-1.0,7.48,419.53
50656,4816,12630,-0.54,5.69,82.67
50658,4805,12547,-1.04,7.46,192.18
50727,4710,11956,-1.21,6.05,190.4
50739,4718,12315,-0.89,6.85,143.93
50742,4748,12429,-0.72,5.62,283.39
50745,4723,12355,-0.36,5.25,110.88
50756,4727,12652,0.36,3.78,46.69
50758,4709,12554,-1.82,10.73,356.22
50774,4742,12850,0.37,4.41,57.68
50788,4714,13160,-1.17,5.05,91.41
50834,4636,12113,0.25,4.24,70.37
50844,4624,12327,-1.6,7.57,200.23
50853,4637,12658,-2.06,9.55,235.05
50854,4623,12519,-0.35,5.06,73.51
50862,4659,12759,-1.29,8.09,308.07
50873,4647,13018,-1.13,5.5,88.99
50877,4618,12935,-1.96,9.3,504.42
50888,4623,13210,-1.74,6.24,166.19
50915,4531,11658,-2.03,4.85,221.92
50936,4538,12250,-0.35,4.67,93.75
50945,4530,12414,-1.04,6.01,112.38
50948,4500,12401,-1.14,6.16,180.76
50949,4505,12452,-1.55,6.82,241.26
50950,4542,12515,-0.65,5.63,96.03
50953,4556,12634,-3.04,11.62,698.82
50963,4558,12844,-2.19,10.9,810.42
50968,4513,12758,-1.59,9.61,242.85
50973,4545,13036,-1.08,5.67,116.25
50978,4518,13055,-0.63,4.79,55.41
50983,4546,13253,-2.22,7.4,279.14
51053,4803,8624,0.68,0.61,4.02
51060,4742,8652,0.06,1.54,36.16
51068,4707,8729,0.92,0.73,3.42
51076,4744,8805,0.01,1.57,16.84
51087,4701,8930,0.75,1.32,8.44
51133,4644,8300,-0.81,0.3,0.92
51156,4649,8545,0.7,1.0,7.16
51232,4511,8233,1.15,0.76,3.37
51238,4454,8204,1.05,0.96,7.29
51241,4556,8336,0.96,1.07,4.71
51243,4537,8451,0.88,0.71,2.36
51334,4434,8249,0.53,0.36,0.74
51367,4410,8651,1.06,1.1,16.55
51469,4327,8711,0.24,3.75,28.95
51470,4353,8807,-0.72,4.31,69.9
51477,4321,8819,1.14,0.81,6.79
51526,4214,8813,-0.86,0.24,0.5
51542,4302,8409,-1.83,3.91,51.54
51567,4203,8636,-0.66,0.17,0.31
51573,4257,8914,-0.19,0.0,0.0
51628,4107,8023,0.7,0.38,3.02
51639,4115,8246,-0.94,0.15,0.23
51656,4144,8549,-0.14,0.25,1.07
51704,3944,7613,-0.99,0.0,0.0
51705,3943,7515,-1.93,0.05,0.03
51709,3929,7545,-0.74,0.0,0.0
51720,4030,7903,-1.72,0.12,0.38
51730,4033,8116,-1.02,0.14,0.2
51747,3900,8340,-0.2,0.0,0.0
51765,4038,8742,-0.71,0.09,0.13
51810,3855,7738,-0.78,0.12,0.29
51811,3826,7716,-0.83,0.05,0.03
51818,3737,7817,-0.72,0.0,0.0
51828,3708,7956,-0.58,0.0,0.0
51839,3704,8234,-0.75,0.01,0.0
51855,3809,8533,-0.64,0.05,0.03
51931,3651,8139,-0.82,0.07,0.14
52101,4336,9303,0.76,0.79,3.95
52112,4345,9459,1.43,0.28,0.98
52118,4316,9442,0.85,0.62,2.71
52203,4249,9331,-0.55,0.15,0.24
52313,4132,9440,1.72,0.84,15.64
52323,4148,9702,-1.39,0.14,0.14
52533,3946,9829,-0.38,0.36,0.85
52546,3922,9950,-0.84,0.32,0.82
52602,3845,9320,-0.39,0.15,0.24
52652,3905,10017,0.15,0.49,3.16
52674,3813,10156,0.75,1.27,10.43
52679,3753,10252,0.87,0.97,8.27
52681,3838,10305,0.53,1.47,27.12
52707,3648,9341,-0.33,0.24,0.35
52787,3712,10252,-0.19,3.03,29.56
52797,3711,10403,0.38,1.49,12.5
52818,3625,9454,1.46,0.69,3.45
52825,3626,9626,1.15,0.49,2.52
52836,3618,9806,0.84,1.53,16.64
52856,3616,10037,-0.06,2.43,27.27
52866,3640,10144,-1.01,3.43,46.48
52868,3601,10122,0.22,1.66,16.67
52876,3620,10250,-1.09,3.1,38.73
52884,3621,10357,-0.18,2.15,26.15
52895,3634,10441,0.39,1.76,14.46
52908,3513,9305,0.91,1.66,20.88
52943,3535,9960,-0.5,3.17,23.39
52955,3535,10044,0.39,2.65,25.91
52974,3533,10202,0.13,2.6,18.14
52983,3552,10409,0.5,2.16,34.74
52984,3535,10311,0.83,2.28,23.28
52986,3522,10352,0.01,3.34,42.68
52996,3523,10500,1.19,1.53,7.82
53068,4338,11156,0.61,1.52,25.87
53083,4437,11409,0.76,0.66,3.98
53149,4232,11008,0.79,0.82,7.24
53192,4401,11500,-0.71,2.93,51.31
53231,4124,10624,-0.19,0.0,0.0
53336,4134,10831,0.71,1.58,10.58
53352,4142,11026,-0.79,2.98,62.16
53362,4133,11139,0.15,2.5,30.23
53391,4154,11400,-0.52,3.43,39.63
53399,4109,11442,-2.12,5.87,106.61
53446,4032,10953,0.12,2.57,29.78
53463,4051,11134,-1.43,5.61,126.39
53478,4000,11228,-0.41,3.88,76.31
53480,4102,11304,0.24,2.99,21.96
53487,4005,11325,0.04,3.15,41.79
53490,4026,11404,-0.34,3.84,52.48
53513,4044,10722,0.5,0.74,3.46
53519,3912,10646,0.54,1.64,18.52
53529,3905,10758,0.75,1.75,17.0
53543,3949,11001,-1.71,6.03,166.05
53564,3922,11113,-0.96,4.84,321.72
53578,3922,11226,0.98,2.14,27.75
53588,3856,11331,-0.22,6.23,109.36
53593,3950,11434,0.32,3.14,55.71
53594,3927,11413,-1.6,5.96,119.49
53612,3759,10611,0.73,0.73,3.25
53614,3828,10612,0.95,1.08,16.24
53615,3848,10642,0.91,0.89,6.44
53646,3816,10947,0.61,2.43,81.68
53651,3849,11028,-0.26,3.92,269.42
53663,3856,11149,0.68,2.52,33.04
53664,3828,11108,0.98,2.45,40.07
53673,3844,11243,-1.35,5.61,169.1
53687,3747,11338,-0.07,5.55,126.01
53704,3732,10511,0.66,1.74,45.61
53705,3729,10541,0.88,1.25,12.64
53723,3748,10715,-1.06,3.45,123.39
53725,3735,10735,-2.52,5.92,322.79
53735,3737,10848,-0.38,3.28,146.8
53738,3655,10810,0.12,2.94,53.13
53740,3756,10914,-0.26,3.2,226.7
53754,3730,11013,-0.44,4.12,136.01
