Stanum,Lat,Lon,Rain
50136,5258,12231,0.26
50246,5221,12443,-0.23
50247,5202,12334,0.43
50349,5140,12424,-0.06
50353,5144,12638,-0.5
50425,5015,12011,1.03
50434,5029,12141,1.02
50442,5024,12407,0.64
50468,5015,12728,0.52
50514,4935,11719,0.95
50527,4915,11942,1.08
50548,4912,12343,1.09
50557,4909,12514,0.69
50564,4925,12720,0.9
50603,4841,11649,0.02
50618,4813,11816,0.48
50639,4800,12244,1.19
50656,4816,12630,1.2
50658,4805,12547,1.19
50727,4710,11956,1.3
50739,4718,12315,0.88
50742,4748,12429,0.31
50745,4723,12355,0.03
50756,4727,12652,1.21
50758,4709,12554,1.25
50774,4742,12850,0.32
50788,4714,13160,1.15
50834,4636,12113,0.59
50844,4624,12327,-0.57
50853,4637,12658,1.09
50854,4623,12519,-0.53
50862,4659,12759,1.02
50873,4647,13018,0.72
50877,4618,12935,0.99
50888,4623,13210,0.77
50915,4531,11658,0.84
50936,4538,12250,0.46
50945,4530,12414,0.85
50948,4500,12401,1.0
50949,4505,12452,1.13
50950,4542,12515,1.11
50953,4556,12634,0.56
50963,4558,12844,1.1
50968,4513,12758,0.28
50973,4545,13036,-0.74
50978,4518,13055,0.72
50983,4546,13253,-1.62
51053,4803,8624,1.2
51060,4742,8652,1.26
51068,4707,8729,1.06
51076,4744,8805,0.9
51087,4701,8930,1.16
51133,4644,8300,1.07
51156,4649,8545,0.8
51232,4511,8233,1.16
51238,4454,8204,0.71
51241,4556,8336,0.78
51243,4537,8451,-0.23
51334,4434,8249,0.96
51367,4410,8651,0.18
51469,4327,8711,0.89
51470,4353,8807,-0.25
51477,4321,8819,-0.98
51526,4214,8813,-0.38
51542,4302,8409,0.76
51567,4203,8636,-1.25
51573,4257,8914,-0.33
51628,4107,8023,-1.25
51639,4115,8246,-0.7
51656,4144,8549,-1.15
51704,3944,7613,1.57
51705,3943,7515,-0.39
51709,3929,7545,0.28
51720,4030,7903,-1.71
51730,4033,8116,-1.04
51747,3900,8340,-0.36
51765,4038,8742,-0.5
51810,3855,7738,-0.62
51811,3826,7716,-0.78
51818,3737,7817,0.18
51828,3708,7956,-0.59
51839,3704,8234,0.98
51855,3809,8533,0.46
51931,3651,8139,1.81
52101,4336,9303,0.76
52112,4345,9459,-0.3
52118,4316,9442,0.01
52203,4249,9331,-0.74
52313,4132,9440,0.83
52323,4148,9702,-1.0
52533,3946,9829,-0.23
52546,3922,9950,0.84
52602,3845,9320,-0.33
52652,3905,10017,1.22
52674,3813,10156,0.93
52679,3753,10252,1.11
52681,3838,10305,0.58
