Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,0.86,1.31,8.05
50246,5221,12443,1.16,1.35,7.18
50247,5202,12334,1.05,1.83,9.43
50349,5140,12424,0.64,2.57,16.47
50353,5144,12638,0.76,1.7,11.96
50425,5015,12011,1.08,0.75,2.88
50434,5029,12141,0.12,2.56,19.96
50442,5024,12407,-0.18,3.77,40.05
50468,5015,12728,1.18,0.93,4.54
50514,4935,11719,0.85,1.3,11.01
50527,4915,11942,0.67,1.44,16.54
50548,4912,12343,0.4,2.55,25.31
50557,4909,12514,0.74,2.01,22.63
50564,4925,12720,0.63,2.24,23.81
50603,4841,11649,0.7,1.4,11.64
50618,4813,11816,0.89,1.08,8.25
50639,4800,12244,-1.96,6.76,133.77
50656,4816,12630,0.12,2.99,29.36
50658,4805,12547,-0.93,4.15,55.28
50727,4710,11956,-1.56,4.21,66.84
50739,4718,12315,-0.6,3.59,55.61
50742,4748,12429,-2.46,6.36,140.62
50745,4723,12355,-2.87,6.4,199.48
50756,4727,12652,-0.28,3.74,61.54
50758,4709,12554,-1.59,5.43,105.92
50774,4742,12850,-1.56,6.73,143.18
50788,4714,13160,-0.8,3.64,41.26
50834,4636,12113,-1.49,5.4,117.41
50844,4624,12327,-1.88,5.24,164.43
50853,4637,12658,1.03,1.69,8.85
50854,4623,12519,-0.45,3.23,55.05
50862,4659,12759,-1.63,6.67,149.3
50873,4647,13018,0.78,2.39,18.71
50877,4618,12935,1.0,1.63,12.51
50888,4623,13210,-0.81,3.56,37.66
50915,4531,11658,-0.01,1.97,15.35
50936,4538,12250,-0.65,3.56,61.32
50945,4530,12414,-0.91,3.62,60.28
50948,4500,12401,0.06,2.63,22.97
50949,4505,12452,0.31,2.59,22.66
50950,4542,12515,-0.99,3.82,42.67
50953,4556,12634,0.49,2.58,34.18
50963,4558,12844,0.66,2.45,22.75
50968,4513,12758,-0.56,4.18,65.92
50973,4545,13036,-0.63,3.54,66.26
50978,4518,13055,-0.74,3.82,75.05
50983,4546,13253,-0.28,3.04,41.13
51053,4803,8624,-0.86,0.22,0.38
51060,4742,8652,-1.76,0.04,0.02
51068,4707,8729,-1.74,0.06,0.03
51076,4744,8805,-1.24,0.17,0.57
51087,4701,8930,0.89,1.25,23.64
51133,4644,8300,-0.26,0.47,1.22
51156,4649,8545,0.51,1.03,10.17
51232,4511,8233,-0.75,0.28,0.63
51238,4454,8204,0.8,0.71,5.54
51241,4556,8336,-1.4,2.77,57.61
51243,4537,8451,-1.7,0.07,0.06
51334,4434,8249,0.83,0.7,7.57
51367,4410,8651,1.07,0.91,5.4
51469,4327,8711,-0.16,4.35,45.35
51470,4353,8807,-1.96,7.44,152.61
51477,4321,8819,1.51,1.28,14.46
51526,4214,8813,-0.22,0.31,0.83
51542,4302,8409,-0.43,2.38,13.92
51567,4203,8636,0.64,0.4,1.97
51573,4257,8914,-0.05,0.21,0.78
51628,4107,8023,1.19,0.39,1.35
51639,4115,8246,-0.09,0.26,1.03
51656,4144,8549,0.6,0.35,1.37
51704,3944,7613,1.39,1.12,23.73
51705,3943,7515,0.38,1.46,25.56
51709,3929,7545,1.77,0.81,11.94
51720,4030,7903,1.06,0.61,3.22
51730,4033,8116,1.31,0.5,4.92
51747,3900,8340,-0.32,0.36,1.59
51765,4038,8742,3.16,0.9,18.53
51810,3855,7738,-0.51,0.2,0.45
51811,3826,7716,0.48,0.36,1.61
51818,3737,7817,-0.66,0.06,0.08
51828,3708,7956,-0.09,0.35,2.63
51839,3704,8234,-0.32,0.28,0.5
51855,3809,8533,0.0,0.34,0.5
51931,3651,8139,-0.75,0.14,0.18
52101,4336,9303,-1.41,2.76,26.69
52112,4345,9459,3.95,0.87,13.54
52118,4316,9442,-1.67,2.39,39.11
52203,4249,9331,0.69,1.08,16.44
52313,4132,9440,1.2,0.54,6.19
52323,4148,9702,0.32,1.51,19.05
52533,3946,9829,1.16,0.62,1.5
52546,3922,9950,1.28,0.84,5.34
52602,3845,9320,-0.16,0.23,0.74
52652,3905,10017,0.43,0.62,1.58
52674,3813,10156,0.87,1.24,8.51
52679,3753,10252,0.79,1.32,10.74
52681,3838,10305,0.6,0.48,3.25
52707,3648,9341,2.84,0.7,3.77
52787,3712,10252,-1.3,3.27,38.53
52797,3711,10403,0.16,0.52,1.6
52818,3625,9454,1.61,0.98,4.88
52825,3626,9626,-0.69,2.04,27.83
52836,3618,9806,0.74,1.87,9.59
52856,3616,10037,-1.31,2.64,26.35
52866,3640,10144,0.44,1.73,12.93
52868,3601,10122,0.8,0.87,2.84
52876,3620,10250,0.37,1.39,11.76
52884,3621,10357,0.33,0.5,0.88
52895,3634,10441,0.77,0.92,5.09
52908,3513,9305,-0.39,2.96,14.36
52943,3535,9960,-0.0,2.38,20.54
52955,3535,10044,-1.61,4.03,108.28
52974,3533,10202,0.65,1.53,6.1
52983,3552,10409,0.8,1.12,7.06
52984,3535,10311,0.86,1.31,6.72
52986,3522,10352,1.03,1.5,10.75
52996,3523,10500,0.9,1.59,10.94
53068,4338,11156,0.82,0.68,3.13
53083,4437,11409,0.15,1.63,30.13
53149,4232,11008,-0.09,0.52,1.42
53192,4401,11500,-0.48,2.07,12.03
53231,4124,10624,-0.13,0.0,0.0
53336,4134,10831,1.08,1.09,7.26
53352,4142,11026,0.76,1.39,4.66
53362,4133,11139,-1.83,2.68,16.16
53391,4154,11400,0.66,1.33,4.63
53399,4109,11442,0.55,1.8,12.28
53446,4032,10953,0.94,1.21,6.56
53463,4051,11134,0.53,1.92,23.16
53478,4000,11228,-3.2,4.94,175.55
53480,4102,11304,-0.11,2.08,19.72
53487,4005,11325,1.05,1.3,8.33
53490,4026,11404,0.65,1.62,13.61
53513,4044,10722,-1.07,0.16,0.18
53519,3912,10646,-1.13,0.18,0.35
53529,3905,10758,0.1,0.56,7.32
53543,3949,11001,0.58,0.62,0.94
53564,3922,11113,-0.54,2.31,39.37
53578,3922,11226,0.92,1.53,9.02
53588,3856,11331,-0.39,3.88,27.58
53593,3950,11434,-0.84,2.71,39.46
53594,3927,11413,0.13,2.15,10.46
53612,3759,10611,-1.28,0.14,0.09
53614,3828,10612,-1.22,0.15,0.17
53615,3848,10642,-1.45,0.11,0.04
53646,3816,10947,0.65,1.72,20.7
53651,3849,11028,0.29,2.03,26.37
53663,3856,11149,-0.57,2.7,28.3
53664,3828,11108,-0.87,2.98,54.31
53673,3844,11243,0.72,1.63,20.33
53687,3747,11338,1.0,1.32,19.43
53704,3732,10511,-0.86,0.31,0.36
53705,3729,10541,0.01,0.47,1.29
53723,3748,10715,-1.05,0.39,2.63
53725,3735,10735,-1.56,0.31,0.8
53735,3737,10848,0.17,0.62,5.76
53738,3655,10810,0.61,0.85,4.56
53740,3756,10914,0.64,2.02,26.07
53754,3730,11013,0.51,0.97,7.54
53764,3730,11107,-0.76,0.58,1.59
53772,3737,11235,-0.45,0.36,1.41
53775,3725,11236,-0.58,0.52,2.56
53787,3704,11259,0.19,2.14,21.96
53798,3711,11422,0.62,1.7,35.79
53806,3634,10539,-0.29,0.52,0.84
53810,3658,10554,-1.23,0.37,0.82
53817,3602,10614,0.6,0.98,5.38
53821,3634,10718,0.72,1.27,7.02
53853,3642,11057,0.66,1.03,6.02
53854,3635,11004,0.26,0.92,7.98
53859,3605,11040,0.76,1.61,11.84
53863,3704,11157,-0.97,0.39,1.09
53868,3604,11130,0.76,1.13,9.14
53877,3608,11215,-0.73,2.77,49.45
53882,3604,11302,0.64,2.59,61.12
53884,3630,11302,0.27,2.09,20.96
53898,3603,11408,0.6,2.23,38.13
53903,3558,10543,0.77,1.38,17.02
53910,3540,10612,0.48,2.98,70.39
53915,3532,10640,-0.07,2.83,46.63
53923,3544,10738,-0.23,2.81,30.03
53929,3512,10748,-1.18,3.77,69.89
53942,3547,10922,0.62,2.26,24.07
53948,3453,10938,-0.71,3.89,82.53
53959,3507,11104,0.49,2.71,27.69
53963,3539,11122,0.68,1.82,21.92
53968,3517,11140,-1.25,4.25,81.39
53975,3529,11225,0.31,2.68,51.28
53986,3519,11355,0.18,2.92,69.52
54012,4434,11738,0.24,1.8,9.48
54026,4434,12054,-2.2,6.09,130.07
54027,4357,11919,-0.58,3.25,44.41
54041,4448,12304,-2.26,4.7,59.42
54049,4415,12358,-0.23,2.8,26.95
54063,4458,12600,-0.92,4.28,60.84
54064,4423,12509,-0.54,3.52,41.42
54094,4430,12940,-0.9,3.95,49.24
54096,4424,13111,0.36,2.62,21.74
54102,4357,11607,-3.36,4.35,143.78
54115,4338,11802,-1.54,4.07,70.4
54134,4336,12117,-1.94,4.45,62.4
54135,4336,12216,-2.0,4.96,64.38
54142,4331,12327,-0.65,3.53,46.0
54157,4307,12423,0.42,2.93,36.72
54161,4354,12513,0.41,2.71,36.53
54165,4333,12538,0.55,2.61,34.98
54171,4342,12631,1.1,2.81,33.95
54181,4342,12720,0.49,2.95,35.21
54186,4322,12812,0.49,2.82,33.1
54195,4318,12947,-0.96,3.76,28.44
54208,4212,11628,-0.56,2.67,37.14
54213,4256,11901,-1.02,3.19,36.05
54218,4218,11850,-0.6,2.88,19.24
