Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,0.48,2.4,33.21
50246,5221,12443,-1.82,0.0,0.0
50247,5202,12334,-1.46,0.0,0.0
50349,5140,12424,-1.74,0.0,0.0
50353,5144,12638,-1.06,4.78,81.85
50425,5015,12011,0.6,2.18,17.1
50434,5029,12141,1.22,1.53,9.9
50442,5024,12407,1.26,1.67,11.29
50468,5015,12728,0.47,3.14,44.4
50514,4935,11719,0.17,2.46,57.7
50527,4915,11942,-0.69,3.55,50.58
50548,4912,12343,-0.39,4.2,51.1
50557,4909,12514,-0.82,4.86,72.0
50564,4925,12720,-0.18,3.98,100.87
50603,4841,11649,-0.35,2.95,56.24
50618,4813,11816,-0.53,2.87,41.93
50639,4800,12244,-2.22,10.12,355.56
50656,4816,12630,-0.87,5.02,69.13
50658,4805,12547,-0.96,5.14,69.03
50727,4710,11956,-0.59,3.55,37.78
50739,4718,12315,-1.42,6.31,111.25
50742,4748,12429,-0.91,4.62,70.98
50745,4723,12355,-1.88,6.3,156.09
50756,4727,12652,-1.0,6.1,256.42
50758,4709,12554,-0.95,5.34,101.38
50774,4742,12850,-1.65,8.84,202.35
50788,4714,13160,-0.02,3.67,53.85
50834,4636,12113,-1.81,6.19,153.98
50844,4624,12327,-2.06,6.48,157.64
50853,4637,12658,-1.28,6.31,222.01
50854,4623,12519,-0.02,3.33,73.93
50862,4659,12759,-1.14,6.87,203.5
50873,4647,13018,-0.47,4.91,54.49
50877,4618,12935,-0.67,5.28,52.77
50888,4623,13210,0.53,2.99,33.91
50915,4531,11658,0.37,1.9,17.69
50936,4538,12250,-2.62,7.25,308.44
50945,4530,12414,-2.01,7.02,599.84
50948,4500,12401,-2.44,8.64,278.44
50949,4505,12452,-1.74,5.63,154.91
50950,4542,12515,-0.98,4.89,103.72
50953,4556,12634,-0.8,5.14,113.75
50963,4558,12844,0.48,3.47,27.08
50968,4513,12758,-1.3,7.48,162.49
50973,4545,13036,-0.11,3.58,22.94
50978,4518,13055,0.96,2.21,13.28
50983,4546,13253,-0.99,5.31,71.41
51053,4803,8624,0.72,0.55,6.1
51060,4742,8652,-0.94,0.16,0.27
51068,4707,8729,0.84,0.58,5.85
51076,4744,8805,-1.2,0.17,0.53
51087,4701,8930,0.92,0.61,8.35
51133,4644,8300,-1.46,0.11,0.16
51156,4649,8545,0.35,0.5,2.65
51232,4511,8233,-1.29,0.13,0.16
51238,4454,8204,0.95,0.74,2.25
51241,4556,8336,-0.73,0.41,0.72
51243,4537,8451,1.18,0.7,4.36
51334,4434,8249,1.06,0.48,1.94
51367,4410,8651,-0.34,0.32,0.82
51469,4327,8711,-1.43,0.0,0.0
51470,4353,8807,0.85,1.65,17.9
51477,4321,8819,0.26,0.45,1.74
51526,4214,8813,2.03,0.76,8.31
51542,4302,8409,-0.27,1.97,14.71
51567,4203,8636,1.54,1.0,9.52
51573,4257,8914,-0.2,0.1,0.18
51628,4107,8023,0.25,0.36,1.24
51639,4115,8246,-0.72,0.11,0.17
51656,4144,8549,2.02,0.68,2.57
51704,3944,7613,1.31,0.68,2.23
51705,3943,7515,-1.06,2.66,41.98
51709,3929,7545,2.2,0.68,4.37
51720,4030,7903,0.93,0.57,1.66
51730,4033,8116,-0.7,0.14,0.25
51747,3900,8340,-0.16,0.0,0.0
51765,4038,8742,-0.43,0.09,0.11
51810,3855,7738,2.2,0.92,16.47
51811,3826,7716,1.8,0.88,18.82
51818,3737,7817,-0.24,0.24,0.73
51828,3708,7956,-0.31,0.2,0.72
51839,3704,8234,-0.23,0.18,0.37
51855,3809,8533,-0.33,0.03,0.03
51931,3651,8139,3.72,0.86,6.38
52101,4336,9303,0.79,1.09,16.09
52112,4345,9459,-0.27,0.09,0.11
52118,4316,9442,1.27,0.84,4.38
52203,4249,9331,0.37,0.24,0.64
52313,4132,9440,-0.42,0.19,0.44
52323,4148,9702,1.32,0.77,4.8
52533,3946,9829,-0.55,2.2,36.72
52546,3922,9950,-0.04,1.92,35.89
52602,3845,9320,-0.29,0.16,0.47
52652,3905,10017,0.93,1.19,8.43
52674,3813,10156,-1.55,2.63,40.07
52679,3753,10252,-2.02,3.11,94.63
52681,3838,10305,0.55,1.76,23.77
52707,3648,9341,-0.52,0.1,0.14
52787,3712,10252,0.6,2.27,19.08
52797,3711,10403,0.95,0.99,10.18
52818,3625,9454,2.58,0.69,3.79
52825,3626,9626,0.84,0.4,1.01
52836,3618,9806,0.33,0.75,2.55
52856,3616,10037,-0.53,2.65,67.49
52866,3640,10144,1.32,1.23,4.78
52868,3601,10122,-0.96,0.68,3.05
52876,3620,10250,-2.11,5.13,136.81
52884,3621,10357,-0.31,2.31,28.36
52895,3634,10441,0.52,1.81,22.12
52908,3513,9305,-0.82,3.22,38.77
52943,3535,9960,0.12,2.31,25.35
52955,3535,10044,0.72,2.02,16.56
52974,3533,10202,0.22,2.54,41.84
52983,3552,10409,-1.46,4.75,220.24
52984,3535,10311,0.72,2.56,36.88
52986,3522,10352,-0.91,4.6,126.89
52996,3523,10500,-0.65,3.88,91.86
53068,4338,11156,0.87,1.23,7.52
53083,4437,11409,0.24,2.03,38.39
53149,4232,11008,0.82,1.06,9.81
53192,4401,11500,0.87,1.46,6.88
53231,4124,10624,-0.13,0.0,0.0
53336,4134,10831,0.37,1.89,29.83
53352,4142,11026,0.87,1.53,52.72
53362,4133,11139,0.91,1.83,19.35
53391,4154,11400,0.48,2.03,17.36
53399,4109,11442,-0.1,2.93,19.57
53446,4032,10953,1.08,1.4,15.5
53463,4051,11134,1.0,1.72,36.77
53478,4000,11228,-1.14,5.27,181.53
53480,4102,11304,0.95,1.68,11.79
53487,4005,11325,-0.86,3.95,103.19
53490,4026,11404,-0.58,3.67,37.36
53513,4044,10722,0.82,1.52,46.1
53519,3912,10646,-0.24,2.31,127.22
53529,3905,10758,0.61,2.47,131.81
53543,3949,11001,0.18,3.38,156.45
53564,3922,11113,1.02,1.97,21.41
53578,3922,11226,-0.69,4.39,72.64
53588,3856,11331,-1.59,9.57,289.57
53593,3950,11434,-0.46,3.24,41.72
53594,3927,11413,-1.49,5.45,134.28
53612,3759,10611,-0.76,0.44,0.87
53614,3828,10612,-0.16,0.53,3.47
53615,3848,10642,0.52,0.92,21.03
53646,3816,10947,0.17,3.55,107.53
53651,3849,11028,-0.5,4.66,85.67
53663,3856,11149,-0.59,4.52,94.61
53664,3828,11108,0.21,4.04,60.48
53673,3844,11243,-0.29,3.95,98.55
53687,3747,11338,-1.54,0.0,0.0
53704,3732,10511,0.62,0.83,5.59
53705,3729,10541,-0.89,0.41,1.48
53723,3748,10715,-0.82,0.26,0.37
53725,3735,10735,0.96,1.42,12.22
53735,3737,10848,0.57,2.85,47.77
53738,3655,10810,-0.03,3.31,70.18
53740,3756,10914,0.93,2.08,30.0
53754,3730,11013,0.86,2.13,28.16
53764,3730,11107,-0.42,5.0,65.91
53772,3737,11235,-2.06,6.79,183.14
53775,3725,11236,-2.88,6.81,309.84
53787,3704,11259,0.06,3.55,67.54
53798,3711,11422,0.37,3.09,56.4
53806,3634,10539,0.25,2.82,57.05
53810,3658,10554,0.67,1.2,7.33
53817,3602,10614,-0.77,4.68,210.79
53821,3634,10718,-0.8,4.3,169.17
53853,3642,11057,0.01,3.48,55.06
53854,3635,11004,-0.1,3.65,153.52
53859,3605,11040,0.48,2.61,35.9
53863,3704,11157,0.79,2.26,11.91
53868,3604,11130,0.35,3.07,57.23
53877,3608,11215,0.33,2.9,62.63
53882,3604,11302,-1.64,0.0,0.0
53884,3630,11302,0.64,2.41,46.99
53898,3603,11408,0.87,2.53,44.75
53903,3558,10543,-1.41,4.9,209.41
53910,3540,10612,-1.77,0.0,0.0
53915,3532,10640,0.36,2.86,44.39
53923,3544,10738,0.36,2.87,65.45
53929,3512,10748,0.88,2.16,36.17
53942,3547,10922,0.67,2.68,46.5
53948,3453,10938,0.5,1.19,6.34
53959,3507,11104,1.01,1.8,29.99
53963,3539,11122,0.19,3.21,47.87
53968,3517,11140,1.02,1.65,13.41
53975,3529,11225,1.22,1.77,10.92
53986,3519,11355,1.1,0.72,6.72
54012,4434,11738,-1.23,3.61,53.78
54026,4434,12054,-0.41,3.63,67.98
54027,4357,11919,-0.72,3.82,107.5
54041,4448,12304,-2.23,6.06,107.37
54049,4415,12358,-2.06,6.96,196.12
54063,4458,12600,-1.44,6.18,122.47
54064,4423,12509,-1.37,5.65,75.47
54094,4430,12940,-0.43,4.32,66.34
54096,4424,13111,-0.7,5.01,46.31
54102,4357,11607,0.38,2.14,15.4
54115,4338,11802,-2.33,6.78,236.0
54134,4336,12117,-1.15,3.97,115.84
54135,4336,12216,-0.71,4.13,197.9
54142,4331,12327,-1.24,5.39,75.61
54157,4307,12423,-2.38,13.52,411.79
54161,4354,12513,-2.24,9.54,252.73
54165,4333,12538,-1.47,7.86,105.11
54171,4342,12631,-1.4,0.0,0.0
54181,4342,12720,-1.25,7.93,103.3
