Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,0.98,1.1,4.37
50246,5221,12443,0.59,2.53,20.58
50247,5202,12334,1.17,0.92,4.41
50349,5140,12424,1.05,1.9,15.65
50353,5144,12638,0.94,0.66,2.46
50425,5015,12011,0.42,0.38,2.4
50434,5029,12141,0.52,0.39,0.47
50442,5024,12407,0.8,2.06,17.55
50468,5015,12728,0.95,1.67,19.37
50514,4935,11719,0.98,1.13,20.63
50527,4915,11942,0.59,1.52,27.47
50548,4912,12343,-0.2,3.27,75.87
50557,4909,12514,-0.39,3.31,50.91
50564,4925,12720,-0.85,4.16,51.44
50603,4841,11649,-0.4,2.0,51.48
50618,4813,11816,0.12,1.92,67.9
50639,4800,12244,0.97,1.73,16.66
50656,4816,12630,-2.34,8.48,238.84
50658,4805,12547,-1.38,4.95,66.1
50727,4710,11956,-1.47,4.1,101.87
50739,4718,12315,0.74,2.0,26.78
50742,4748,12429,-0.93,3.64,49.78
50745,4723,12355,-0.69,3.32,39.71
50756,4727,12652,-0.44,3.97,68.32
50758,4709,12554,-0.78,4.1,53.7
50774,4742,12850,-1.26,5.9,85.03
50788,4714,13160,-2.34,6.11,78.5
50834,4636,12113,0.43,2.5,23.74
50844,4624,12327,-0.26,3.18,87.83
50853,4637,12658,0.35,2.59,18.87
50854,4623,12519,-0.68,3.47,60.98
50862,4659,12759,-0.16,3.84,48.19
50873,4647,13018,0.08,3.24,45.04
50877,4618,12935,0.42,2.61,29.43
50888,4623,13210,-1.93,5.08,70.48
50915,4531,11658,0.5,0.73,2.13
50936,4538,12250,0.27,2.6,46.09
50945,4530,12414,0.29,2.29,24.85
50948,4500,12401,-0.05,2.75,41.63
50949,4505,12452,0.81,2.07,14.73
50950,4542,12515,0.5,2.24,25.88
50953,4556,12634,0.23,2.88,42.71
50963,4558,12844,0.28,2.89,28.47
50968,4513,12758,-0.35,3.94,42.6
50973,4545,13036,-0.78,3.71,80.26
