Stanum,Lat,Lon,Rain
50136,5258,12231,0.48
50246,5221,12443,-1.82
50247,5202,12334,-1.46
50349,5140,12424,-1.74
50353,5144,12638,-1.06
50425,5015,12011,0.6
50434,5029,12141,1.22
50442,5024,12407,1.26
50468,5015,12728,0.47
50514,4935,11719,0.17
50527,4915,11942,-0.69
50548,4912,12343,-0.39
50557,4909,12514,-0.82
50564,4925,12720,-0.18
50603,4841,11649,-0.35
50618,4813,11816,-0.53
50639,4800,12244,-2.22
50656,4816,12630,-0.87
50658,4805,12547,-0.96
50727,4710,11956,-0.59
50739,4718,12315,-1.42
50742,4748,12429,-0.91
50745,4723,12355,-1.88
50756,4727,12652,-1.0
50758,4709,12554,-0.95
50774,4742,12850,-1.65
50788,4714,13160,-0.02
50834,4636,12113,-1.81
50844,4624,12327,-2.06
50853,4637,12658,-1.28
50854,4623,12519,-0.02
50862,4659,12759,-1.14
50873,4647,13018,-0.47
50877,4618,12935,-0.67
50888,4623,13210,0.53
50915,4531,11658,0.37
50936,4538,12250,-2.62
50945,4530,12414,-2.01
50948,4500,12401,-2.44
50949,4505,12452,-1.74
50950,4542,12515,-0.98
50953,4556,12634,-0.8
50963,4558,12844,0.48
50968,4513,12758,-1.3
50973,4545,13036,-0.11
50978,4518,13055,0.96
50983,4546,13253,-0.99
51053,4803,8624,0.72
51060,4742,8652,-0.94
51068,4707,8729,0.84
51076,4744,8805,-1.2
51087,4701,8930,0.92
51133,4644,8300,-1.46
51156,4649,8545,0.35
51232,4511,8233,-1.29
51238,4454,8204,0.95
51241,4556,8336,-0.73
51243,4537,8451,1.18
51334,4434,8249,1.06
51367,4410,8651,-0.34
51469,4327,8711,-1.43
51470,4353,8807,0.85
51477,4321,8819,0.26
51526,4214,8813,2.03
51542,4302,8409,-0.27
51567,4203,8636,1.54
51573,4257,8914,-0.2
51628,4107,8023,0.25
51639,4115,8246,-0.72
51656,4144,8549,2.02
51704,3944,7613,1.31
51705,3943,7515,-1.06
51709,3929,7545,2.2
51720,4030,7903,0.93
51730,4033,8116,-0.7
51747,3900,8340,-0.16
51765,4038,8742,-0.43
51810,3855,7738,2.2
51811,3826,7716,1.8
51818,3737,7817,-0.24
51828,3708,7956,-0.31
51839,3704,8234,-0.23
51855,3809,8533,-0.33
51931,3651,8139,3.72
52101,4336,9303,0.79
52112,4345,9459,-0.27
52118,4316,9442,1.27
52203,4249,9331,0.37
52313,4132,9440,-0.42
52323,4148,9702,1.32
52533,3946,9829,-0.55
52546,3922,9950,-0.04
52602,3845,9320,-0.29
52652,3905,10017,0.93
52674,3813,10156,-1.55
52679,3753,10252,-2.02
52681,3838,10305,0.55
52707,3648,9341,-0.52
52787,3712,10252,0.6
52797,3711,10403,0.95
52818,3625,9454,2.58
52825,3626,9626,0.84
52836,3618,9806,0.33
52856,3616,10037,-0.53
52866,3640,10144,1.32
52868,3601,10122,-0.96
52876,3620,10250,-2.11
52884,3621,10357,-0.31
52895,3634,10441,0.52
52908,3513,9305,-0.82
52943,3535,9960,0.12
52955,3535,10044,0.72
52974,3533,10202,0.22
52983,3552,10409,-1.46
52984,3535,10311,0.72
52986,3522,10352,-0.91
52996,3523,10500,-0.65
53068,4338,11156,0.87
53083,4437,11409,0.24
53149,4232,11008,0.82
53192,4401,11500,0.87
53231,4124,10624,-0.13
53336,4134,10831,0.37
53352,4142,11026,0.87
53362,4133,11139,0.91
53391,4154,11400,0.48
53399,4109,11442,-0.1
53446,4032,10953,1.08
53463,4051,11134,1.0
53478,4000,11228,-1.14
53480,4102,11304,0.95
53487,4005,11325,-0.86
53490,4026,11404,-0.58
53513,4044,10722,0.82
53519,3912,10646,-0.24
53529,3905,10758,0.61
53543,3949,11001,0.18
53564,3922,11113,1.02
53578,3922,11226,-0.69
53588,3856,11331,-1.59
53593,3950,11434,-0.46
53594,3927,11413,-1.49
53612,3759,10611,-0.76
53614,3828,10612,-0.16
53615,3848,10642,0.52
53646,3816,10947,0.17
53651,3849,11028,-0.5
53663,3856,11149,-0.59
53664,3828,11108,0.21
53673,3844,11243,-0.29
53687,3747,11338,-1.54
53704,3732,10511,0.62
53705,3729,10541,-0.89
53723,3748,10715,-0.82
53725,3735,10735,0.96
53735,3737,10848,0.57
53738,3655,10810,-0.03
53740,3756,10914,0.93
53754,3730,11013,0.86
53764,3730,11107,-0.42
53772,3737,11235,-2.06
53775,3725,11236,-2.88
53787,3704,11259,0.06
53798,3711,11422,0.37
53806,3634,10539,0.25
53810,3658,10554,0.67
53817,3602,10614,-0.77
53821,3634,10718,-0.8
53853,3642,11057,0.01
53854,3635,11004,-0.1
53859,3605,11040,0.48
53863,3704,11157,0.79
53868,3604,11130,0.35
53877,3608,11215,0.33
53882,3604,11302,-1.64
53884,3630,11302,0.64
53898,3603,11408,0.87
53903,3558,10543,-1.41
53910,3540,10612,-1.77
53915,3532,10640,0.36
53923,3544,10738,0.36
53929,3512,10748,0.88
53942,3547,10922,0.67
53948,3453,10938,0.5
53959,3507,11104,1.01
53963,3539,11122,0.19
53968,3517,11140,1.02
53975,3529,11225,1.22
53986,3519,11355,1.1
54012,4434,11738,-1.23
54026,4434,12054,-0.41
54027,4357,11919,-0.72
54041,4448,12304,-2.23
54049,4415,12358,-2.06
54063,4458,12600,-1.44
54064,4423,12509,-1.37
54094,4430,12940,-0.43
54096,4424,13111,-0.7
54102,4357,11607,0.38
54115,4338,11802,-2.33
54134,4336,12117,-1.15
54135,4336,12216,-0.71
54142,4331,12327,-1.24
54157,4307,12423,-2.38
54161,4354,12513,-2.24
54165,4333,12538,-1.47
54171,4342,12631,-1.4
54181,4342,12720,-1.25
54186,4322,12812,-1.19
54195,4318,12947,-1.61
54208,4212,11628,-0.63
54213,4256,11901,-3.41
54218,4218,11850,-2.53
54226,4220,12042,-0.88
54236,4223,12233,-0.5
54243,4247,12406,-1.89
54254,4232,12403,-0.7
54259,4204,12452,-1.32
54260,4255,12505,-2.25
54263,4258,12605,-1.56
54266,4232,12538,-1.26
54273,4259,12645,-1.35
54276,4224,12648,0.53
54284,4209,12730,-0.07
54285,4224,12807,-0.57
54286,4232,12900,-0.54
54292,4252,12930,-1.92
54308,4112,11638,-1.35
54311,4158,11746,-0.25
54324,4133,12026,-0.9
54326,4125,11937,-2.19
54333,4158,12251,0.14
54339,4105,12260,-1.13
54342,4144,12331,0.46
54346,4118,12347,-0.88
54351,4155,12404,-1.38
54353,4143,12502,0.14
54363,4141,12554,0.7
54374,4148,12653,0.07
54377,4109,12613,0.33
54386,4125,12811,-0.56
54401,4046,11455,-0.44
54405,4025,11530,-2.42
54406,4027,11558,-2.35
54416,4023,11652,-1.97
54423,4058,11755,-2.39
54429,4012,11757,-1.5
54436,4025,11857,-1.57
54449,3951,11931,-1.74
54452,4048,11948,-2.74
54454,4020,12018,-1.53
54455,4037,12039,-0.43
54470,4101,12203,-0.34
54471,4040,12210,-0.59
54476,4011,12209,-1.15
54486,4020,12317,0.45
54493,4043,12447,-0.44
54497,4002,12420,-0.75
54511,3948,11628,-1.52
54518,3910,11624,-2.22
54525,3944,11717,-0.59
54527,3905,11703,-2.01
54534,3939,11806,-1.98
54539,3926,11853,-1.43
54563,3938,12201,0.52
54579,3916,12235,-0.44
54584,3943,12257,0.44
54602,3844,11529,-2.29
54606,3813,11545,-1.81
54618,3805,11633,0.53
54623,3903,11743,-2.78
54624,3824,11719,-0.98
54662,3854,12138,0.04
54705,3722,11523,-0.45
54715,3719,11631,1.08
54725,3730,11732,0.28
54727,3639,11731,0.56
54744,3735,11833,-2.13
54751,3756,12044,0.89
54753,3738,12020,0.94
54764,3729,12114,-1.16
54776,3724,12242,0.23
54808,3613,11538,0.89
54823,3636,11700,1.31
54826,3615,11706,0.81
54836,3611,11810,1.25
54842,3647,12000,-0.18
54843,3645,11912,1.16
54857,3604,12020,-0.14
54863,3647,12111,-0.08
54909,3505,11531,1.32
54916,3534,11651,1.12
54929,3516,11758,0.8
54936,3534,11850,1.12
54945,3528,11933,1.14
55228,3230,8005,0.58
55248,3209,8425,-1.78
55299,3129,9204,0.53
55437,3017,8115,-1.38
55493,3029,9106,-0.3
55569,2905,8736,-1.37
55598,2916,9146,-1.3
55655,2811,8558,0.5
55664,2838,8705,0.48
55680,2855,8936,-0.74
56004,3413,9226,-0.63
56018,3253,9517,-0.73
56021,3408,9549,-0.01
56029,3300,9658,0.32
56033,3455,9813,0.27
56034,3348,9708,1.31
56038,3259,9806,-0.35
56043,3429,10014,0.13
56046,3345,9939,0.13
56065,3444,10136,-1.11
56067,3326,10129,-0.15
56074,3400,10205,-2.06
56079,3335,10258,-1.41
56080,3459,10254,0.27
56093,3426,10401,-1.47
56096,3324,10455,0.46
56116,3125,9536,-1.41
56125,3212,9628,-0.62
56137,3109,9710,-1.74
56144,3148,9835,-0.85
56146,3137,10000,-0.09
56151,3256,10045,-0.62
56152,3217,10020,0.3
56167,3058,10107,-0.85
56172,3154,10214,-0.64
56173,3248,10233,0.25
56178,3060,10221,0.4
56182,3240,10336,-0.83
56187,3045,10352,-1.68
56188,3060,10340,-1.22
56223,3046,9548,-1.36
56227,2952,9546,1.63
56247,3000,9906,-1.53
56251,3056,10019,-0.67
56257,3000,10016,-0.88
56312,2940,9420,0.04
56331,2940,9750,-1.37
56357,2903,10018,-1.83
56374,3003,10158,-0.75
56385,2931,10320,-1.48
56386,2934,10345,-1.78
56434,2840,9728,-2.03
56444,2829,9854,-1.78
56459,2756,10117,-2.01
56462,2900,10130,-0.45
56475,2839,10231,-1.36
56479,2800,10251,-1.9
56485,2816,10335,-1.39
56492,2846,10436,-1.79
56533,2745,9840,-0.96
56543,2751,9945,-1.98
56548,2711,9917,-1.92
56565,2726,10129,-0.69
56571,2754,10216,-1.11
56586,2721,10343,-1.17
56643,2552,9851,-1.4
56651,2651,10013,-1.99
56664,2638,10116,-1.44
56666,2635,10143,-0.96
56671,2639,10215,-1.28
56684,2624,10315,-1.54
56691,2652,10417,-0.04
56739,2459,9830,-1.19
56748,2507,9911,-0.19
56751,2542,10011,-1.56
56778,2500,10239,-1.95
56792,2547,10458,1.08
56793,2545,10432,0.07
56856,2426,10052,-1.41
56875,2420,10233,-0.55
56886,2432,10346,-0.35
56946,2332,9923,-1.86
56951,2353,10007,-1.82
56954,2234,9956,-1.68
56964,2247,10058,0.41
56966,2338,10158,-0.18
56969,2128,10135,-0.86
56977,2236,10151,-0.78
56991,2336,10420,1.38
57003,3454,10650,1.0
57014,3434,10552,0.82
57025,3431,10723,1.27
57028,3404,10719,0.3
57030,3442,10809,0.03
57034,3419,10814,0.92
57037,3456,10858,0.45
57046,3429,11005,-0.09
57048,3424,10843,0.35
57051,3443,11115,0.93
57052,3453,11027,-1.8
57071,3448,11228,0.77
57083,3442,11340,1.09
57089,3404,11356,1.22
57091,3448,11418,0.99
57106,3319,10609,-0.83
57124,3337,10655,-0.43
57127,3304,10702,0.92
57131,3426,10858,-0.57
57134,3331,10759,-0.21
57143,3351,10958,1.18
57144,3326,10909,0.85
57154,3332,11054,0.37
57156,3319,11129,0.94
57178,3306,11229,0.71
57181,3352,11302,1.14
57193,3347,11431,1.32
57206,3225,10554,-0.65
57211,3250,10615,-0.33
57232,3303,10816,1.02
57237,3204,10802,0.9
57238,3231,10754,0.86
57245,3242,10903,1.15
57251,3300,11024,0.79
57256,3239,11047,-1.77
57259,3202,11046,1.73
57265,3226,11144,1.29
