Stanum,Lat,Lon,Rain
50136,5258,12231,2.948344824251481
50246,5221,12443,2.8289616332544094
50247,5202,12334,4.496533491640782
50349,5140,12424,3.8875782549300184
50353,5144,12638,4.103587476335115
50425,5015,12011,0.891323556157416
50434,5029,12141,1.9053477024346523
50442,5024,12407,4.970581022423982
50468,5015,12728,4.226434473319069
50514,4935,11719,1.4067981924500081
50527,4915,11942,1.2394190717886948
50548,4912,12343,1.3647090050747206
50557,4909,12514,3.122674666883268
50564,4925,12720,4.9209595332943605
50603,4841,11649,0.3096758703420313
50618,4813,11816,0.683355914133679
50639,4800,12244,0.914716518018706
50656,4816,12630,4.477915685444687
50658,4805,12547,2.765365268766321
50727,4710,11956,2.1289510944411103
50739,4718,12315,1.8702950282012512
50742,4748,12429,2.4694997307335087
50745,4723,12355,2.9966150730426415
50756,4727,12652,4.0948713885158945
50758,4709,12554,3.7517589485997975
50774,4742,12850,4.193392235848441
50788,4714,13160,3.938251757603206
50834,4636,12113,1.5610175981865912
50844,4624,12327,2.0135222779138133
50853,4637,12658,3.292129981186535
50854,4623,12519,3.2661807397797356
50862,4659,12759,3.4409212902961848
50873,4647,13018,4.309878210708699
50877,4618,12935,4.966862064458317
50888,4623,13210,6.663592898870407
50915,4531,11658,1.878496561680127
50936,4538,12250,1.2851304402167558
50945,4530,12414,2.3439829212329286
50948,4500,12401,3.507585559841095
50949,4505,12452,3.1054647169197835
50950,4542,12515,2.595107698881695
50953,4556,12634,3.9225913639265433
50963,4558,12844,3.7525788106352223
50968,4513,12758,6.760908204581654
50973,4545,13036,5.415128235854175
50978,4518,13055,8.102367434936031
50983,4546,13253,7.095709319897257
51053,4803,8624,0.24168208382613218
51060,4742,8652,0.8753123257772407
51068,4707,8729,0.4037616699548592
51076,4744,8805,1.4258552822656064e-33
51087,4701,8930,0.630532756532544
51133,4644,8300,1.0564370540501686
51156,4649,8545,2.558181872595573
51232,4511,8233,0.7090437357525843
51238,4454,8204,1.224033018208719
51241,4556,8336,2.542267111238257
51243,4537,8451,1.2244829835695334
51334,4434,8249,0.9898957863977693
51367,4410,8651,0.7077643010550325
51469,4327,8711,2.966987335271953
51470,4353,8807,4.529939589913331
51477,4321,8819,0.8569028104941995
51526,4214,8813,0.4649313661494746
51542,4302,8409,3.66842384415319
51567,4203,8636,0.15782762426176747
51573,4257,8914,0.2988318147145626
51628,4107,8023,0.778321232854895
51639,4115,8246,0.301426509869885
51656,4144,8549,0.0998308638564756
51704,3944,7613,2.44441493321961
51705,3943,7515,1.2758311088859022
51709,3929,7545,1.2217402632984997
51720,4030,7903,2.105467933049718
51730,4033,8116,0.9089105312103494
51747,3900,8340,1.4258552822656064e-33
51765,4038,8742,0.22779847417313331
51810,3855,7738,1.6990280413547918
51811,3826,7716,1.833711911934861
51818,3737,7817,1.2630992532196696
51828,3708,7956,2.981715187513348
51839,3704,8234,0.3709917050079294
51855,3809,8533,3.6121714546306016
51931,3651,8139,2.741258728491346
52101,4336,9303,1.3295568426566637
52112,4345,9459,0.3482563803136932
52118,4316,9442,1.323697859300711
52203,4249,9331,0.09961061051968154
52313,4132,9440,0.9337396201101766
52323,4148,9702,2.1930471396265037
52533,3946,9829,1.4486032772207453
52546,3922,9950,0.8494251461650908
52602,3845,9320,0.4290169297460711
52652,3905,10017,0.8613975190185233
52674,3813,10156,1.3848844315349618
52679,3753,10252,0.7035883548362116
52681,3838,10305,0.7217305329337546
52707,3648,9341,1.4963853882713398
52787,3712,10252,2.1416109764647193
52797,3711,10403,1.037846080620028
52818,3625,9454,0.8299515398040099
52825,3626,9626,1.0943498590551217
52836,3618,9806,1.5394969705326533
52856,3616,10037,2.662089812216681
52866,3640,10144,1.7536186212724405
52868,3601,10122,1.4919950851351549
52876,3620,10250,0.9425481118674311
52884,3621,10357,1.0177112344925143
52895,3634,10441,1.7690406826583633
52908,3513,9305,2.043771140929397
52943,3535,9960,2.9873869790433196
52955,3535,10044,3.1803001149161245
52974,3533,10202,2.805152714617444
52983,3552,10409,0.9062637953374693
52984,3535,10311,2.654921202409187
52986,3522,10352,2.5096571948914166
52996,3523,10500,3.3298663389170686
53068,4338,11156,0.8031592810279125
53083,4437,11409,0.64969066981665
53149,4232,11008,0.41363749678115713
53192,4401,11500,2.3697488347320856
53231,4124,10624,1.4258552822656064e-33
53336,4134,10831,1.0424808104927468
53352,4142,11026,0.8625253680248447
53362,4133,11139,1.5928360699326491
53391,4154,11400,1.781300908028774
53399,4109,11442,3.6515441045585146
53446,4032,10953,0.48019237403838344
53463,4051,11134,1.723005621053846
53478,4000,11228,1.9950548617006434
53480,4102,11304,2.672962175632739
53487,4005,11325,4.378219200880057
53490,4026,11404,4.089345537837069
53513,4044,10722,0.5129873938022975
53519,3912,10646,1.2320918408127033
53529,3905,10758,0.8275723566191207
53543,3949,11001,1.7076059058033939
53564,3922,11113,2.383325948442481
53578,3922,11226,3.319169414355678
53588,3856,11331,4.617865547445094
53593,3950,11434,1.1014539062365991
53594,3927,11413,2.50201227978281
53612,3759,10611,1.2837203262096952
53614,3828,10612,0.4552027389119662
53615,3848,10642,0.6329695762433776
53646,3816,10947,6.208133547731229
53651,3849,11028,5.1555323988464625
